year,week,Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
2023,1,26,Evan McPherson(CIN),1,2,50.0,42,0,0,0,1,0,0,0,1,4.0,4.0,43.6%
2023,1,27,Wil Lutz(DEN),1,2,50.0,24,0,1,0,0,0,1,2,1,4.0,4.0,32.9%
2023,1,28,Riley Patterson(FA),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,1.0%
2023,1,29,Matt Gay(WAS),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,16.1%
2023,1,30,Chad Ryland(ARI),0,0,0,0,0,0,0,0,0,2,2,1,2.0,2.0,3.7%
2023,1,31,Chris Boswell(PIT),0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,72.6%
2023,1,32,Graham Gano(NYG),0,2,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.3%
2023,2,1,Brandon Aubrey(DAL),5,5,100.0,55,0,2,2,0,1,1,1,1,18.0,18.0,95.8%
2023,2,2,Jake Moody(SF),3,3,100.0,57,0,2,0,0,1,3,3,1,14.0,14.0,12.5%
2023,2,3,Eddy Pineiro(FA),3,3,100.0,54,0,0,1,0,2,0,0,1,13.0,13.0,1.1%
2023,2,4,Brett Maher(FA),3,3,100.0,48,0,0,1,2,0,2,2,1,13.0,13.0,1.4%
2023,2,5,Younghoe Koo(ATL),4,4,100.0,39,0,2,2,0,0,1,2,1,13.0,13.0,22.0%
2023,2,6,Jake Elliott(PHI),2,3,66.7,61,0,1,0,0,1,4,4,1,12.0,12.0,60.7%
2023,2,7,Chris Boswell(PIT),2,2,100.0,52,0,0,0,0,2,2,2,1,12.0,12.0,72.6%
2023,2,8,Joey Slye(TEN),2,4,50.0,49,0,0,0,2,0,3,3,1,11.0,11.0,2.0%
2023,2,9,Justin Tucker(FA),2,3,66.7,44,0,0,0,2,0,3,3,1,11.0,11.0,10.4%
2023,2,10,Nick Folk(FA),2,2,100.0,41,0,0,1,1,0,3,3,1,10.0,10.0,0.9%
2023,2,11,Cameron Dicker(LAC),3,3,100.0,33,0,1,2,0,0,1,1,1,10.0,10.0,91.9%
2023,2,12,Brandon McManus(GB),3,3,100.0,49,0,1,1,1,0,0,0,1,10.0,10.0,7.3%
2023,2,13,Dustin Hopkins(CLE),2,3,66.7,55,0,0,0,1,1,0,0,1,9.0,9.0,2.0%
2023,2,14,Chase McLaughlin(TB),2,3,66.7,26,0,2,0,0,0,3,3,1,9.0,9.0,71.0%
2023,2,15,Wil Lutz(DEN),2,2,100.0,32,0,0,2,0,0,3,3,1,9.0,9.0,32.9%
2023,2,16,Matt Prater(FA),2,3,66.7,44,0,0,1,1,0,2,2,1,9.0,9.0,0.9%
2023,2,17,Matt Gay(WAS),1,1,100.0,42,0,0,0,1,0,4,4,1,8.0,8.0,16.1%
2023,2,18,Ka'imi Fairbairn(HOU),2,3,66.7,36,0,1,1,0,0,2,2,1,8.0,8.0,66.4%
2023,2,19,Blake Grupe(NO),2,2,100.0,28,0,2,0,0,0,2,2,1,8.0,8.0,2.6%
2023,2,20,Tyler Bass(BUF),1,1,100.0,29,0,1,0,0,0,5,5,1,8.0,8.0,61.2%
2023,2,21,Cairo Santos(CHI),1,1,100.0,52,0,0,0,0,1,2,2,1,7.0,7.0,14.0%
2023,2,22,Jason Myers(SEA),1,3,33.3,25,0,1,0,0,0,4,4,1,7.0,7.0,7.2%
2023,2,23,Riley Patterson(FA),1,1,100.0,38,0,0,1,0,0,4,4,1,7.0,7.0,1.0%
2023,2,24,Graham Gano(NYG),1,1,100.0,34,0,0,1,0,0,4,4,1,7.0,7.0,2.3%
2023,2,25,Jason Sanders(MIA),1,3,33.3,23,0,1,0,0,0,3,3,1,6.0,6.0,43.2%
2023,2,26,Anders Carlson(FA),1,1,100.0,33,0,0,1,0,0,3,3,1,6.0,6.0,0.9%
2023,2,27,Chad Ryland(ARI),1,1,100.0,49,0,0,0,1,0,2,2,1,6.0,6.0,3.7%
2023,2,28,Evan McPherson(CIN),1,1,100.0,27,0,1,0,0,0,3,3,1,6.0,6.0,43.6%
2023,2,29,Harrison Butker(KC),1,1,100.0,38,0,0,1,0,0,2,2,1,5.0,5.0,68.5%
2023,2,30,Daniel Carlson(LV),1,1,100.0,47,0,0,0,1,0,1,1,1,5.0,5.0,15.2%
2023,2,31,Austin Seibert(FA),1,1,100.0,34,0,0,1,0,0,1,1,1,4.0,4.0,0.7%
2023,2,32,Greg Joseph(SF),0,0,0,0,0,0,0,0,0,4,4,1,4.0,4.0,0.6%
2023,3,1,Matt Gay(WAS),5,5,100.0,54,0,0,1,0,4,1,1,1,24.0,24.0,16.1%
2023,3,2,Evan McPherson(CIN),4,5,80.0,54,0,0,0,2,2,1,1,1,19.0,19.0,43.6%
2023,3,3,Jason Myers(SEA),5,5,100.0,43,0,0,4,1,0,2,2,1,18.0,18.0,7.2%
2023,3,4,Chris Boswell(PIT),3,3,100.0,57,0,0,0,2,1,2,2,1,15.0,15.0,72.6%
2023,3,5,Tyler Bass(BUF),3,3,100.0,54,0,0,2,0,1,4,4,1,15.0,15.0,61.2%
2023,3,6,Matt Prater(FA),3,3,100.0,62,0,0,1,1,1,1,1,1,13.0,13.0,0.9%
2023,3,7,Ka'imi Fairbairn(HOU),3,3,100.0,33,0,2,1,0,0,4,4,1,13.0,13.0,66.4%
2023,3,8,Harrison Butker(KC),2,2,100.0,41,0,0,1,1,0,5,5,1,12.0,12.0,68.5%
2023,3,9,Jake Moody(SF),3,3,100.0,36,0,2,1,0,0,3,3,1,12.0,12.0,12.5%
2023,3,10,Dustin Hopkins(CLE),2,2,100.0,52,0,0,0,1,1,3,3,1,12.0,12.0,2.0%
2023,3,11,Brandon Aubrey(DAL),3,3,100.0,49,0,2,0,1,0,1,1,1,11.0,11.0,95.8%
2023,3,12,Brett Maher(FA),3,3,100.0,42,0,1,1,1,0,1,1,1,11.0,11.0,1.4%
2023,3,13,Eddy Pineiro(FA),2,3,66.7,47,0,0,0,2,0,3,3,1,11.0,11.0,1.1%
2023,3,14,Jake Elliott(PHI),3,3,100.0,38,0,1,2,0,0,2,2,1,11.0,11.0,60.7%
2023,3,15,Jason Sanders(MIA),0,0,0,0,0,0,0,0,0,10,10,1,10.0,10.0,43.2%
2023,3,16,Chad Ryland(ARI),2,4,50.0,51,0,0,0,1,1,1,1,1,10.0,10.0,3.7%
2023,3,17,Graham Gano(NYG),2,2,100.0,57,0,0,0,1,1,0,0,1,9.0,9.0,2.3%
2023,3,18,Riley Patterson(FA),2,2,100.0,37,0,1,1,0,0,2,2,1,8.0,8.0,1.0%
2023,3,19,Wil Lutz(DEN),2,2,100.0,31,0,1,1,0,0,2,2,1,8.0,8.0,32.9%
2023,3,20,Justin Tucker(FA),1,2,50.0,50,0,0,0,0,1,2,2,1,7.0,7.0,10.4%
2023,3,21,Younghoe Koo(ATL),2,3,66.7,48,0,1,0,1,0,0,0,1,7.0,7.0,22.0%
2023,3,22,Greg Joseph(SF),1,1,100.0,23,0,1,0,0,0,3,3,1,6.0,6.0,0.6%
2023,3,23,Greg Zuerlein(FA),1,1,100.0,52,0,0,0,0,1,1,1,1,6.0,6.0,1.7%
2023,3,24,Joey Slye(TEN),1,1,100.0,51,0,0,0,0,1,0,0,1,5.0,5.0,2.0%
2023,3,25,Brandon McManus(GB),1,3,33.3,33,0,0,1,0,0,2,2,1,5.0,5.0,7.3%
2023,3,26,Blake Grupe(NO),1,2,50.0,25,0,1,0,0,0,2,2,1,5.0,5.0,2.6%
2023,3,27,Anders Carlson(FA),1,1,100.0,38,0,0,1,0,0,1,1,1,4.0,4.0,0.9%
2023,3,28,Cameron Dicker(LAC),0,1,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,91.9%
2023,3,29,Daniel Carlson(LV),1,1,100.0,26,0,1,0,0,0,1,1,1,4.0,4.0,15.2%
2023,3,30,Nick Folk(FA),1,1,100.0,44,0,0,0,1,0,0,0,1,4.0,4.0,0.9%
2023,3,31,Cairo Santos(CHI),1,1,100.0,21,0,1,0,0,0,1,1,1,4.0,4.0,14.0%
2023,3,32,Chase McLaughlin(TB),1,1,100.0,33,0,0,1,0,0,0,0,1,3.0,3.0,71.0%
2023,4,1,Jake Elliott(PHI),4,4,100.0,54,0,0,1,2,1,2,2,1,18.0,18.0,60.7%
2023,4,2,Brett Maher(FA),3,5,60.0,54,0,0,0,1,2,2,2,1,16.0,16.0,1.4%
2023,4,3,Brandon McManus(GB),3,3,100.0,56,0,0,1,1,1,2,2,1,14.0,14.0,7.3%
2023,4,4,Tyler Bass(BUF),2,2,100.0,53,0,0,1,0,1,6,6,1,14.0,14.0,61.2%
2023,4,5,Ka'imi Fairbairn(HOU),3,3,100.0,39,0,0,3,0,0,3,3,1,12.0,12.0,66.4%
2023,4,6,Brandon Aubrey(DAL),3,3,100.0,33,0,2,1,0,0,3,3,1,12.0,12.0,95.8%
2023,4,7,Harrison Butker(KC),3,3,100.0,37,0,1,2,0,0,2,2,1,11.0,11.0,68.5%
2023,4,8,Nick Folk(FA),2,2,100.0,53,0,0,1,0,1,3,3,1,11.0,11.0,0.9%
2023,4,9,Riley Patterson(FA),2,2,100.0,37,0,0,2,0,0,4,4,1,10.0,10.0,1.0%
2023,4,10,Chase McLaughlin(TB),2,2,100.0,51,0,1,0,0,1,2,2,1,10.0,10.0,71.0%
2023,4,11,Blake Grupe(NO),3,3,100.0,44,0,0,2,1,0,0,0,1,10.0,10.0,2.6%
2023,4,12,Wil Lutz(DEN),1,1,100.0,51,0,0,0,0,1,4,4,1,9.0,9.0,32.9%
2023,4,13,Eddy Pineiro(FA),2,2,100.0,56,0,1,0,0,1,1,1,1,9.0,9.0,1.1%
2023,4,14,Anders Carlson(FA),2,2,100.0,50,0,0,1,0,1,0,0,1,8.0,8.0,0.9%
2023,4,15,Joey Slye(TEN),1,1,100.0,27,0,1,0,0,0,4,4,1,7.0,7.0,2.0%
2023,4,16,Jason Myers(SEA),1,2,50.0,34,0,0,1,0,0,3,3,1,6.0,6.0,7.2%
2023,4,17,Cameron Dicker(LAC),1,1,100.0,33,0,0,1,0,0,3,3,1,6.0,6.0,91.9%
2023,4,18,Chris Boswell(PIT),2,2,100.0,35,0,1,1,0,0,0,0,1,6.0,6.0,72.6%
2023,4,19,Graham Gano(NYG),1,1,100.0,55,0,0,0,0,1,0,0,1,5.0,5.0,2.3%
2023,4,20,Jake Moody(SF),0,0,0,0,0,0,0,0,0,5,5,1,5.0,5.0,12.5%
2023,4,21,Daniel Carlson(LV),1,1,100.0,22,0,1,0,0,0,2,2,1,5.0,5.0,15.2%
2023,4,22,Dustin Hopkins(CLE),1,1,100.0,53,0,0,0,0,1,0,0,1,5.0,5.0,2.0%
2023,4,23,Matt Prater(FA),1,1,100.0,38,0,0,1,0,0,1,1,1,4.0,4.0,0.9%
2023,4,24,Greg Zuerlein(FA),1,2,50.0,31,0,0,1,0,0,1,1,1,4.0,4.0,1.7%
2023,4,25,Justin Tucker(FA),0,0,0,0,0,0,0,0,0,4,4,1,4.0,4.0,10.4%
2023,4,26,Cairo Santos(CHI),0,0,0,0,0,0,0,0,0,4,4,1,4.0,4.0,14.0%
2023,4,27,Chad Ryland(ARI),1,2,50.0,29,0,1,0,0,0,0,0,1,3.0,3.0,3.7%
2023,4,28,Greg Joseph(SF),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.6%
2023,4,29,Evan McPherson(CIN),1,1,100.0,21,0,1,0,0,0,0,0,1,3.0,3.0,43.6%
2023,4,30,Jason Sanders(MIA),0,0,0,0,0,0,0,0,0,2,2,1,2.0,2.0,43.2%
2023,4,31,Matt Gay(WAS),0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,16.1%
2023,4,32,Younghoe Koo(ATL),0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,22.0%
2023,5,1,Greg Zuerlein(FA),5,5,100.0,49,0,3,1,1,0,2,2,1,18.0,18.0,1.7%
2023,5,2,Cairo Santos(CHI),4,4,100.0,43,0,1,2,1,0,4,4,1,17.0,17.0,14.0%
2023,5,3,Ka'imi Fairbairn(HOU),4,4,100.0,43,0,1,1,2,0,1,1,1,15.0,15.0,66.4%
2023,5,4,Blake Grupe(NO),2,2,100.0,54,0,0,0,0,2,4,4,1,14.0,14.0,2.6%
2023,5,5,Graham Gano(NYG),3,4,75.0,51,0,0,1,1,1,1,1,1,13.0,13.0,2.3%
2023,5,6,Evan McPherson(CIN),2,2,100.0,40,0,0,0,2,0,4,4,1,12.0,12.0,43.6%
2023,5,7,Nick Folk(FA),3,3,100.0,53,0,1,1,0,1,1,1,1,12.0,12.0,0.9%
2023,5,8,Matt Gay(WAS),3,3,100.0,43,0,1,1,1,0,2,2,1,12.0,12.0,16.1%
2023,5,9,Chris Boswell(PIT),3,3,100.0,43,0,1,0,2,0,0,0,1,11.0,11.0,72.6%
2023,5,10,Jake Elliott(PHI),3,3,100.0,34,0,2,1,0,0,2,2,1,11.0,11.0,60.7%
2023,5,11,Harrison Butker(KC),2,2,100.0,40,0,0,1,1,0,3,3,1,10.0,10.0,68.5%
2023,5,12,Greg Joseph(SF),2,2,100.0,40,0,1,0,1,0,2,2,1,9.0,9.0,0.6%
2023,5,13,Joey Slye(TEN),2,3,66.7,51,0,0,1,0,1,0,0,1,8.0,8.0,2.0%
2023,5,14,Jason Sanders(MIA),1,1,100.0,40,0,0,0,1,0,4,4,1,8.0,8.0,43.2%
2023,5,15,Younghoe Koo(ATL),2,2,100.0,37,0,0,2,0,0,1,1,1,7.0,7.0,22.0%
2023,5,16,Wil Lutz(DEN),2,2,100.0,23,0,2,0,0,0,1,1,1,7.0,7.0,32.9%
2023,5,17,Anders Carlson(FA),2,2,100.0,37,0,1,1,0,0,1,1,1,7.0,7.0,0.9%
2023,5,18,Eddy Pineiro(FA),1,1,100.0,33,0,0,1,0,0,3,3,1,6.0,6.0,1.1%
2023,5,19,Riley Patterson(FA),0,0,0,0,0,0,0,0,0,6,6,1,6.0,6.0,1.0%
2023,5,20,Brandon Aubrey(DAL),1,1,100.0,50,0,0,0,0,1,1,1,1,6.0,6.0,95.8%
2023,5,21,Brandon McManus(GB),1,1,100.0,44,0,0,0,1,0,2,2,1,6.0,6.0,7.3%
2023,5,22,Jake Moody(SF),0,0,0,0,0,0,0,0,0,6,6,1,6.0,6.0,12.5%
2023,5,23,Daniel Carlson(LV),1,3,33.3,26,0,1,0,0,0,2,2,1,5.0,5.0,15.2%
2023,5,24,Justin Tucker(FA),1,1,100.0,23,0,1,0,0,0,1,1,1,4.0,4.0,10.4%
2023,5,25,Tyler Bass(BUF),0,0,0,0,0,0,0,0,0,2,2,1,2.0,2.0,61.2%
2023,5,26,Matt Prater(FA),0,0,0,0,0,0,0,0,0,2,3,1,2.0,2.0,0.9%
2023,5,27,Brett Maher(FA),0,0,0,0,0,0,0,0,0,2,2,1,2.0,2.0,1.4%
2023,5,28,Chad Ryland(ARI),0,1,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.7%
2023,6,1,Justin Tucker(FA),6,6,100.0,41,0,4,1,1,0,0,1,1,19.0,19.0,10.4%
2023,6,2,Dustin Hopkins(CLE),4,5,80.0,50,0,1,0,2,1,1,1,1,17.0,17.0,2.0%
2023,6,3,Harrison Butker(KC),4,4,100.0,60,0,1,1,0,2,1,1,1,17.0,17.0,68.5%
2023,6,4,Brandon McManus(GB),3,3,100.0,51,0,0,0,2,1,4,4,1,17.0,17.0,7.3%
2023,6,5,Brett Maher(FA),4,4,100.0,43,0,2,1,1,0,2,2,1,15.0,15.0,1.4%
2023,6,6,Greg Zuerlein(FA),4,4,100.0,43,0,0,2,2,0,0,0,1,14.0,14.0,1.7%
2023,6,7,Daniel Carlson(LV),4,4,100.0,37,0,2,2,0,0,1,1,1,13.0,13.0,15.2%
2023,6,8,Matt Prater(FA),3,3,100.0,55,0,1,1,0,1,0,0,1,11.0,11.0,0.9%
2023,6,9,Greg Joseph(SF),2,3,66.7,53,0,0,0,0,2,1,2,1,11.0,11.0,0.6%
2023,6,10,Nick Folk(FA),3,3,100.0,38,0,2,1,0,0,1,1,1,10.0,10.0,0.9%
2023,6,11,Graham Gano(NYG),3,3,100.0,43,0,2,0,1,0,0,0,1,10.0,10.0,2.3%
2023,6,12,Matt Gay(WAS),2,2,100.0,56,0,1,0,0,1,2,2,1,10.0,10.0,16.1%
2023,6,13,Cairo Santos(CHI),2,2,100.0,53,0,1,0,0,1,1,1,1,9.0,9.0,14.0%
2023,6,14,Blake Grupe(NO),2,4,50.0,48,0,0,0,2,0,1,1,1,9.0,9.0,2.6%
2023,6,15,Jason Myers(SEA),2,2,100.0,55,0,1,0,0,1,1,1,1,9.0,9.0,7.2%
2023,6,16,Ka'imi Fairbairn(HOU),2,2,100.0,24,0,2,0,0,0,2,2,1,8.0,8.0,66.4%
2023,6,17,Riley Patterson(FA),2,3,66.7,36,0,0,2,0,0,2,2,1,8.0,8.0,1.0%
2023,6,18,Brandon Aubrey(DAL),2,2,100.0,39,0,0,2,0,0,2,2,1,8.0,8.0,95.8%
2023,6,19,Evan McPherson(CIN),1,1,100.0,52,0,0,0,0,1,2,2,1,7.0,7.0,43.6%
2023,6,20,Joey Slye(TEN),1,1,100.0,37,0,0,1,0,0,3,3,1,6.0,6.0,2.0%
2023,6,21,Chase McLaughlin(TB),2,2,100.0,36,0,0,2,0,0,0,0,1,6.0,6.0,71.0%
2023,6,22,Jason Sanders(MIA),0,0,0,0,0,0,0,0,0,6,6,1,6.0,6.0,43.2%
2023,6,23,Chad Ryland(ARI),1,1,100.0,43,0,0,0,1,0,2,2,1,6.0,6.0,3.7%
2023,6,24,Younghoe Koo(ATL),1,1,100.0,47,0,0,0,1,0,1,1,1,5.0,5.0,22.0%
2023,6,25,Jake Moody(SF),1,3,33.3,25,0,1,0,0,0,2,2,1,5.0,5.0,12.5%
2023,6,26,Cameron Dicker(LAC),1,1,100.0,24,0,1,0,0,0,2,2,1,5.0,5.0,91.9%
2023,6,27,Eddy Pineiro(FA),0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,1.1%
2023,6,28,Tyler Bass(BUF),0,2,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,61.2%
2023,6,29,Jake Elliott(PHI),0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,60.7%
2023,6,30,Wil Lutz(DEN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,32.9%
2023,7,1,Dustin Hopkins(CLE),4,4,100.0,58,0,0,0,1,3,3,3,1,22.0,22.0,2.0%
2023,7,2,Wil Lutz(DEN),4,4,100.0,52,0,1,2,0,1,1,1,1,15.0,15.0,32.9%
2023,7,3,Younghoe Koo(ATL),3,3,100.0,51,0,1,0,1,1,1,1,1,13.0,13.0,22.0%
2023,7,4,Chad Ryland(ARI),3,3,100.0,49,0,1,1,1,0,2,2,1,12.0,12.0,3.7%
2023,7,5,Greg Joseph(SF),3,4,75.0,54,0,2,0,0,1,1,2,1,12.0,12.0,0.6%
2023,7,6,Blake Grupe(NO),3,4,75.0,42,0,1,1,1,0,1,1,1,11.0,11.0,2.6%
2023,7,7,Jason Myers(SEA),2,2,100.0,48,0,1,0,1,0,2,2,1,9.0,9.0,7.2%
2023,7,8,Matt Gay(WAS),1,2,50.0,27,0,1,0,0,0,5,5,1,8.0,8.0,16.1%
2023,7,9,Chris Boswell(PIT),1,1,100.0,53,0,0,0,0,1,3,3,1,8.0,8.0,72.6%
2023,7,10,Brandon McManus(GB),1,1,100.0,43,0,0,0,1,0,4,4,1,8.0,8.0,7.3%
2023,7,11,Cairo Santos(CHI),1,1,100.0,54,0,0,0,0,1,3,4,1,8.0,8.0,14.0%
2023,7,12,Justin Tucker(FA),1,1,100.0,32,0,0,1,0,0,5,5,1,8.0,8.0,10.4%
2023,7,13,Jake Elliott(PHI),1,1,100.0,24,0,1,0,0,0,4,4,1,7.0,7.0,60.7%
2023,7,14,Chase McLaughlin(TB),2,2,100.0,36,0,1,1,0,0,1,1,1,7.0,7.0,71.0%
2023,7,15,Jake Moody(SF),1,2,50.0,55,0,0,0,0,1,2,2,1,7.0,7.0,12.5%
2023,7,16,Cameron Dicker(LAC),1,1,100.0,55,0,0,0,0,1,2,2,1,7.0,7.0,91.9%
2023,7,17,Daniel Carlson(LV),2,3,66.7,40,0,1,0,1,0,0,0,1,7.0,7.0,15.2%
2023,7,18,Harrison Butker(KC),1,1,100.0,35,0,0,1,0,0,4,4,1,7.0,7.0,68.5%
2023,7,19,Jason Sanders(MIA),1,1,100.0,40,0,0,0,1,0,2,2,1,6.0,6.0,43.2%
2023,7,20,Matt Prater(FA),1,2,50.0,44,0,0,0,1,0,1,1,1,5.0,5.0,0.9%
2023,7,21,Tyler Bass(BUF),1,2,50.0,36,0,0,1,0,0,2,2,1,5.0,5.0,61.2%
2023,7,22,Anders Carlson(FA),1,2,50.0,29,0,1,0,0,0,2,2,1,5.0,5.0,0.9%
2023,7,23,Brett Maher(FA),1,3,33.3,41,0,0,0,1,0,0,1,1,4.0,4.0,1.4%
2023,7,24,Graham Gano(NYG),0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,2.3%
2023,7,25,Joey Slye(TEN),0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,2.0%
2023,7,26,Riley Patterson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2023,8,1,Riley Patterson(FA),4,5,80.0,52,0,0,2,1,1,2,2,1,17.0,17.0,1.0%
2023,8,2,Cameron Dicker(LAC),3,3,100.0,53,0,0,0,2,1,3,3,1,16.0,16.0,91.9%
2023,8,3,Brandon McManus(GB),4,4,100.0,51,0,0,2,0,2,0,0,1,16.0,16.0,7.3%
2023,8,4,Brandon Aubrey(DAL),2,2,100.0,58,0,1,0,0,1,5,5,1,13.0,13.0,95.8%
2023,8,5,Younghoe Koo(ATL),3,3,100.0,49,0,1,1,1,0,2,2,1,12.0,12.0,22.0%
2023,8,6,Harrison Butker(KC),3,3,100.0,56,0,1,1,0,1,0,0,1,11.0,11.0,68.5%
2023,8,7,Matt Gay(WAS),2,2,100.0,42,0,1,0,1,0,3,3,1,10.0,10.0,16.1%
2023,8,8,Jake Elliott(PHI),1,1,100.0,51,0,0,0,0,1,5,5,1,10.0,10.0,60.7%
2023,8,9,Eddy Pineiro(FA),3,3,100.0,46,0,1,1,1,0,0,1,1,10.0,10.0,1.1%
2023,8,10,Joey Slye(TEN),1,1,100.0,61,0,0,0,0,1,4,4,1,9.0,9.0,2.0%
2023,8,11,Evan McPherson(CIN),1,2,50.0,56,0,0,0,0,1,4,4,1,9.0,9.0,43.6%
2023,8,12,Dustin Hopkins(CLE),2,2,100.0,27,0,2,0,0,0,2,2,1,8.0,8.0,2.0%
2023,8,13,Justin Tucker(FA),1,2,50.0,48,0,0,0,1,0,4,4,1,8.0,8.0,10.4%
2023,8,14,Blake Grupe(NO),1,1,100.0,27,0,1,0,0,0,5,5,1,8.0,8.0,2.6%
2023,8,15,Lucas Havrisik(FA),2,2,100.0,47,0,0,1,1,0,0,0,1,7.0,7.0,0.6%
2023,8,16,Jason Sanders(MIA),1,1,100.0,30,0,0,1,0,0,4,4,1,7.0,7.0,43.2%
2023,8,17,Greg Zuerlein(FA),2,2,100.0,35,0,0,2,0,0,1,1,1,7.0,7.0,1.7%
2023,8,18,Jason Myers(SEA),1,1,100.0,32,0,0,1,0,0,3,3,1,6.0,6.0,7.2%
2023,8,19,Chase McLaughlin(TB),1,2,50.0,57,0,0,0,0,1,1,1,1,6.0,6.0,71.0%
2023,8,20,Greg Joseph(SF),1,3,33.3,25,0,1,0,0,0,3,3,1,6.0,6.0,0.6%
2023,8,21,Wil Lutz(DEN),1,2,50.0,28,0,1,0,0,0,3,3,1,6.0,6.0,32.9%
2023,8,22,Tyler Bass(BUF),1,1,100.0,37,0,0,1,0,0,3,3,1,6.0,6.0,61.2%
2023,8,23,Jake Moody(SF),1,1,100.0,36,0,0,1,0,0,2,2,1,5.0,5.0,12.5%
2023,8,24,Matt Prater(FA),1,1,100.0,47,0,0,0,1,0,1,1,1,5.0,5.0,0.9%
2023,8,25,Chad Ryland(ARI),1,1,100.0,38,0,0,1,0,0,2,2,1,5.0,5.0,3.7%
2023,8,26,Nick Folk(FA),0,0,0,0,0,0,0,0,0,4,4,1,4.0,4.0,0.9%
2023,8,27,Anders Carlson(FA),1,1,100.0,30,0,0,1,0,0,1,1,1,4.0,4.0,0.9%
2023,8,28,Chris Boswell(PIT),1,2,50.0,22,0,1,0,0,0,1,1,1,4.0,4.0,72.6%
