year,week,Rank,Player,Rush_ATT,Rush_YDS,Rush_Y/A,LG,20+,Rush_TD,Rec_REC,Rec_TGT,Rec_YDS,Rec_Y/R,Rec_TD,FL,G,FPTS,FPTS/G,ROST
2020,1,17,Kenyan Drake(FA),16,60,3.8,11,0,1,2,2,5,2.5,0,0,1,12.5,12.5,1.1%
2020,1,18,Joshua Kelley(FA),12,60,5.0,26,1,1,0,0,0,0,0,0,1,12.0,12.0,0.0%
2020,1,19,Todd Gurley II(FA),14,56,4.0,15,0,1,2,5,1,0.5,0,0,1,11.7,11.7,0.6%
2020,1,20,Adrian Peterson(FA),14,93,6.6,21,1,0,3,3,21,7.0,0,0,1,11.4,11.4,2.0%
2020,1,21,Benny Snell Jr.(FA),19,113,5.9,30,2,0,0,1,0,0,0,0,1,11.3,11.3,0.0%
2020,1,22,Chase Edmonds(FA),6,26,4.3,20,1,0,3,5,19,6.3,1,0,1,10.5,10.5,0.0%
2020,1,23,Jerick McKinnon(FA),3,24,8.0,16,0,0,3,5,20,6.7,1,0,1,10.4,10.4,0.0%
2020,1,24,Sony Michel(FA),10,37,3.7,7,0,1,0,0,0,0,0,0,1,9.7,9.7,0.0%
2020,1,25,James Robinson(FA),16,62,3.9,12,0,0,1,1,28,28.0,0,0,1,9.0,9.0,0.0%
2020,1,26,Jonathan Taylor(IND),9,22,2.4,9,0,0,6,6,67,11.2,0,0,1,8.9,8.9,98.3%
2020,1,27,Austin Ekeler(WAS),19,84,4.4,13,0,0,1,1,3,3.0,0,0,1,8.7,8.7,69.0%
2020,1,28,Zack Moss(CIN),9,11,1.2,7,0,0,3,4,16,5.3,1,0,1,8.7,8.7,16.8%
2020,1,29,D'Andre Swift(CHI),3,8,2.7,6,0,1,3,5,15,5.0,0,0,1,8.3,8.3,89.8%
2020,1,30,Carlos Hyde(FA),7,23,3.3,9,0,1,0,0,0,0,0,0,1,8.3,8.3,0.0%
2020,1,31,Ronald Jones II(FA),17,66,3.9,21,1,0,2,3,16,8.0,0,0,1,8.2,8.2,0.0%
2020,1,32,Josh Adams(FA),2,8,4.0,6,0,1,2,2,14,7.0,0,0,1,8.2,8.2,0.0%
2020,1,33,Kareem Hunt(KC),13,72,5.5,22,1,0,4,6,9,2.3,0,0,1,8.1,8.1,29.9%
2020,1,34,Alexander Mattison(MIA),6,50,8.3,21,1,0,4,4,30,7.5,0,0,1,8.0,8.0,8.8%
2020,1,35,David Montgomery(DET),13,64,4.9,10,0,0,1,3,10,10.0,0,0,1,7.4,7.4,94.0%
2020,1,36,Jordan Howard(FA),8,7,0.9,4,0,1,0,0,0,0,0,0,1,6.7,6.7,0.0%
2020,1,37,Myles Gaskin(FA),9,40,4.4,10,0,0,4,4,26,6.5,0,0,1,6.6,6.6,0.0%
2020,1,38,Saquon Barkley(PHI),15,6,0.4,7,0,0,6,9,60,10.0,0,0,1,6.6,6.6,99.0%
2020,1,39,Marlon Mack(FA),4,26,6.5,18,0,0,3,3,30,10.0,0,0,1,5.6,5.6,0.0%
2020,1,40,Boston Scott(FA),9,35,3.9,13,0,0,2,2,19,9.5,0,0,1,5.4,5.4,0.0%
2020,1,41,Devin Singletary(NYG),9,30,3.3,12,0,0,5,7,23,4.6,0,0,1,5.3,5.3,7.7%
2020,1,42,Devontae Booker(FA),4,29,7.3,15,0,0,3,3,23,7.7,0,0,1,5.2,5.2,0.0%
2020,1,43,James White(FA),5,22,4.4,7,0,0,3,3,30,10.0,0,0,1,5.2,5.2,0.1%
2020,1,44,Joe Mixon(HOU),19,69,3.6,14,0,0,1,2,2,2.0,0,1,1,5.1,5.1,96.6%
2020,1,45,Latavius Murray(FA),15,48,3.2,8,0,0,0,1,0,0,0,0,1,4.8,4.8,0.0%
2020,1,46,Kyle Juszczyk(SF),1,7,7.0,7,0,0,1,2,41,41.0,0,0,1,4.8,4.8,1.4%
2020,1,47,Tarik Cohen(FA),7,41,5.9,16,0,0,2,2,6,3.0,0,0,1,4.7,4.7,0.0%
2020,1,48,Le'Veon Bell(FA),6,14,2.3,7,0,0,2,2,32,16.0,0,0,1,4.6,4.6,0.2%
2020,1,49,Nick Chubb(HOU),10,60,6.0,29,1,0,1,1,6,6.0,0,1,1,4.6,4.6,39.7%
2020,1,50,Tyler Ervin(FA),3,38,12.7,21,1,0,1,1,6,6.0,0,0,1,4.4,4.4,0.0%
2020,1,51,Antonio Gibson(NE),9,36,4.0,20,1,0,2,2,8,4.0,0,0,1,4.4,4.4,13.1%
2020,1,52,Cam Akers(NO),14,39,2.8,6,0,0,1,1,4,4.0,0,0,1,4.3,4.3,2.9%
2020,1,53,Jamaal Williams(FA),7,21,3.0,5,0,0,4,4,21,5.3,0,0,1,4.2,4.2,1.1%
2020,1,54,Phillip Lindsay(FA),7,24,3.4,10,0,0,1,1,11,11.0,0,0,1,3.5,3.5,0.0%
2020,1,55,Tony Pollard(TEN),2,10,5.0,6,0,0,2,3,22,11.0,0,0,1,3.2,3.2,88.9%
2020,1,56,J.J. Taylor(HOU),4,28,7.0,11,0,0,1,1,4,4.0,0,0,1,3.2,3.2,0.6%
2020,1,57,Rex Burkhead(FA),7,32,4.6,15,0,0,0,0,0,0,0,0,1,3.2,3.2,10.0%
2020,1,58,Darrel Williams(FA),7,23,3.3,7,0,0,2,2,7,3.5,0,0,1,3.0,3.0,0.0%
2020,1,59,Mark Ingram II(FA),10,29,2.9,8,0,0,0,0,0,0,0,0,1,2.9,2.9,0.6%
2020,1,60,Giovani Bernard(FA),1,7,7.0,7,0,0,4,5,21,5.3,0,0,1,2.8,2.8,0.0%
2020,1,61,Frank Gore(FA),6,24,4.0,8,0,0,0,0,0,0,0,0,1,2.4,2.4,8.4%
2020,1,62,Tevin Coleman(FA),4,18,4.5,10,0,0,1,2,6,6.0,0,0,1,2.4,2.4,0.0%
2020,1,63,Matt Breida(FA),5,22,4.4,7,0,0,0,0,0,0,0,0,1,2.2,2.2,0.0%
2020,1,64,Corey Clement(FA),6,19,3.2,7,0,0,2,2,2,1.0,0,0,1,2.1,2.1,0.0%
2020,1,65,Brian Hill(FA),3,12,4.0,10,0,0,2,2,8,4.0,0,0,1,2.0,2.0,0.0%
2020,1,66,Leonard Fournette(FA),5,5,1.0,6,0,0,1,1,14,14.0,0,0,1,1.9,1.9,0.0%
2020,1,67,Gus Edwards(FA),4,17,4.3,13,0,0,0,0,0,0,0,0,1,1.7,1.7,2.4%
2020,1,68,James Conner(ARI),6,9,1.5,3,0,0,2,4,8,4.0,0,0,1,1.7,1.7,93.3%
2020,1,69,Jalen Richard(FA),0,0,0,0,0,0,1,1,15,15.0,0,0,1,1.5,1.5,1.0%
2020,1,70,Wayne Gallman Jr.(FA),0,0,0,0,0,0,1,1,14,14.0,0,0,1,1.4,1.4,0.0%
2020,1,71,Duke Johnson Jr.(FA),5,14,2.8,7,0,0,0,1,0,0,0,0,1,1.4,1.4,0.0%
2020,1,72,A.J. Dillon(PHI),2,14,7.0,8,0,0,0,0,0,0,0,0,1,1.4,1.4,5.6%
2020,1,73,Kerryon Johnson(FA),7,14,2.0,5,0,0,0,0,0,0,0,0,1,1.4,1.4,1.0%
2020,1,74,Royce Freeman(FA),1,0,0.0,0,0,0,1,1,12,12.0,0,0,1,1.2,1.2,0.0%
2020,1,75,Patrick Laird(FA),0,0,0,0,0,0,2,2,9,4.5,0,0,1,0.9,0.9,0.0%
2020,1,76,Ito Smith(FA),1,4,4.0,4,0,0,3,3,2,0.7,0,0,1,0.6,0.6,1.0%
2020,1,77,Chris Thompson(FA),0,0,0,0,0,0,2,2,6,3.0,0,0,1,0.6,0.6,0.0%
2020,1,78,Darrell Henderson Jr.(FA),3,6,2.0,3,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%
2020,1,79,D'Ernest Johnson(FA),1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,1.0%
2020,1,80,Khari Blasingame(FA),0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.5,0.5,0.0%
2020,1,81,Justin Jackson(FA),2,4,2.0,2,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%
2020,1,82,Jaylen Samuels(FA),1,2,2.0,2,0,0,1,1,1,1.0,0,0,1,0.3,0.3,0.0%
2020,1,83,Travis Homer(CHI),3,-1,-0.3,1,0,0,2,2,4,2.0,0,0,1,0.3,0.3,0.6%
2020,1,84,LeSean McCoy(FA),0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,2.0%
2020,1,85,Anthony Sherman(FA),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,1.2%
2020,1,86,Dion Lewis(FA),1,1,1.0,1,0,0,0,1,0,0,0,0,1,0.1,0.1,2.0%
2020,1,87,Jason Huntley(FA),1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%
2020,1,88,Alex Armah Jr.(FA),2,1,0.5,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%
2020,1,89,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,90,Rico Dowdle(CAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,40.6%
2020,1,91,Gabe Nabers(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%
2020,1,92,Nathan Cottrell(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,93,Scottie Phillips(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,94,Xavier Jones(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,95,Taiwan Jones(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2020,1,96,Bruce Miller(FA),0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.0,0.0,1.0%
2020,1,97,Cordarrelle Patterson(PIT),4,19,4.8,13,0,0,1,1,12,12.0,0,0,1,0.0,0.0,1.2%
2020,1,98,Buddy Howell(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,99,Trenton Cannon(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,100,Jordan Wilkins(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,101,Jason Cabinda(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2020,1,102,Cethan Carter(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,103,Jeremy McNichols(WAS),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.7%
2020,1,104,Samaje Perine(CIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.6%
2020,1,105,Ryan Nall(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,106,Mike Boone(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2020,1,107,Darwin Thompson(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,108,Jakob Johnson(HOU),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,109,Alec Ingold(MIA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%
2020,1,110,Chandler Cox(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,111,Andrew Beck(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,112,John Lovett(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,113,Jeff Wilson Jr.(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2020,1,114,Ty Johnson(BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,5.0%
2020,1,115,Elijhaa Penny(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,116,Mike Davis(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2020,1,117,Ameer Abdullah(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2020,1,118,Senorise Perry(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,119,Keith Smith(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,120,Derek Watt(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,121,Andy Janovich(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,122,D.J. Foster(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,123,C.J. Ham(MIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%
2020,1,124,J.P. Holtz(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,1,125,Michael Burton(DEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
2020,1,126,J.D. McKissic(FA),3,-2,-0.7,1,0,0,1,5,1,1.0,0,0,1,-0.1,-0.1,1.0%
2020,1,127,Ty Montgomery II(FA),1,-4,-4.0,0,0,0,0,0,0,0,0,0,1,-0.4,-0.4,0.0%
2020,1,128,Patrick Ricard(BAL),1,-1,-1.0,0,0,0,1,1,9,9.0,0,1,1,-1.2,-1.2,0.8%
2020,2,1,Aaron Jones Sr.(MIN),18,168,9.3,75,1,2,4,8,68,17.0,1,0,1,41.6,41.6,90.4%
2020,2,2,Alvin Kamara(NO),13,79,6.1,21,1,2,9,9,95,10.6,0,0,1,29.4,29.4,95.0%
2020,2,3,Nick Chubb(HOU),22,124,5.6,26,2,2,1,1,9,9.0,0,0,1,25.3,25.3,39.7%
2020,2,4,Leonard Fournette(FA),12,103,8.6,46,2,2,4,5,13,3.3,0,0,1,23.6,23.6,0.0%
2020,2,5,Kareem Hunt(KC),10,86,8.6,33,1,1,2,2,15,7.5,1,0,1,22.1,22.1,29.9%
2020,2,6,Christian McCaffrey(SF),18,59,3.3,9,0,2,4,5,29,7.3,0,0,1,20.8,20.8,98.5%
2020,2,7,David Montgomery(DET),16,82,5.1,23,1,0,3,3,45,15.0,1,0,1,18.7,18.7,94.0%
2020,2,8,Darrell Henderson Jr.(FA),12,81,6.8,40,1,1,2,3,40,20.0,0,0,1,18.1,18.1,0.0%
2020,2,9,James Conner(ARI),16,106,6.6,59,1,1,2,2,15,7.5,0,0,1,18.1,18.1,93.3%
2020,2,10,James Robinson(FA),16,102,6.4,39,1,1,3,4,18,6.0,0,0,1,18.0,18.0,0.0%
2020,2,11,Miles Sanders(DAL),20,95,4.8,15,0,1,3,7,36,12.0,0,1,1,17.1,17.1,12.7%
2020,2,12,Jonathan Taylor(IND),26,101,3.9,13,0,1,2,2,9,4.5,0,0,1,17.0,17.0,98.3%
2020,2,13,Chris Carson(FA),17,72,4.2,13,0,0,3,3,36,12.0,1,0,1,16.8,16.8,0.3%
2020,2,14,Raheem Mostert(LV),8,92,11.5,80,1,1,2,2,15,7.5,0,0,1,16.7,16.7,15.3%
2020,2,15,Ezekiel Elliott(FA),22,89,4.0,11,0,1,6,7,33,5.5,0,1,1,16.2,16.2,5.1%
2020,2,16,Dalvin Cook(FA),14,63,4.5,16,0,1,2,2,8,4.0,0,0,1,15.1,15.1,0.6%
2020,2,17,Austin Ekeler(WAS),16,93,5.8,13,0,0,4,4,55,13.8,0,0,1,14.8,14.8,69.0%
2020,2,18,Melvin Gordon III(FA),19,70,3.7,17,0,0,2,3,14,7.0,1,0,1,14.4,14.4,0.0%
2020,2,19,Jerick McKinnon(FA),3,77,25.7,55,1,1,0,1,0,0,0,0,1,13.7,13.7,0.0%
2020,2,20,Mark Ingram II(FA),9,55,6.1,30,1,1,2,3,22,11.0,0,0,1,13.7,13.7,0.6%
2020,2,21,Dion Lewis(FA),10,20,2.0,6,0,1,4,5,36,9.0,0,0,1,11.6,11.6,2.0%
2020,2,22,Joshua Kelley(FA),23,64,2.8,7,0,0,2,2,49,24.5,0,0,1,11.3,11.3,0.0%
2020,2,23,Antonio Gibson(NE),13,55,4.2,11,0,1,1,2,-3,-3.0,0,0,1,11.2,11.2,13.1%
2020,2,24,Josh Jacobs(GB),27,88,3.3,14,0,0,3,3,17,5.7,0,0,1,10.5,10.5,98.5%
2020,2,25,Kenyan Drake(FA),20,86,4.3,16,0,0,2,2,9,4.5,0,0,1,9.5,9.5,1.1%
2020,2,26,Kerryon Johnson(FA),8,32,4.0,8,0,1,0,1,0,0,0,0,1,9.2,9.2,1.0%
2020,2,27,Ronald Jones II(FA),7,23,3.3,7,0,1,2,2,4,2.0,0,0,1,8.7,8.7,0.0%
2020,2,28,Chris Thompson(FA),2,7,3.5,5,0,0,3,4,20,6.7,1,0,1,8.7,8.7,0.0%
2020,2,29,Jalen Richard(FA),2,26,13.0,20,1,1,0,0,0,0,0,0,1,8.6,8.6,1.0%
2020,2,30,Joe Mixon(HOU),16,46,2.9,9,0,0,4,4,40,10.0,0,0,1,8.6,8.6,96.6%
2020,2,31,Derrick Henry(BAL),25,84,3.4,14,0,0,0,2,0,0,0,0,1,8.4,8.4,98.7%
2020,2,32,Jamaal Williams(FA),8,63,7.9,18,0,0,0,0,0,0,0,0,1,8.3,8.3,1.1%
2020,2,33,Myles Gaskin(FA),7,46,6.6,14,0,0,6,7,36,6.0,0,0,1,8.2,8.2,0.0%
2020,2,34,Devin Singletary(NYG),10,56,5.6,18,0,0,2,3,20,10.0,0,0,1,7.6,7.6,7.7%
2020,2,35,Mike Davis(FA),1,1,1.0,1,0,0,8,8,74,9.3,0,0,1,7.5,7.5,1.0%
2020,2,36,Gus Edwards(FA),10,73,7.3,22,1,0,0,0,0,0,0,0,1,7.3,7.3,2.4%
2020,2,37,D'Andre Swift(CHI),5,12,2.4,5,0,0,5,5,60,12.0,0,0,1,7.2,7.2,89.8%
2020,2,38,Clyde Edwards-Helaire(NO),10,38,3.8,17,0,0,6,8,32,5.3,0,0,1,7.0,7.0,3.2%
2020,2,39,Alec Ingold(MIA),0,0,0,0,0,0,2,2,5,2.5,1,0,1,6.5,6.5,0.7%
2020,2,40,Jordan Howard(FA),5,4,0.8,2,0,1,0,0,0,0,0,0,1,6.4,6.4,0.0%
2020,2,41,Frank Gore(FA),21,63,3.0,13,0,0,0,2,0,0,0,0,1,6.3,6.3,8.4%
2020,2,42,Todd Gurley II(FA),21,61,2.9,8,0,0,0,0,0,0,0,0,1,6.1,6.1,0.6%
2020,2,43,Jakob Johnson(HOU),0,0,0,0,0,0,1,1,1,1.0,1,0,1,6.1,6.1,0.0%
2020,2,44,Reggie Gilliam(BUF),0,0,0,0,0,0,1,1,1,1.0,1,0,1,6.1,6.1,0.0%
2020,2,45,J.K. Dobbins(DEN),2,48,24.0,44,1,0,1,1,13,13.0,0,0,1,6.1,6.1,66.0%
2020,2,46,Patrick Ricard(BAL),0,0,0,0,0,0,1,1,1,1.0,1,0,1,6.1,6.1,0.8%
2020,2,47,J.D. McKissic(FA),8,53,6.6,13,0,0,0,0,0,0,0,0,1,5.3,5.3,1.0%
2020,2,48,David Johnson(FA),11,34,3.1,9,0,0,2,4,16,8.0,0,0,1,5.0,5.0,0.0%
2020,2,49,Rex Burkhead(FA),6,2,0.3,3,0,0,4,6,47,11.8,0,0,1,4.9,4.9,10.0%
2020,2,50,Malcolm Brown(FA),11,47,4.3,19,0,0,0,0,0,0,0,0,1,4.7,4.7,0.0%
2020,2,51,Boston Scott(FA),4,19,4.8,9,0,0,3,3,24,8.0,0,0,1,4.3,4.3,0.0%
2020,2,52,Adrian Peterson(FA),7,41,5.9,25,1,0,0,0,0,0,0,0,1,4.1,4.1,2.0%
2020,2,53,Jordan Wilkins(FA),9,40,4.4,9,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0%
2020,2,54,Tevin Coleman(FA),14,12,0.9,6,0,0,2,2,28,14.0,0,0,1,4.0,4.0,0.0%
2020,2,55,Matt Breida(FA),7,37,5.3,11,0,0,1,2,2,2.0,0,0,1,3.9,3.9,0.0%
2020,2,56,Zack Moss(CIN),8,37,4.6,14,0,0,0,0,0,0,0,0,1,3.7,3.7,16.8%
2020,2,57,Carlos Hyde(FA),5,22,4.4,9,0,0,2,2,15,7.5,0,0,1,3.7,3.7,0.0%
2020,2,58,Latavius Murray(FA),3,14,4.7,8,0,0,2,2,19,9.5,0,0,1,3.3,3.3,0.0%
2020,2,59,Saquon Barkley(PHI),4,28,7.0,18,0,0,0,0,0,0,0,0,1,2.8,2.8,99.0%
2020,2,60,Tarik Cohen(FA),5,12,2.4,5,0,0,1,1,15,15.0,0,0,1,2.7,2.7,0.0%
2020,2,61,Giovani Bernard(FA),1,3,3.0,3,0,0,5,7,22,4.4,0,0,1,2.5,2.5,0.0%
2020,2,62,Brian Hill(FA),3,14,4.7,10,0,0,2,2,11,5.5,0,0,1,2.5,2.5,0.0%
2020,2,63,Ty Montgomery II(FA),0,0,0,0,0,0,2,3,25,12.5,0,0,1,2.5,2.5,0.0%
2020,2,64,LeSean McCoy(FA),1,-5,-5.0,0,0,0,5,7,26,5.2,0,0,1,2.1,2.1,2.0%
2020,2,65,Travis Homer(CHI),3,21,7.0,10,0,0,0,0,0,0,0,0,1,2.1,2.1,0.6%
2020,2,66,Darwin Thompson(FA),4,21,5.3,14,0,0,0,1,0,0,0,0,1,2.1,2.1,0.0%
2020,2,67,Royce Freeman(FA),3,20,6.7,13,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0%
2020,2,68,Ito Smith(FA),5,20,4.0,9,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0%
2020,2,69,Sony Michel(FA),7,19,2.7,5,0,0,0,1,0,0,0,0,1,1.9,1.9,0.0%
2020,2,70,Kalen Ballage(FA),1,5,5.0,5,0,0,2,2,12,6.0,0,0,1,1.7,1.7,0.0%
2020,2,71,La'Mical Perine(FA),3,17,5.7,10,0,0,0,0,0,0,0,0,1,1.7,1.7,0.0%
2020,2,72,A.J. Dillon(PHI),5,17,3.4,12,0,0,0,0,0,0,0,0,1,1.7,1.7,5.6%
2020,2,73,Alexander Mattison(MIA),3,13,4.3,11,0,0,1,2,3,3.0,0,0,1,1.6,1.6,8.8%
2020,2,74,Alex Armah Jr.(FA),0,0,0,0,0,0,1,1,14,14.0,0,0,1,1.4,1.4,0.0%
2020,2,75,Chase Edmonds(FA),3,4,1.3,5,0,0,3,4,9,3.0,0,0,1,1.3,1.3,0.0%
2020,2,76,Cam Akers(NO),3,13,4.3,5,0,0,0,0,0,0,0,0,1,1.3,1.3,2.9%
2020,2,77,Darrel Williams(FA),0,0,0,0,0,0,1,1,12,12.0,0,0,1,1.2,1.2,0.0%
2020,2,78,Senorise Perry(FA),2,9,4.5,6,0,0,0,0,0,0,0,0,1,0.9,0.9,0.0%
2020,2,79,Tony Pollard(TEN),2,6,3.0,3,0,0,1,1,3,3.0,0,0,1,0.9,0.9,88.9%
2020,2,80,Jeremy McNichols(WAS),2,7,3.5,4,0,0,0,0,0,0,0,0,1,0.7,0.7,0.7%
2020,2,81,Kyle Juszczyk(SF),0,0,0,0,0,0,2,2,6,3.0,0,0,1,0.6,0.6,1.4%
2020,2,82,Devontae Booker(FA),3,-1,-0.3,1,0,0,1,1,6,6.0,0,0,1,0.5,0.5,0.0%
2020,2,83,Jaylen Samuels(FA),0,0,0,0,0,0,1,2,4,4.0,0,0,1,0.4,0.4,0.0%
2020,2,84,Tyler Ervin(FA),0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,0.0%
2020,2,85,Nyheim Hines(FA),0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,0.1%
2020,2,86,C.J. Ham(MIN),1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.6%
2020,2,87,Jeff Wilson Jr.(FA),2,3,1.5,2,0,0,0,0,0,0,0,0,1,0.3,0.3,1.0%
2020,2,88,Keith Smith(FA),1,2,2.0,2,0,0,1,2,1,1.0,0,0,1,0.3,0.3,0.0%
2020,2,89,Ryan Nall(FA),0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,0.0%
2020,2,90,Peyton Barber(FA),1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,1.0%
2020,2,91,Gabe Nabers(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%
2020,2,92,Xavier Jones(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,2,93,Darius Bradwell(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,2,94,Ke'Shawn Vaughn(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,2,95,LeVante Bellamy(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2020,2,96,Taiwan Jones(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2020,2,97,Anthony Sherman(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.2%
2020,2,98,Bruce Miller(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.0%
2020,2,99,Cordarrelle Patterson(PIT),7,25,3.6,10,0,0,2,2,8,4.0,0,0,1,0.0,0.0,1.2%
