year,week,Rank,Player,Rush_ATT,Rush_YDS,Rush_Y/A,LG,20+,Rush_TD,Rec_REC,Rec_TGT,Rec_YDS,Rec_Y/R,Rec_TD,FL,G,FPTS,FPTS/G,ROST
2018,1,57,Jeremy Hill(FA),4,25,6.3,11,0,0,1,1,6,6.0,0,0,1,3.1,3.1,0.0%
2018,1,58,Derrick Henry(BAL),10,26,2.6,5,0,0,1,1,5,5.0,0,0,1,3.1,3.1,98.7%
2018,1,59,Ty Montgomery II(FA),2,7,3.5,6,0,0,2,3,21,10.5,0,0,1,2.8,2.8,0.0%
2018,1,60,Corey Clement(FA),5,26,5.2,21,1,0,0,0,0,0,0,0,1,2.6,2.6,0.0%
2018,1,61,Duke Johnson Jr.(FA),5,17,3.4,13,0,0,1,6,8,8.0,0,0,1,2.5,2.5,0.0%
2018,1,62,Malcolm Brown(FA),1,5,5.0,5,0,0,2,2,18,9.0,0,0,1,2.3,2.3,0.0%
2018,1,63,James Develin(FA),0,0,0,0,0,0,4,4,22,5.5,0,0,1,2.2,2.2,0.0%
2018,1,64,Trenton Cannon(FA),6,15,2.5,5,0,0,1,1,6,6.0,0,0,1,2.1,2.1,0.0%
2018,1,65,Nick Chubb(HOU),3,21,7.0,17,0,0,0,0,0,0,0,0,1,2.1,2.1,39.7%
2018,1,66,LeSean McCoy(FA),7,22,3.1,12,0,0,1,3,-1,-1.0,0,0,1,2.1,2.1,2.0%
2018,1,67,Alfred Morris(FA),12,38,3.2,14,0,0,0,0,0,0,0,1,1,1.8,1.8,0.0%
2018,1,68,Doug Martin(FA),4,20,5.0,13,0,0,2,2,-3,-1.5,0,0,1,1.7,1.7,0.0%
2018,1,69,Devontae Booker(FA),2,4,2.0,2,0,0,2,2,11,5.5,0,0,1,1.5,1.5,0.0%
2018,1,70,Tyler Ervin(FA),0,0,0,0,0,0,1,1,12,12.0,0,0,1,1.2,1.2,0.0%
2018,1,71,Giovani Bernard(FA),1,-2,-2.0,0,0,0,1,1,11,11.0,0,0,1,0.9,0.9,0.0%
2018,1,72,Christine Michael(FA),2,9,4.5,8,0,0,0,0,0,0,0,0,1,0.9,0.9,0.0%
2018,1,73,Jonathan Stewart(FA),2,8,4.0,4,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%
2018,1,74,Wayne Gallman Jr.(FA),1,-1,-1.0,0,0,0,2,2,9,4.5,0,0,1,0.8,0.8,0.0%
2018,1,75,Tre Madden(FA),0,0,0,0,0,0,1,1,7,7.0,0,0,1,0.7,0.7,0.1%
2018,1,76,Robert Kelley(FA),3,7,2.3,6,0,0,0,0,0,0,0,0,1,0.7,0.7,0.0%
2018,1,77,Shaun Wilson(FA),1,6,6.0,6,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%
2018,1,78,Michael Burton(DEN),0,0,0,0,0,0,1,1,6,6.0,0,0,1,0.6,0.6,0.1%
2018,1,79,Rod Smith(FA),1,5,5.0,5,0,0,0,1,0,0,0,0,1,0.5,0.5,0.0%
2018,1,80,Corey Grant(FA),1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%
2018,1,81,Chris Ivory(FA),3,3,1.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%
2018,1,82,Jacquizz Rodgers(FA),2,1,0.5,3,0,0,1,1,2,2.0,0,0,1,0.3,0.3,0.0%
2018,1,83,Derek Watt(FA),1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%
2018,1,84,Jamize Olawale(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,85,Brandon Bolden(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,86,Taiwan Jones(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2018,1,87,Stevan Ridley(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,88,Patrick DiMarco(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2018,1,89,Derrick Coleman(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
2018,1,90,Zach Line(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
2018,1,91,David Fluellen(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,92,Damien Williams(FA),1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,93,Cordarrelle Patterson(PIT),3,13,4.3,10,0,0,1,1,6,6.0,0,0,1,0.0,0.0,1.2%
2018,1,94,Benny Cunningham Jr.(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,95,Tommy Bohanon(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,96,Detrez Newsome(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,97,Ricky Ortiz(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,98,Ito Smith(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2018,1,99,Josh Adams(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,100,Patrick Ricard(BAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%
2018,1,101,Shane Smith(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
2018,1,102,Raheem Mostert(LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,15.3%
2018,1,103,Keith Smith(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,104,Roosevelt Nix(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,105,Senorise Perry(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,106,C.J. Ham(MIN),0,0,0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0.6%
2018,1,107,Tra Carson(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,108,Joe Williams(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,109,Darius Jackson(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,110,Jonathan Williams(FA),1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,111,Andy Janovich(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,112,Wendell Smallwood(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,113,C.J. Prosise(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,1,114,LeGarrette Blount(FA),4,-3,-0.8,3,0,0,0,0,0,0,0,0,1,-0.3,-0.3,0.1%
2018,1,115,Mike Gillislee(FA),3,9,3.0,5,0,0,0,0,0,0,0,1,1,-1.1,-1.1,0.0%
2018,2,1,Todd Gurley II(FA),19,42,2.2,11,0,3,3,3,31,10.3,0,0,1,29.3,29.3,0.6%
2018,2,2,Melvin Gordon III(FA),9,28,3.1,20,1,1,6,7,38,6.3,2,0,1,24.6,24.6,0.0%
2018,2,3,Matt Breida(FA),11,138,12.5,66,3,1,3,4,21,7.0,0,0,1,21.9,21.9,0.0%
2018,2,4,Ezekiel Elliott(FA),17,78,4.6,19,0,1,5,6,9,1.8,0,0,1,14.7,14.7,5.1%
2018,2,5,Corey Clement(FA),6,30,5.0,15,0,1,5,6,55,11.0,0,0,1,14.5,14.5,0.0%
2018,2,6,James Conner(ARI),8,17,2.1,9,0,1,5,5,48,9.6,0,0,1,14.5,14.5,93.3%
2018,2,7,Bilal Powell(FA),5,6,1.2,4,0,0,5,6,74,14.8,1,0,1,14.0,14.0,0.0%
2018,2,8,Kareem Hunt(KC),18,75,4.2,16,0,0,1,1,5,5.0,1,0,1,14.0,14.0,29.9%
2018,2,9,Christian McCaffrey(SF),8,37,4.6,11,0,0,14,15,102,7.3,0,0,1,13.9,13.9,98.5%
2018,2,10,Kenyan Drake(FA),11,53,4.8,20,1,1,4,4,17,4.3,0,0,1,13.0,13.0,1.1%
2018,2,11,Marshawn Lynch(FA),18,65,3.6,11,0,1,2,2,3,1.5,0,0,1,12.8,12.8,0.9%
2018,2,12,Tevin Coleman(FA),16,107,6.7,36,2,0,4,4,18,4.5,0,0,1,12.5,12.5,0.0%
2018,2,13,Alvin Kamara(NO),13,46,3.5,18,0,0,6,6,53,8.8,0,0,1,11.9,11.9,95.0%
2018,2,14,Phillip Lindsay(FA),14,107,7.6,53,1,0,1,1,4,4.0,0,0,1,11.1,11.1,0.0%
2018,2,15,Carlos Hyde(FA),16,43,2.7,10,0,1,1,1,7,7.0,0,0,1,11.0,11.0,0.0%
2018,2,16,Saquon Barkley(PHI),11,28,2.5,10,0,0,14,16,80,5.7,0,0,1,10.8,10.8,99.0%
2018,2,17,Javorius Allen(FA),6,8,1.3,6,0,1,5,7,36,7.2,0,0,1,10.4,10.4,0.6%
2018,2,18,Austin Ekeler(WAS),11,77,7.0,22,1,0,3,3,21,7.0,0,0,1,9.8,9.8,69.0%
2018,2,19,Chris Ivory(FA),2,7,3.5,6,0,1,1,2,30,30.0,0,0,1,9.7,9.7,0.0%
2018,2,20,Chris Thompson(FA),4,1,0.3,8,0,0,13,14,92,7.1,0,0,1,9.3,9.3,0.0%
2018,2,21,Dalvin Cook(FA),10,38,3.8,9,0,0,3,5,52,17.3,0,0,1,9.0,9.0,0.6%
2018,2,22,Alex Collins(FA),9,35,3.9,14,0,0,3,4,55,18.3,0,0,1,9.0,9.0,19.0%
2018,2,23,Royce Freeman(FA),8,28,3.5,14,0,1,0,1,0,0,0,0,1,8.8,8.8,0.0%
2018,2,24,Joe Mixon(HOU),21,84,4.0,21,1,0,1,1,3,3.0,0,0,1,8.7,8.7,96.6%
2018,2,25,Jay Ajayi(FA),7,23,3.3,20,1,1,1,1,4,4.0,0,0,1,8.7,8.7,7.0%
2018,2,26,James White(FA),4,11,2.8,5,0,0,7,8,73,10.4,0,0,1,8.4,8.4,0.1%
2018,2,27,Alfred Morris(FA),14,48,3.4,9,0,0,2,2,32,16.0,0,0,1,8.0,8.0,0.0%
2018,2,28,T.J. Yeldon(FA),10,58,5.8,20,1,0,2,5,13,6.5,0,0,1,7.1,7.1,0.0%
2018,2,29,Jamaal Williams(FA),16,59,3.7,11,0,0,3,4,12,4.0,0,0,1,7.1,7.1,1.1%
2018,2,30,Lamar Miller(FA),14,68,4.9,18,0,0,2,2,2,1.0,0,0,1,7.0,7.0,0.0%
2018,2,31,Corey Grant(FA),4,13,3.3,7,0,0,6,7,56,9.3,0,0,1,6.9,6.9,0.0%
2018,2,32,LeSean McCoy(FA),9,39,4.3,27,1,0,4,4,29,7.3,0,0,1,6.8,6.8,2.0%
2018,2,33,Jordan Howard(FA),14,35,2.5,7,0,0,3,4,33,11.0,0,0,1,6.8,6.8,0.0%
2018,2,34,Malcolm Brown(FA),12,46,3.8,19,0,0,0,1,0,0,0,0,1,6.6,6.6,0.0%
2018,2,35,Kerryon Johnson(FA),8,43,5.4,21,1,0,5,6,23,4.6,0,0,1,6.6,6.6,1.0%
2018,2,36,Nyheim Hines(FA),4,7,1.8,8,0,1,1,1,-2,-2.0,0,0,1,6.5,6.5,0.1%
2018,2,37,Jordan Wilkins(FA),10,61,6.1,18,0,0,2,2,3,1.5,0,0,1,6.4,6.4,0.0%
2018,2,38,Derrick Henry(BAL),18,56,3.1,9,0,0,0,0,0,0,0,0,1,5.9,5.9,98.7%
2018,2,39,Ito Smith(FA),9,46,5.1,18,0,0,1,1,8,8.0,0,0,1,5.4,5.4,1.0%
2018,2,40,David Johnson(FA),13,48,3.7,9,0,0,1,2,3,3.0,0,0,1,5.1,5.1,0.0%
2018,2,41,Adrian Peterson(FA),11,20,1.8,14,0,0,3,3,30,10.0,0,0,1,5.0,5.0,2.0%
2018,2,42,Theo Riddick(FA),0,0,0,0,0,0,9,12,47,5.2,0,0,1,4.7,4.7,0.0%
2018,2,43,Frank Gore(FA),9,25,2.8,8,0,0,1,1,19,19.0,0,0,1,4.4,4.4,8.4%
2018,2,44,Dion Lewis(FA),14,42,3.0,13,0,0,1,1,1,1.0,0,0,1,4.3,4.3,2.0%
2018,2,45,Giovani Bernard(FA),6,27,4.5,11,0,0,4,7,15,3.8,0,0,1,4.2,4.2,0.0%
2018,2,46,Sony Michel(FA),10,34,3.4,15,0,0,1,2,7,7.0,0,0,1,4.1,4.1,0.0%
2018,2,47,Ty Montgomery II(FA),5,31,6.2,16,0,0,1,2,9,9.0,0,0,1,4.0,4.0,0.0%
2018,2,48,Isaiah Crowell(FA),12,35,2.9,12,0,0,2,3,4,2.0,0,0,1,3.9,3.9,0.1%
2018,2,49,Jacquizz Rodgers(FA),5,13,2.6,7,0,0,3,3,23,7.7,0,0,1,3.6,3.6,0.0%
2018,2,50,Marlon Mack(FA),10,34,3.4,8,0,0,1,2,2,2.0,0,0,1,3.6,3.6,0.0%
2018,2,51,Alfred Blue(FA),7,36,5.1,8,0,0,0,0,0,0,0,0,1,3.6,3.6,0.0%
2018,2,52,LeGarrette Blount(FA),8,38,4.8,13,0,0,1,1,-3,-3.0,0,0,1,3.5,3.5,0.1%
2018,2,53,C.J. Anderson(FA),3,31,10.3,22,1,0,0,2,0,0,0,0,1,3.1,3.1,1.0%
2018,2,54,Rashaad Penny(FA),10,30,3.0,10,0,0,0,2,0,0,0,0,1,3.0,3.0,0.0%
2018,2,55,Peyton Barber(FA),16,22,1.4,9,0,0,1,2,7,7.0,0,0,1,2.9,2.9,1.0%
2018,2,56,Tarik Cohen(FA),4,8,2.0,3,0,0,1,1,17,17.0,0,0,1,2.5,2.5,0.0%
2018,2,57,Patrick DiMarco(FA),0,0,0,0,0,0,1,1,24,24.0,0,0,1,2.4,2.4,1.0%
2018,2,58,Chris Carson(FA),6,24,4.0,9,0,0,0,1,0,0,0,0,1,2.4,2.4,0.3%
2018,2,59,Doug Martin(FA),7,24,3.4,6,0,0,1,1,0,0.0,0,0,1,2.4,2.4,0.0%
2018,2,60,Rex Burkhead(FA),6,22,3.7,12,0,0,0,0,0,0,0,0,1,2.2,2.2,10.0%
2018,2,61,C.J. Prosise(FA),0,0,0,0,0,0,3,3,22,7.3,0,0,1,2.2,2.2,0.0%
2018,2,62,Chase Edmonds(FA),1,5,5.0,5,0,0,5,5,15,3.0,0,0,1,2.0,2.0,0.0%
2018,2,63,Latavius Murray(FA),4,19,4.8,9,0,0,0,0,0,0,0,0,1,1.9,1.9,0.0%
2018,2,64,Roosevelt Nix(FA),0,0,0,0,0,0,1,1,19,19.0,0,0,1,1.9,1.9,0.0%
2018,2,65,Mike Gillislee(FA),8,18,2.3,4,0,0,0,0,0,0,0,0,1,1.8,1.8,0.0%
2018,2,66,Devontae Booker(FA),3,17,5.7,11,0,0,0,0,0,0,0,0,1,1.7,1.7,0.0%
2018,2,67,Nick Chubb(HOU),2,14,7.0,8,0,0,0,0,0,0,0,0,1,1.4,1.4,39.7%
2018,2,68,Kyle Juszczyk(SF),0,0,0,0,0,0,3,4,13,4.3,0,0,1,1.3,1.3,1.4%
2018,2,69,Marcus Murphy(FA),3,6,2.0,5,0,0,1,5,7,7.0,0,0,1,1.3,1.3,0.0%
2018,2,70,Wayne Gallman Jr.(FA),1,2,2.0,2,0,0,1,1,11,11.0,0,0,1,1.3,1.3,0.0%
2018,2,71,Keith Smith(FA),0,0,0,0,0,0,2,3,12,6.0,0,0,1,1.2,1.2,0.0%
2018,2,72,Andy Janovich(FA),0,0,0,0,0,0,1,1,11,11.0,0,0,1,1.1,1.1,0.0%
2018,2,73,Wendell Smallwood(FA),7,28,4.0,8,0,0,1,1,2,2.0,0,1,1,1.0,1.0,0.0%
2018,2,74,Duke Johnson Jr.(FA),3,3,1.0,3,0,0,2,2,7,3.5,0,0,1,1.0,1.0,0.0%
2018,2,75,Shaun Wilson(FA),1,9,9.0,9,0,0,0,0,0,0,0,0,1,0.9,0.9,0.0%
2018,2,76,Stevan Ridley(FA),1,2,2.0,2,0,0,1,1,5,5.0,0,0,1,0.7,0.7,0.0%
2018,2,77,C.J. Ham(MIN),1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.6%
2018,2,78,Brandon Wilds(FA),3,4,1.3,2,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%
2018,2,79,Zach Line(FA),0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,0.0%
2018,2,80,Alex Armah Jr.(FA),1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%
2018,2,81,Jalen Richard(FA),2,3,1.5,2,0,0,0,0,0,0,0,0,1,0.3,0.3,1.0%
2018,2,82,Spencer Ware(FA),1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%
2018,2,83,Mike Davis(FA),3,3,1.0,3,0,0,1,1,-1,-1.0,0,0,1,0.2,0.2,1.0%
2018,2,84,Damien Williams(FA),0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,0.0%
2018,2,85,Jonathan Stewart(FA),2,1,0.5,2,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%
2018,2,86,Robert Kelley(FA),1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%
2018,2,87,Derrick Coleman(FA),1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1%
2018,2,88,Brandon Bolden(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,2,89,Anthony Sherman(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.2%
2018,2,90,Taiwan Jones(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2018,2,91,Jamize Olawale(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,2,92,James Develin(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
2018,2,93,David Fluellen(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,2,94,Cordarrelle Patterson(PIT),1,5,5.0,5,0,0,3,5,18,6.0,0,0,1,0.0,0.0,1.2%
2018,2,95,Benny Cunningham Jr.(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,2,96,Tommy Bohanon(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,2,97,Buddy Howell(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,2,98,Trenton Cannon(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,2,99,Detrez Newsome(FA),1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,2,100,Ricky Ortiz(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,2,101,Justin Davis(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,2,102,Patrick Ricard(BAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%
2018,2,103,Josh Adams(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,2,104,Shane Smith(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
2018,2,105,De'Lance Turner(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
2018,2,106,Cameron Artis-Payne(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,2,107,Ryan Hewitt(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
2018,2,108,Senorise Perry(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,2,109,Raheem Mostert(LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,15.3%
2018,2,110,Tra Carson(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,2,111,T.J. Logan(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2018,2,112,Tre Madden(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
2018,2,113,Joe Williams(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
