year,week,Rank,Player,Rush_ATT,Rush_YDS,Rush_Y/A,LG,20+,Rush_TD,Rec_REC,Rec_TGT,Rec_YDS,Rec_Y/R,Rec_TD,FL,G,FPTS,FPTS/G,ROST
2023,1,57,Ty Chandler(MIN),3,0,0.0,2,0,0,1,1,18,18.0,0,0,1,1.8,1.8,4.8%
2023,1,58,Jaylen Warren(PIT),3,6,2.0,3,0,0,5,6,12,2.4,0,0,1,1.8,1.8,85.6%
2023,1,59,Latavius Murray(FA),2,8,4.0,6,0,0,1,2,9,9.0,0,0,1,1.7,1.7,0.0%
2023,1,60,Ty Montgomery II(FA),1,7,7.0,7,0,0,2,3,9,4.5,0,0,1,1.6,1.6,0.0%
2023,1,61,Jerome Ford(CLE),15,36,2.4,17,0,0,0,0,0,0,0,1,1,1.6,1.6,36.9%
2023,1,62,Devin Singletary(NYG),7,15,2.1,4,0,0,0,0,0,0,0,0,1,1.5,1.5,7.7%
2023,1,63,Salvon Ahmed(IND),3,11,3.7,8,0,0,0,3,0,0,0,0,1,1.1,1.1,0.0%
2023,1,64,Chris Evans(FA),2,12,6.0,7,0,0,1,1,-1,-1.0,0,0,1,1.1,1.1,0.0%
2023,1,65,Zach Charbonnet(SEA),3,11,3.7,9,0,0,0,0,0,0,0,0,1,1.1,1.1,80.9%
2023,1,66,Anthony McFarland Jr.(FA),0,0,0,0,0,0,2,2,11,5.5,0,0,1,1.1,1.1,1.1%
2023,1,67,Gary Brightwell(CIN),1,5,5.0,5,0,0,2,2,6,3.0,0,0,1,1.1,1.1,0.0%
2023,1,68,Elijah Mitchell(KC),5,10,2.0,4,0,0,0,1,0,0,0,0,1,1.0,1.0,7.2%
2023,1,69,Jerick McKinnon(FA),0,0,0,0,0,0,1,2,10,10.0,0,0,1,1.0,1.0,0.0%
2023,1,70,Boston Scott(FA),1,3,3.0,3,0,0,1,1,7,7.0,0,0,1,1.0,1.0,0.0%
2023,1,71,Deuce Vaughn(DAL),6,8,1.3,5,0,0,0,0,0,0,0,0,1,0.8,0.8,1.6%
2023,1,72,Chase Edmonds(FA),2,8,4.0,5,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%
2023,1,73,Zamir White(LV),1,2,2.0,2,0,0,1,1,5,5.0,0,0,1,0.7,0.7,11.0%
2023,1,74,Evan Hull(PIT),1,1,1.0,1,0,0,1,1,6,6.0,0,0,1,0.7,0.7,1.2%
2023,1,75,C.J. Ham(MIN),0,0,0,0,0,0,2,3,7,3.5,0,0,1,0.7,0.7,0.6%
2023,1,76,Chris Rodriguez Jr.(WAS),3,7,2.3,3,0,0,0,0,0,0,0,0,1,0.7,0.7,2.6%
2023,1,77,Trayveon Williams(NE),2,7,3.5,5,0,0,0,0,0,0,0,0,1,0.7,0.7,0.1%
2023,1,78,Matt Breida(FA),2,9,4.5,6,0,0,1,1,-3,-3.0,0,0,1,0.6,0.6,0.0%
2023,1,79,Tony Jones Jr.(FA),1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%
2023,1,80,D'Andre Swift(CHI),1,3,3.0,3,0,0,1,2,0,0.0,0,0,1,0.3,0.3,89.8%
2023,1,81,Michael Burton(DEN),0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,0.1%
2023,1,82,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2023,1,83,Scott Matlock(LAC),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,15.6%
2023,1,84,Hunter Luepke(DAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%
2023,1,85,Emari Demercado(ARI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.6%
2023,1,86,Adam Prentice(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2023,1,87,Eric Gray(NYG),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%
2023,1,88,Julius Chestnut(TEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2023,1,89,Pierre Strong Jr.(CLE),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2023,1,90,Ronnie Rivers(LAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%
2023,1,91,Brandon Bolden(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2023,1,92,Kyle Juszczyk(SF),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.4%
2023,1,93,Khari Blasingame(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
2023,1,94,Patrick Ricard(BAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%
2023,1,95,Marlon Mack(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2023,1,96,Andrew Beck(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2023,1,97,Travis Homer(CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%
2023,1,98,Ameer Abdullah(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.0%
2023,1,99,Keith Smith(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2023,1,100,Antonio Gibson(NE),3,9,3.0,3,0,0,1,1,10,10.0,0,1,1,-0.1,-0.1,13.1%
2023,1,101,D'Ernest Johnson(FA),1,-4,-4.0,0,0,0,0,0,0,0,0,0,1,-0.4,-0.4,1.0%
2023,1,102,Keaontay Ingram(KC),5,-4,-0.8,6,0,0,0,0,0,0,0,0,1,-0.4,-0.4,0.0%
2023,1,103,Jaleel McLaughlin(DEN),0,0,0,0,0,0,1,1,-7,-7.0,0,0,1,-0.7,-0.7,15.3%
2023,1,104,Deon Jackson(FA),13,14,1.1,7,0,0,5,6,14,2.8,0,2,1,-1.2,-1.2,0.0%
2023,2,1,Brian Robinson Jr.(WAS),18,87,4.8,27,1,2,2,3,42,21.0,0,0,1,26.9,26.9,87.3%
2023,2,2,Raheem Mostert(LV),18,121,6.7,43,1,2,1,1,6,6.0,0,0,1,24.7,24.7,15.3%
2023,2,3,D'Andre Swift(CHI),28,175,6.3,43,1,1,3,3,6,2.0,0,0,1,24.1,24.1,89.8%
2023,2,4,Kyren Williams(LAR),14,52,3.7,8,0,1,6,10,48,8.0,1,0,1,22.0,22.0,97.7%
2023,2,5,Saquon Barkley(PHI),17,63,3.7,16,0,1,6,7,29,4.8,1,0,1,21.2,21.2,99.0%
2023,2,6,Jerome Ford(CLE),16,106,6.6,69,1,0,3,4,25,8.3,1,0,1,21.1,21.1,36.9%
2023,2,7,Christian McCaffrey(SF),20,116,5.8,51,1,1,3,3,19,6.3,0,0,1,19.5,19.5,98.5%
2023,2,8,Kenneth Walker III(SEA),17,43,2.5,14,0,2,1,2,11,11.0,0,0,1,17.4,17.4,94.5%
2023,2,9,Bijan Robinson(ATL),19,124,6.5,19,0,0,4,5,48,12.0,0,0,1,17.2,17.2,98.7%
2023,2,10,Zack Moss(CIN),18,88,4.9,11,0,1,4,4,19,4.8,0,0,1,16.7,16.7,16.8%
2023,2,11,James Conner(ARI),23,106,4.6,22,2,1,0,1,0,0,0,0,1,16.6,16.6,93.3%
2023,2,12,Rachaad White(TB),17,73,4.3,13,0,1,5,5,30,6.0,0,0,1,16.3,16.3,73.8%
2023,2,13,James Cook(BUF),17,123,7.2,36,1,0,4,4,36,9.0,0,0,1,15.9,15.9,97.7%
2023,2,14,Derrick Henry(BAL),25,80,3.2,23,1,1,3,4,15,5.0,0,0,1,15.5,15.5,98.7%
2023,2,15,Tony Jones Jr.(FA),12,34,2.8,6,0,2,0,2,0,0,0,0,1,15.4,15.4,0.0%
2023,2,16,Tony Pollard(TEN),25,72,2.9,23,1,0,7,8,37,5.3,0,0,1,12.9,12.9,88.9%
2023,2,17,Gus Edwards(FA),10,62,6.2,20,1,1,0,0,0,0,0,0,1,12.2,12.2,2.4%
2023,2,18,Rhamondre Stevenson(NE),15,50,3.3,12,0,1,3,3,10,3.3,0,0,1,12.0,12.0,82.7%
2023,2,19,David Montgomery(DET),16,67,4.2,16,0,1,1,1,7,7.0,0,1,1,11.4,11.4,94.0%
2023,2,20,Joe Mixon(HOU),13,59,4.5,14,0,0,4,5,36,9.0,0,0,1,9.5,9.5,96.6%
2023,2,21,Damien Harris(FA),7,33,4.7,11,0,1,0,0,0,0,0,0,1,9.3,9.3,4.6%
2023,2,22,Latavius Murray(FA),6,22,3.7,8,0,1,2,2,9,4.5,0,0,1,9.1,9.1,0.0%
2023,2,23,Jaylen Warren(PIT),6,20,3.3,8,0,0,4,6,66,16.5,0,0,1,8.6,8.6,85.6%
2023,2,24,Isiah Pacheco(KC),12,70,5.8,31,1,0,1,2,0,0.0,0,0,1,7.0,7.0,90.9%
2023,2,25,Jaleel McLaughlin(DEN),1,5,5.0,5,0,1,0,0,0,0,0,0,1,6.5,6.5,15.3%
2023,2,26,Nick Chubb(HOU),10,64,6.4,20,1,0,0,0,0,0,0,0,1,6.4,6.4,39.7%
2023,2,27,A.J. Dillon(PHI),15,55,3.7,8,0,0,1,1,8,8.0,0,0,1,6.3,6.3,5.6%
2023,2,28,Pierre Strong Jr.(CLE),2,1,0.5,1,0,1,0,1,0,0,0,0,1,6.1,6.1,1.0%
2023,2,29,Javonte Williams(DAL),12,44,3.7,15,0,0,2,3,14,7.0,0,0,1,5.8,5.8,79.3%
2023,2,30,Khalil Herbert(IND),7,35,5.0,8,0,0,1,3,23,23.0,0,0,1,5.8,5.8,6.4%
2023,2,31,Jahmyr Gibbs(DET),7,17,2.4,8,0,0,7,9,39,5.6,0,0,1,5.6,5.6,99.0%
2023,2,32,Tyjae Spears(TEN),8,49,6.1,14,0,0,2,2,6,3.0,0,0,1,5.5,5.5,69.8%
2023,2,33,Antonio Gibson(NE),2,9,4.5,7,0,0,3,3,44,14.7,0,0,1,5.3,5.3,13.1%
2023,2,34,Justice Hill(BAL),11,41,3.7,11,0,0,3,3,12,4.0,0,0,1,5.3,5.3,21.4%
2023,2,35,Chuba Hubbard(CAR),2,16,8.0,14,0,0,5,5,34,6.8,0,0,1,5.0,5.0,95.0%
2023,2,36,Josh Jacobs(GB),9,-2,-0.2,3,0,0,5,6,51,10.2,0,0,1,4.9,4.9,98.5%
2023,2,37,Tyler Allgeier(ATL),16,48,3.0,10,0,0,0,0,0,0,0,0,1,4.8,4.8,49.5%
2023,2,38,Miles Sanders(DAL),14,43,3.1,13,0,0,3,5,4,1.3,0,0,1,4.7,4.7,12.7%
2023,2,39,Rico Dowdle(CAR),7,26,3.7,9,0,0,1,1,17,17.0,0,0,1,4.3,4.3,40.6%
2023,2,40,Najee Harris(LAC),10,43,4.3,21,1,0,1,3,0,0.0,0,0,1,4.3,4.3,83.5%
2023,2,41,Roschon Johnson(CHI),4,32,8.0,29,1,0,2,2,10,5.0,0,0,1,4.2,4.2,28.5%
2023,2,42,Travis Etienne Jr.(JAC),12,40,3.3,9,0,0,2,3,2,1.0,0,0,1,4.2,4.2,84.2%
2023,2,43,Salvon Ahmed(IND),3,13,4.3,10,0,0,3,3,28,9.3,0,0,1,4.1,4.1,0.0%
2023,2,44,Boston Scott(FA),5,40,8.0,18,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0%
2023,2,45,Joshua Kelley(FA),13,39,3.0,15,0,0,0,1,0,0,0,0,1,3.9,3.9,0.0%
2023,2,46,Dameon Pierce(HOU),15,31,2.1,10,0,0,2,3,4,2.0,0,0,1,3.5,3.5,10.0%
2023,2,47,Deuce Vaughn(DAL),3,16,5.3,13,0,0,3,3,16,5.3,0,0,1,3.2,3.2,1.6%
2023,2,48,Zach Charbonnet(SEA),4,16,4.0,9,0,0,2,2,14,7.0,0,0,1,3.0,3.0,80.9%
2023,2,49,Jamaal Williams(FA),9,29,3.2,7,0,0,0,0,0,0,0,0,1,2.9,2.9,1.1%
2023,2,50,Samaje Perine(CIN),1,4,4.0,4,0,0,3,4,20,6.7,0,0,1,2.4,2.4,3.6%
2023,2,51,Devin Singletary(NYG),4,14,3.5,5,0,0,1,1,10,10.0,0,0,1,2.4,2.4,7.7%
2023,2,52,Jerick McKinnon(FA),1,-2,-2.0,0,0,0,3,3,24,8.0,0,0,1,2.2,2.2,0.0%
2023,2,53,Alexander Mattison(MIA),8,28,3.5,7,0,0,3,6,11,3.7,0,1,1,1.9,1.9,8.8%
2023,2,54,Elijah Dotson(ATL),4,6,1.5,2,0,0,2,2,13,6.5,0,0,1,1.9,1.9,0.0%
2023,2,55,Clyde Edwards-Helaire(NO),1,0,0.0,0,0,0,2,2,17,8.5,0,0,1,1.7,1.7,3.2%
2023,2,56,D'Ernest Johnson(FA),1,8,8.0,8,0,0,1,1,9,9.0,0,0,1,1.7,1.7,1.0%
2023,2,57,Rashaad Penny(FA),3,9,3.0,6,0,0,1,1,5,5.0,0,0,1,1.4,1.4,0.0%
2023,2,58,Ezekiel Elliott(FA),5,13,2.6,7,0,0,0,0,0,0,0,0,1,1.3,1.3,5.1%
2023,2,59,Chase Edmonds(FA),2,12,6.0,14,0,0,0,0,0,0,0,0,1,1.2,1.2,0.0%
2023,2,60,Michael Carter(ARI),2,8,4.0,6,0,0,1,2,3,3.0,0,0,1,1.1,1.1,0.9%
2023,2,61,De'Von Achane(MIA),1,5,5.0,5,0,0,1,1,4,4.0,0,0,1,0.9,0.9,98.3%
2023,2,62,Breece Hall(NYJ),4,9,2.3,9,0,0,0,2,0,0,0,0,1,0.9,0.9,96.7%
2023,2,63,Ty Chandler(MIN),1,0,0.0,0,0,0,2,2,9,4.5,0,0,1,0.9,0.9,4.8%
2023,2,64,Sean Tucker(TB),8,7,0.9,7,0,0,0,0,0,0,0,0,1,0.7,0.7,8.2%
2023,2,65,Keaontay Ingram(KC),2,6,3.0,5,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%
2023,2,66,Matt Breida(FA),1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%
2023,2,67,Craig Reynolds(DET),3,7,2.3,5,0,0,1,1,-2,-2.0,0,0,1,0.5,0.5,1.1%
2023,2,68,Emari Demercado(ARI),1,-2,-2.0,0,0,0,2,2,7,3.5,0,0,1,0.5,0.5,1.6%
2023,2,69,Ameer Abdullah(FA),0,0,0,0,0,0,1,3,5,5.0,0,0,1,0.5,0.5,1.0%
2023,2,70,Emanuel Wilson(GB),3,5,1.7,7,0,0,0,0,0,0,0,0,1,0.5,0.5,3.2%
2023,2,71,Dare Ogunbowale(HOU),2,4,2.0,2,0,0,0,0,0,0,0,0,1,0.4,0.4,1.5%
2023,2,72,Ronnie Rivers(LAR),0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,0.6%
2023,2,73,Trayveon Williams(NE),0,0,0,0,0,0,2,2,4,2.0,0,0,1,0.4,0.4,0.1%
2023,2,74,Michael Burton(DEN),1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.1%
2023,2,75,Reggie Gilliam(BUF),0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,0.0%
2023,2,76,Isaiah Spiller(FA),1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%
2023,2,77,DeeJay Dallas(ARI),1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.1%
2023,2,78,Chase Brown(CIN),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,95.6%
2023,2,79,Zamir White(LV),4,22,5.5,8,0,0,0,0,0,0,0,1,1,0.2,0.2,11.0%
2023,2,80,Patrick Taylor Jr.(SF),1,1,1.0,1,0,0,0,1,0,0,0,0,1,0.1,0.1,0.8%
2023,2,81,Tank Bigsby(JAC),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,73.7%
2023,2,82,Kirk Merritt(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2023,2,83,Scott Matlock(LAC),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,15.6%
2023,2,84,Hunter Luepke(DAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%
2023,2,85,Gary Brightwell(CIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2023,2,86,Chris Rodriguez Jr.(WAS),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.6%
2023,2,87,Jordan Mason(MIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,71.4%
2023,2,88,Eric Gray(NYG),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%
2023,2,89,Julius Chestnut(TEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2023,2,90,Velus Jones Jr.(NO),1,-3,-3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2023,2,91,Kyle Juszczyk(SF),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.4%
2023,2,92,Patrick Ricard(BAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%
2023,2,93,Jason Cabinda(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2023,2,94,Alec Ingold(MIA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%
2023,2,95,Andrew Beck(NYJ),2,2,1.0,2,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2023,2,96,C.J. Ham(MIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%
2023,2,97,Ty Montgomery II(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
2023,2,98,Keith Smith(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2023,2,99,Dalvin Cook(FA),4,7,1.8,6,0,0,1,1,5,5.0,0,1,1,-0.8,-0.8,0.6%
2023,3,1,De'Von Achane(MIA),18,203,11.3,67,3,2,4,4,30,7.5,2,0,1,47.3,47.3,98.3%
2023,3,2,Raheem Mostert(LV),13,82,6.3,20,1,3,7,7,60,8.6,1,0,1,38.2,38.2,15.3%
2023,3,3,Kenneth Walker III(SEA),18,97,5.4,36,1,2,3,3,59,19.7,0,0,1,27.6,27.6,94.5%
2023,3,4,Zack Moss(CIN),30,122,4.1,24,2,0,2,3,23,11.5,1,0,1,20.5,20.5,16.8%
2023,3,5,Christian McCaffrey(SF),18,85,4.7,12,0,1,5,5,34,6.8,0,0,1,17.9,17.9,98.5%
2023,3,6,James Conner(ARI),14,98,7.0,26,2,1,2,2,18,9.0,0,0,1,17.6,17.6,93.3%
2023,3,7,Jerome Ford(CLE),10,18,1.8,9,0,1,2,3,33,16.5,1,0,1,17.1,17.1,36.9%
2023,3,8,Jerick McKinnon(FA),2,9,4.5,10,0,0,3,3,19,6.3,2,0,1,14.8,14.8,0.0%
2023,3,9,Travis Etienne Jr.(JAC),19,88,4.6,16,0,0,4,5,50,12.5,0,0,1,13.8,13.8,84.2%
2023,3,10,D'Andre Swift(CHI),16,130,8.1,29,2,0,1,2,8,8.0,0,0,1,13.8,13.8,89.8%
2023,3,11,Isiah Pacheco(KC),15,62,4.1,18,0,1,2,3,16,8.0,0,0,1,13.8,13.8,90.9%
2023,3,12,Joe Mixon(HOU),19,65,3.4,14,0,1,1,2,5,5.0,0,0,1,13.0,13.0,96.6%
2023,3,13,Alexander Mattison(MIA),20,93,4.7,15,0,0,5,7,32,6.4,0,0,1,12.5,12.5,8.8%
2023,3,14,Miles Sanders(DAL),9,24,2.7,15,0,1,5,9,38,7.6,0,0,1,12.2,12.2,12.7%
2023,3,15,Tony Pollard(TEN),23,122,5.3,31,1,0,3,3,-1,-0.3,0,0,1,12.1,12.1,88.9%
2023,3,16,Dameon Pierce(HOU),14,31,2.2,10,0,1,3,3,28,9.3,0,0,1,11.9,11.9,10.0%
2023,3,17,Clyde Edwards-Helaire(NO),15,55,3.7,16,0,1,1,1,2,2.0,0,0,1,11.7,11.7,3.2%
2023,3,18,James Cook(BUF),15,98,6.5,34,1,0,2,3,14,7.0,0,0,1,11.2,11.2,97.7%
2023,3,19,Rico Dowdle(CAR),4,21,5.3,10,0,0,3,3,25,8.3,1,0,1,10.6,10.6,40.6%
2023,3,20,Ezekiel Elliott(FA),16,80,5.0,14,0,0,1,1,7,7.0,0,0,1,8.7,8.7,5.1%
