year,week,Rank,Player,Rush_ATT,Rush_YDS,Rush_Y/A,LG,20+,Rush_TD,Rec_REC,Rec_TGT,Rec_YDS,Rec_Y/R,Rec_TD,FL,G,FPTS,FPTS/G,ROST
2021,1,76,Brandon Bolden(FA),1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%
2021,1,77,Ty Montgomery II(FA),0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.5,0.5,0.0%
2021,1,78,Trenton Cannon(FA),2,5,2.5,3,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%
2021,1,79,Darrel Williams(FA),1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%
2021,1,80,Matt Breida(FA),4,4,1.0,7,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%
2021,1,81,Chuba Hubbard(CAR),0,0,0,0,0,0,2,2,4,2.0,0,0,1,0.4,0.4,95.0%
2021,1,82,Michael Burton(DEN),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.1%
2021,1,83,Mekhi Sargent(FA),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%
2021,1,84,Gabe Nabers(FA),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.6%
2021,1,85,Sony Michel(FA),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%
2021,1,86,Khalil Herbert(IND),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,6.4%
2021,1,87,Jonathan Ward(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,1,88,Demetric Felton Jr.(WAS),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,1,89,Sewo Olonilua(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,1,90,Avery Williams(PHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%
2021,1,91,Spencer Brown(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,1,92,Jake Funk(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,1,93,Boston Scott(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,1,94,Jason Cabinda(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.1%
2021,1,95,Godwin Igwebuike(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,1,96,Tarik Cohen(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,1,97,Corey Clement(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,1,98,Wayne Gallman Jr.(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,1,99,Dare Ogunbowale(HOU),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.5%
2021,1,100,Travis Homer(CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%
2021,1,101,Benny Snell Jr.(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,1,102,Khari Blasingame(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,1,103,Elijhaa Penny(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
2021,1,104,Derek Watt(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,1,105,Andy Janovich(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
2021,1,106,Ronald Jones II(FA),4,14,3.5,5,0,0,0,0,0,0,0,1,1,-0.6,-0.6,0.0%
2021,1,107,Rhamondre Stevenson(NE),1,2,2.0,2,0,0,1,1,9,9.0,0,1,1,-0.9,-0.9,82.7%
2021,2,1,Derrick Henry(BAL),35,182,5.2,60,1,3,6,6,55,9.2,0,0,1,41.7,41.7,98.7%
2021,2,2,Aaron Jones Sr.(MIN),17,67,3.9,9,0,1,6,6,48,8.0,3,0,1,35.5,35.5,90.4%
2021,2,3,Tony Pollard(TEN),13,109,8.4,28,2,1,3,3,31,10.3,0,0,1,20.0,20.0,88.9%
2021,2,4,Christian McCaffrey(SF),24,72,3.0,16,0,1,5,6,65,13.0,0,0,1,19.7,19.7,98.5%
2021,2,5,Cordarrelle Patterson(PIT),7,11,1.6,10,0,1,5,7,58,11.6,1,0,1,18.9,18.9,1.2%
2021,2,6,Nick Chubb(HOU),11,95,8.6,26,2,1,1,1,3,3.0,0,0,1,15.8,15.8,39.7%
2021,2,7,Ezekiel Elliott(FA),16,71,4.4,19,0,1,2,2,26,13.0,0,0,1,15.7,15.7,5.1%
2021,2,8,J.D. McKissic(FA),4,10,2.5,4,0,1,5,6,83,16.6,0,0,1,15.3,15.3,1.0%
2021,2,9,Chris Carson(FA),13,31,2.4,8,0,2,0,0,0,0,0,0,1,15.1,15.1,0.3%
2021,2,10,Devin Singletary(NYG),13,82,6.3,46,1,1,2,3,9,4.5,0,0,1,15.1,15.1,7.7%
2021,2,11,Dalvin Cook(FA),22,131,6.0,16,0,0,2,3,17,8.5,0,0,1,14.8,14.8,0.6%
2021,2,12,Darrell Henderson Jr.(FA),13,53,4.1,13,0,1,3,5,29,9.7,0,0,1,14.2,14.2,0.0%
2021,2,13,Najee Harris(LAC),10,38,3.8,14,0,0,5,5,43,8.6,1,0,1,14.1,14.1,83.5%
2021,2,14,Austin Ekeler(WAS),9,54,6.0,20,1,0,9,9,61,6.8,0,0,1,13.5,13.5,69.0%
2021,2,15,Zack Moss(CIN),8,26,3.3,10,0,2,2,2,8,4.0,0,1,1,13.4,13.4,16.8%
2021,2,16,James White(FA),5,20,4.0,7,0,1,6,6,45,7.5,0,0,1,12.5,12.5,0.1%
2021,2,17,Damien Harris(FA),16,62,3.9,26,1,1,1,1,2,2.0,0,0,1,12.4,12.4,4.6%
2021,2,18,Demetric Felton Jr.(WAS),0,0,0,0,0,0,2,2,51,25.5,1,0,1,11.1,11.1,0.0%
2021,2,19,Latavius Murray(FA),9,36,4.0,8,0,1,0,0,0,0,0,0,1,9.6,9.6,0.0%
2021,2,20,Ty'Son Williams(FA),13,77,5.9,20,1,0,2,2,16,8.0,0,0,1,9.3,9.3,1.2%
2021,2,21,Michael Carter(ARI),11,59,5.4,14,0,0,2,3,29,14.5,0,0,1,8.8,8.8,0.9%
2021,2,22,Phillip Lindsay(FA),5,2,0.4,5,0,0,1,1,22,22.0,1,0,1,8.4,8.4,0.0%
2021,2,23,David Montgomery(DET),20,61,3.1,11,0,0,3,4,18,6.0,0,0,1,7.9,7.9,94.0%
2021,2,24,D'Andre Swift(CHI),8,37,4.6,12,0,0,4,5,41,10.3,0,0,1,7.8,7.8,89.8%
2021,2,25,Leonard Fournette(FA),11,52,4.7,10,0,0,4,4,24,6.0,0,0,1,7.6,7.6,0.0%
2021,2,26,Chase Edmonds(FA),8,46,5.8,14,0,0,5,5,29,5.8,0,0,1,7.5,7.5,0.0%
2021,2,27,Javonte Williams(DAL),13,64,4.9,16,0,0,1,1,10,10.0,0,0,1,7.4,7.4,79.3%
2021,2,28,Antonio Gibson(NE),13,69,5.3,14,0,0,2,2,4,2.0,0,0,1,7.3,7.3,13.1%
2021,2,29,Joe Mixon(HOU),20,69,3.5,10,0,0,1,2,2,2.0,0,0,1,7.1,7.1,96.6%
2021,2,30,Saquon Barkley(PHI),13,57,4.4,41,1,0,2,3,12,6.0,0,0,1,6.9,6.9,99.0%
2021,2,31,Melvin Gordon III(FA),13,31,2.4,8,0,0,2,2,38,19.0,0,0,1,6.9,6.9,0.0%
2021,2,32,James Robinson(FA),11,47,4.3,12,0,0,3,3,17,5.7,0,0,1,6.4,6.4,0.0%
2021,2,33,Mike Davis(FA),9,38,4.2,8,0,0,7,7,25,3.6,0,0,1,6.3,6.3,1.0%
2021,2,34,Andy Janovich(FA),2,0,0.0,1,0,1,0,0,0,0,0,0,1,6.0,6.0,0.0%
2021,2,35,Miles Sanders(DAL),13,55,4.2,10,0,0,1,2,4,4.0,0,0,1,5.9,5.9,12.7%
2021,2,36,JaMycal Hasty(FA),5,38,7.6,21,1,0,4,5,21,5.3,0,0,1,5.9,5.9,1.1%
2021,2,37,Darrel Williams(FA),3,-2,-0.7,2,0,1,0,0,0,0,0,0,1,5.8,5.8,0.0%
2021,2,38,Kenyan Drake(FA),7,9,1.3,5,0,0,5,6,46,9.2,0,0,1,5.5,5.5,1.1%
2021,2,39,Kareem Hunt(KC),13,51,3.9,13,0,0,1,1,2,2.0,0,0,1,5.3,5.3,29.9%
2021,2,40,Elijah Mitchell(KC),17,42,2.5,10,0,0,2,2,11,5.5,0,0,1,5.3,5.3,7.2%
2021,2,41,Jonathan Taylor(IND),15,51,3.4,13,0,0,1,1,2,2.0,0,0,1,5.3,5.3,98.3%
2021,2,42,Kenneth Gainwell(PIT),6,14,2.3,6,0,0,2,3,18,9.0,0,0,1,5.2,5.2,3.9%
2021,2,43,Ty Johnson(BUF),12,50,4.2,17,0,0,0,0,0,0,0,0,1,5.0,5.0,5.0%
2021,2,44,David Johnson(FA),6,25,4.2,8,0,0,2,2,22,11.0,0,0,1,4.7,4.7,0.0%
2021,2,45,Sony Michel(FA),10,46,4.6,11,0,0,0,0,0,0,0,0,1,4.6,4.6,0.0%
2021,2,46,Myles Gaskin(FA),5,25,5.0,18,0,0,4,5,21,5.3,0,0,1,4.6,4.6,0.0%
2021,2,47,Mark Ingram II(FA),14,41,2.9,8,0,0,1,2,-1,-1.0,0,0,1,4.0,4.0,0.6%
2021,2,48,Jamaal Williams(FA),7,25,3.6,8,0,0,3,3,12,4.0,0,0,1,3.7,3.7,1.1%
2021,2,49,Ronald Jones II(FA),6,27,4.5,10,0,0,1,3,9,9.0,0,0,1,3.6,3.6,0.0%
2021,2,50,Peyton Barber(FA),13,32,2.5,13,0,0,0,0,0,0,0,0,1,3.2,3.2,1.0%
2021,2,51,Alvin Kamara(NO),8,5,0.6,5,0,0,4,6,25,6.3,0,0,1,3.0,3.0,95.0%
2021,2,52,Jeremy McNichols(WAS),1,3,3.0,3,0,0,3,3,26,8.7,0,0,1,2.9,2.9,0.7%
2021,2,53,Justin Jackson(FA),4,21,5.3,7,0,0,1,1,8,8.0,0,0,1,2.9,2.9,0.0%
2021,2,54,Devonta Freeman(FA),2,29,14.5,31,1,0,0,0,0,0,0,0,1,2.9,2.9,0.0%
2021,2,55,Alexander Mattison(MIA),3,11,3.7,6,0,0,1,1,17,17.0,0,0,1,2.8,2.8,8.8%
2021,2,56,James Conner(ARI),8,26,3.3,9,0,0,0,0,0,0,0,0,1,2.6,2.6,93.3%
2021,2,57,Clyde Edwards-Helaire(NO),13,46,3.5,9,0,0,0,0,0,0,0,1,1,2.6,2.6,3.2%
2021,2,58,A.J. Dillon(PHI),5,18,3.6,8,0,0,1,1,8,8.0,0,0,1,2.6,2.6,5.6%
2021,2,59,Alex Collins(FA),1,25,25.0,25,1,0,0,0,0,0,0,0,1,2.5,2.5,19.0%
2021,2,60,Tevin Coleman(FA),5,24,4.8,17,0,0,0,0,0,0,0,0,1,2.4,2.4,0.0%
2021,2,61,Nyheim Hines(FA),1,5,5.0,5,0,0,1,2,17,17.0,0,0,1,2.2,2.2,0.1%
2021,2,62,Malcolm Brown(FA),5,21,4.2,12,0,0,0,0,0,0,0,0,1,2.1,2.1,0.0%
2021,2,63,Kyle Juszczyk(SF),1,2,2.0,2,0,0,2,3,15,7.5,0,0,1,1.7,1.7,1.4%
2021,2,64,Salvon Ahmed(IND),6,17,2.8,8,0,0,0,3,0,0,0,0,1,1.7,1.7,0.0%
2021,2,65,Giovani Bernard(FA),0,0,0,0,0,0,2,2,16,8.0,0,0,1,1.6,1.6,0.0%
2021,2,66,Marlon Mack(FA),5,16,3.2,6,0,0,0,1,0,0,0,0,1,1.6,1.6,0.0%
2021,2,67,Travis Homer(CHI),0,0,0,0,0,0,2,2,14,7.0,0,0,1,1.4,1.4,0.6%
2021,2,68,Jerick McKinnon(FA),0,0,0,0,0,0,1,1,14,14.0,0,0,1,1.4,1.4,0.0%
2021,2,69,Chris Evans(FA),0,0,0,0,0,0,1,1,14,14.0,0,0,1,1.4,1.4,0.0%
2021,2,70,Devontae Booker(FA),2,9,4.5,7,0,0,1,1,2,2.0,0,0,1,1.1,1.1,0.0%
2021,2,71,Michael Burton(DEN),0,0,0,0,0,0,1,1,11,11.0,0,0,1,1.1,1.1,0.1%
2021,2,72,Chuba Hubbard(CAR),8,10,1.3,9,0,0,0,1,0,0,0,0,1,1.0,1.0,95.0%
2021,2,73,Kylin Hill(FA),2,8,4.0,5,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%
2021,2,74,Trey Sermon(PIT),1,8,8.0,8,0,0,0,0,0,0,0,0,1,0.8,0.8,1.2%
2021,2,75,Tony Jones Jr.(FA),3,7,2.3,6,0,0,0,0,0,0,0,0,1,0.7,0.7,0.0%
2021,2,76,Carlos Hyde(FA),2,7,3.5,6,0,0,0,2,0,0,0,0,1,0.7,0.7,0.0%
2021,2,77,Elijhaa Penny(FA),2,5,2.5,3,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%
2021,2,78,Damien Williams(FA),2,6,3.0,6,0,0,2,3,-2,-1.0,0,0,1,0.4,0.4,0.0%
2021,2,79,Ty Montgomery II(FA),0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,0.0%
2021,2,80,J.J. Taylor(HOU),2,3,1.5,2,0,0,0,0,0,0,0,0,1,0.3,0.3,0.6%
2021,2,81,Keith Smith(FA),2,3,1.5,3,0,0,0,1,0,0,0,0,1,0.3,0.3,0.0%
2021,2,82,Reggie Gilliam(BUF),2,2,1.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%
2021,2,83,Patrick Ricard(BAL),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.8%
2021,2,84,Benny Snell Jr.(FA),2,1,0.5,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%
2021,2,85,Gabe Nabers(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%
2021,2,86,Scottie Phillips(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,2,87,DeeJay Dallas(ARI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
2021,2,88,Gary Brightwell(CIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,2,89,Gerrid Doaks(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,2,90,Avery Williams(PHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%
2021,2,91,Jake Funk(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,2,92,Taiwan Jones(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2021,2,93,Jason Cabinda(FA),0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.0,0.0,1.1%
2021,2,94,Godwin Igwebuike(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,2,95,Cethan Carter(FA),0,0,0,0,0,0,1,1,8,8.0,0,0,1,0.0,0.0,0.0%
2021,2,96,Samaje Perine(CIN),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,3.6%
2021,2,97,Alex Armah Jr.(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,2,98,Alec Ingold(MIA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.7%
2021,2,99,Ameer Abdullah(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.0%
2021,2,100,Dwayne Washington(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2021,2,101,Trenton Cannon(FA),1,-1,-1.0,0,0,0,0,0,0,0,0,0,1,-0.1,-0.1,0.0%
2021,2,102,Larry Rountree III(FA),1,-1,-1.0,0,0,0,1,1,-1,-1.0,0,0,1,-0.2,-0.2,0.0%
2021,3,1,Ezekiel Elliott(FA),17,95,5.6,13,0,2,3,3,21,7.0,0,0,1,23.6,23.6,5.1%
2021,3,2,Kareem Hunt(KC),10,81,8.1,29,1,1,6,7,74,12.3,0,0,1,21.5,21.5,29.9%
2021,3,3,Peyton Barber(FA),23,111,4.8,27,1,1,3,5,31,10.3,0,0,1,20.2,20.2,1.0%
2021,3,4,James Robinson(FA),15,88,5.9,21,1,1,6,6,46,7.7,0,0,1,19.4,19.4,0.0%
2021,3,5,Alvin Kamara(NO),24,89,3.7,11,0,0,3,4,29,9.7,1,0,1,17.8,17.8,95.0%
2021,3,6,James Conner(ARI),11,43,3.9,11,0,2,1,1,10,10.0,0,0,1,17.3,17.3,93.3%
2021,3,7,Alexander Mattison(MIA),26,112,4.3,24,1,0,6,8,59,9.8,0,0,1,17.1,17.1,8.8%
2021,3,8,D'Andre Swift(CHI),14,47,3.4,14,0,1,7,7,60,8.6,0,0,1,16.7,16.7,89.8%
2021,3,9,Austin Ekeler(WAS),11,55,5.0,11,0,0,6,6,52,8.7,1,0,1,16.7,16.7,69.0%
2021,3,10,Antonio Gibson(NE),12,31,2.6,7,0,0,1,2,73,73.0,1,0,1,16.4,16.4,13.1%
2021,3,11,Derrick Henry(BAL),28,113,4.0,19,0,0,3,3,31,10.3,0,0,1,16.4,16.4,98.7%
2021,3,12,Aaron Jones Sr.(MIN),19,82,4.3,12,0,1,2,2,14,7.0,0,0,1,15.6,15.6,90.4%
2021,3,13,Saquon Barkley(PHI),16,51,3.2,15,0,1,6,7,43,7.2,0,0,1,15.4,15.4,99.0%
2021,3,14,Zack Moss(CIN),13,60,4.6,9,0,0,3,3,31,10.3,1,0,1,15.1,15.1,16.8%
2021,3,15,Clyde Edwards-Helaire(NO),17,100,5.9,14,0,0,2,2,9,4.5,1,1,1,14.9,14.9,3.2%
2021,3,16,Chris Carson(FA),12,80,6.7,30,1,1,2,2,2,1.0,0,0,1,14.2,14.2,0.3%
