year,week,Rank,Player,Rec_REC,Rec_TGT,Rec_YDS,Rec_Y/R,LG,20+Rec_TD,Rush_ATT,Rush_YDS,Rush_TD,FL,G,FPTS,FPTS/G,ROST
2018,1,19,Demaryius Thomas(FA),6,10,63,10.5,23,1,1,0,0,0,0,1,12.3,12.3
2018,1,20,Dante Pettis(NO),2,5,61,30.5,39,2,1,0,0,0,0,1,12.1,12.1
2018,1,21,Tyler Lockett(TEN),3,4,59,19.7,51,1,1,0,0,0,0,1,11.9,11.9
2018,1,22,JuJu Smith-Schuster(KC),5,8,119,23.8,67,2,0,0,0,0,0,1,11.9,11.9
2018,1,23,Kenny Golladay(FA),7,12,114,16.3,26,2,0,0,0,0,0,1,11.4,11.4
2018,1,24,Stefon Diggs(NE),3,6,43,14.3,22,1,1,1,8,0,0,1,11.1,11.1
2018,1,25,Odell Beckham Jr.(FA),11,15,111,10.1,24,2,0,1,-1,0,0,1,11.0,11.0
2018,1,26,Willie Snead IV(FA),4,6,49,12.3,20,1,1,0,0,0,0,1,10.9,10.9
2018,1,27,Brandon Marshall(FA),3,6,46,15.3,20,1,1,0,0,0,0,1,10.6,10.6
2018,1,28,T.Y. Hilton(FA),5,11,46,9.2,13,0,1,0,0,0,0,1,10.6,10.6
2018,1,29,Jarvis Landry(FA),7,15,106,15.1,39,2,0,0,0,0,0,1,10.6,10.6
2018,1,30,John Brown(FA),3,4,44,14.7,29,1,1,1,1,0,0,1,10.5,10.5
2018,1,31,Adam Thielen(CAR),6,12,102,17.0,34,1,0,0,0,0,0,1,10.2,10.2
2018,1,32,Chris Godwin(TB),3,4,41,13.7,16,0,1,0,0,0,0,1,10.1,10.1
2018,1,33,Michael Crabtree(FA),3,6,38,12.7,20,1,1,0,0,0,0,1,9.8,9.8
2018,1,34,Bruce Ellington(FA),4,8,37,9.3,14,0,1,0,0,0,0,1,9.7,9.7
2018,1,35,Brandin Cooks(NO),5,8,87,17.4,30,2,0,1,6,0,0,1,9.3,9.3
2018,1,36,Robbie Chosen(FA),1,1,41,41.0,41,1,1,1,-9,0,0,1,9.2,9.2
2018,1,37,Mike Williams(LAC),5,6,81,16.2,25,2,0,0,0,0,0,1,8.1,8.1
2018,1,38,Josh Gordon(FA),1,3,17,17.0,17,0,1,0,0,0,0,1,7.7,7.7
2018,1,39,Larry Fitzgerald(FA),7,10,76,10.9,27,2,0,0,0,0,0,1,7.6,7.6
2018,1,40,Cole Beasley(FA),7,8,73,10.4,17,0,0,0,0,0,0,1,7.3,7.3
2018,1,41,DeAndre Hopkins(BAL),8,11,78,9.8,17,0,0,1,-7,0,0,1,7.1,7.1
2018,1,42,Tyrell Williams(FA),2,5,8,4.0,4,0,1,0,0,0,0,1,6.8,6.8
2018,1,43,John Ross(FA),1,2,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3
2018,1,44,Corey Davis(FA),6,13,62,10.3,18,0,0,0,0,0,0,1,6.2,6.2
2018,1,45,De'Anthony Thomas(FA),1,2,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1
2018,1,46,Allen Robinson II(FA),4,7,61,15.3,33,1,0,0,0,0,0,1,6.1,6.1
2018,1,47,Ryan Grant(FA),8,9,59,7.4,13,0,0,0,0,0,0,1,5.9,5.9
2018,1,48,Nelson Agholor(FA),8,10,33,4.1,10,0,0,1,16,0,0,1,5.5,5.5
2018,1,49,Keelan Cole Sr.(FA),3,4,54,18.0,31,1,0,0,0,0,0,1,5.4,5.4
2018,1,50,Marvin Jones Jr.(FA),4,8,54,13.5,28,1,0,0,0,0,0,1,5.4,5.4
2018,1,51,Dede Westbrook(FA),5,6,51,10.2,20,1,0,0,0,0,0,1,5.1,5.1
2018,1,52,Terrelle Pryor Sr.(FA),3,3,49,16.3,20,1,0,0,0,0,0,1,4.9,4.9
2018,1,53,Sterling Shepard(TB),5,7,48,9.6,16,0,0,0,0,0,0,1,4.8,4.8
2018,1,54,Courtland Sutton(DEN),2,5,45,22.5,25,2,0,0,0,0,0,1,4.5,4.5
2018,1,55,Robert Woods(PIT),3,9,37,12.3,20,1,0,1,6,0,0,1,4.3,4.3
2018,1,56,Devin Funchess(FA),3,5,41,13.7,15,0,0,0,0,0,0,1,4.1,4.1
2018,1,57,Jakeem Grant Sr.(FA),5,7,38,7.6,13,0,0,0,0,0,0,1,3.8,3.8
2018,1,58,Albert Wilson(FA),3,4,31,10.3,21,1,0,2,7,0,0,1,3.8,3.8
2018,1,59,Rashard Higgins(FA),1,3,38,38.0,38,1,0,0,0,0,0,1,3.8,3.8
2018,1,60,Jamison Crowder(FA),3,4,32,10.7,17,0,0,0,0,0,0,1,3.2,3.2
2018,1,61,Trent Taylor(SF),4,6,28,7.0,10,0,0,0,0,0,0,1,2.8,2.8
2018,1,62,Adam Humphries(FA),3,5,27,9.0,20,1,0,0,0,0,0,1,2.7,2.7
2018,1,63,Deonte Thompson(FA),3,5,27,9.0,13,0,0,0,0,0,0,1,2.7,2.7
2018,1,64,Danny Amendola(FA),4,6,26,6.5,8,0,0,0,0,0,0,1,2.6,2.6
2018,1,65,Zay Jones(ARI),3,6,26,8.7,14,0,0,0,0,0,0,1,2.6,2.6
2018,1,66,Tyler Boyd(FA),3,5,26,8.7,17,0,0,0,0,0,0,1,2.6,2.6
2018,1,67,Taylor Gabriel(FA),5,5,25,5.0,31,1,0,0,0,0,0,1,2.5,2.5
2018,1,68,Jordy Nelson(FA),3,4,23,7.7,17,0,0,0,0,0,0,1,2.3,2.3
2018,1,69,Jarius Wright(FA),3,5,23,7.7,10,0,0,0,0,0,0,1,2.3,2.3
2018,1,70,Paul Richardson Jr.(FA),4,6,22,5.5,7,0,0,0,0,0,0,1,2.2,2.2
2018,1,71,Sammy Watkins(FA),3,5,21,7.0,16,0,0,0,0,0,0,1,2.1,2.1
2018,1,72,Pierre Garcon(FA),2,6,21,10.5,11,0,0,0,0,0,0,1,2.1,2.1
2018,1,73,Travis Benjamin(FA),1,5,1,1.0,1,0,0,1,19,0,0,1,2.0,2.0
2018,1,74,Allen Hurns(FA),1,3,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0
2018,1,75,Austin Carr(FA),2,2,20,10.0,11,0,0,0,0,0,0,1,2.0,2.0
2018,1,76,Zach Pascal(NYG),1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8
2018,1,77,Chester Rogers(FA),3,3,18,6.0,8,0,0,0,0,0,0,1,1.8,1.8
2018,1,78,Amari Cooper(FA),1,3,9,9.0,9,0,0,1,9,0,0,1,1.8,1.8
2018,1,79,Laquon Treadwell(IND),2,4,18,9.0,16,0,0,0,0,0,0,1,1.8,1.8
2018,1,80,Mohamed Sanu Sr.(FA),4,6,18,4.5,10,0,0,0,0,0,0,1,1.8,1.8
2018,1,81,Tajae Sharpe(FA),1,3,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7
2018,1,82,Chris Conley(FA),1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5
2018,1,83,Torrey Smith(FA),1,2,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5
2018,1,84,Andre Holmes(FA),1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4
2018,1,85,Donte Moncrief(FA),1,5,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4
2018,1,86,Anthony Miller(BAL),2,3,14,7.0,11,0,0,0,0,0,0,1,1.4,1.4
2018,1,87,Chris Hogan(FA),1,5,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1
2018,1,88,Josh Doctson(FA),1,3,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1
2018,1,89,Seth Roberts(FA),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1
2018,1,90,Kelvin Benjamin(FA),1,7,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0
2018,1,91,DeAndre Carter(CLE),1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0
2018,1,92,Michael Gallup(WAS),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9
2018,1,93,Ryan Switzer(FA),0,1,0,0,0,0,0,1,8,0,0,1,0.8,0.8
2018,1,94,Jeremy Kerley(FA),2,4,7,3.5,4,0,0,0,0,0,0,1,0.7,0.7
2018,1,95,Jaron Brown(FA),1,3,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7
2018,1,96,Justin Hunter(FA),1,5,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6
2018,1,97,T.J. Jones(FA),1,3,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6
2018,1,98,Terrance Williams(FA),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6
2018,1,99,Chris Moore(WAS),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5
2018,1,100,Christian Kirk(HOU),1,2,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4
2018,1,101,DJ Moore(CHI),0,0,0,0,0,0,0,1,3,0,0,1,0.3,0.3
2018,1,102,Andre Roberts(FA),0,0,0,0,0,0,0,1,2,0,0,1,0.2,0.2
2018,1,103,Tavon Austin(FA),0,0,0,0,0,0,0,1,1,0,0,1,0.1,0.1
2018,1,104,Cody Latimer(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,105,Rishard Matthews(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,106,Markus Wheaton(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,107,Russell Shepard(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,108,Marquise Goodwin(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,109,Josh Bellamy(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,110,Freddie Martino(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,111,Kevin White(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,112,Sammie Coates(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,113,Justin Hardy(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,114,Mike Wallace(FA),0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,115,Matthew Slater(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,116,Darrius Heyward-Bey(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,117,Dwayne Harris(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,118,Doug Baldwin(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,119,Russell Gage Jr.(SF),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,120,Derrick Willies(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,121,Marquez Valdes-Scantling(SEA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,122,DJ Chark Jr.(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,123,Equanimeous St. Brown(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,124,Robert Foster(FA),0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,125,DaeSean Hamilton(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,126,Vyncint Smith(FA),0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,127,Trent Sherfield Sr.(DEN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,128,Deante Burton(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,129,Kendrick Bourne(NE),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,130,Marcus Kemp(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,131,Calvin Ridley(TEN),0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,132,Brandon Zylstra(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,133,James Washington(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,134,Tre'Quan Smith(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,135,Trey Quinn(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,136,Antonio Callaway(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,137,Cam Sims(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,138,Janarion Grant(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,139,Darius Jennings(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,140,Alex Erickson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,141,Pharoh Cooper(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,142,Charone Peake(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,143,Demarcus Robinson(SF),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,144,Damiere Byrd(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,145,Ty Montgomery II(FA),2,3,21,10.5,13,0,0,2,7,0,0,1,0.0,0.0
2018,1,146,Bradley Marquez(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,147,J.J. Nelson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,148,Shelton Gibson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,149,Keon Hatcher(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,150,Stacy Coley(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,151,Josh Reynolds(NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,152,Tim Patrick(DET),0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,153,Taywan Taylor(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,154,Josh Malone(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,155,Justin Hardee Sr.(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,156,Jamal Agnew(ATL),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,157,Chad Williams(FA),0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,158,David Moore(CAR),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,159,Mike Thomas(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,160,Tommylee Lewis(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,161,Tanner McEvoy(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,162,Marvin Hall(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,163,Jaydon Mickens(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2018,1,164,Riley McCarron(FA),0,1,0,0,0,0,0,0,0,0,1,1,-2.0,-2.0
2018,1,165,Kaelin Clay(FA),0,0,0,0,0,0,0,0,0,0,1,1,-2.0,-2.0
2018,2,1,Stefon Diggs(NE),9,13,128,14.2,75,1,2,1,1,0,0,1,26.9,26.9
2018,2,2,A.J. Green(FA),5,9,69,13.8,32,1,3,0,0,0,0,1,24.9,24.9
2018,2,3,Adam Thielen(CAR),12,13,131,10.9,25,3,1,0,0,0,0,1,19.1,19.1
2018,2,4,DeSean Jackson(FA),4,4,129,32.3,75,2,1,0,0,0,0,1,18.9,18.9
2018,2,5,Michael Thomas(FA),12,13,89,7.4,25,1,2,0,0,0,1,1,18.9,18.9
2018,2,6,JuJu Smith-Schuster(KC),13,19,121,9.3,21,1,1,0,0,0,0,1,18.1,18.1
2018,2,7,Keelan Cole Sr.(FA),7,8,116,16.6,24,3,1,0,0,0,0,1,17.6,17.6
2018,2,8,William Fuller V(FA),8,9,113,14.1,39,2,1,0,0,0,0,1,17.3,17.3
2018,2,9,DeAndre Hopkins(BAL),6,11,110,18.3,31,3,1,0,0,0,0,1,17.0,17.0
2018,2,10,Chris Hogan(FA),3,5,42,14.0,29,1,2,0,0,0,0,1,16.2,16.2
2018,2,11,Brandin Cooks(NO),7,9,159,22.7,57,4,0,0,0,0,0,1,15.9,15.9
2018,2,12,Tavon Austin(FA),2,2,79,39.5,64,1,1,1,15,0,0,1,15.4,15.4
2018,2,13,John Brown(FA),4,10,92,23.0,45,2,1,0,0,0,0,1,15.2,15.2
2018,2,14,Tyler Boyd(FA),6,9,91,15.2,27,2,1,0,0,0,0,1,15.1,15.1
2018,2,15,Tyreek Hill(MIA),5,6,90,18.0,36,2,1,0,0,0,0,1,15.0,15.0
2018,2,16,Nelson Agholor(FA),8,12,88,11.0,50,1,1,1,2,0,0,1,15.0,15.0
2018,2,17,Kenny Golladay(FA),6,9,89,14.8,30,2,1,0,0,0,0,1,14.9,14.9
2018,2,18,Antonio Callaway(FA),3,4,81,27.0,47,1,1,2,7,0,0,1,14.8,14.8
2018,2,19,T.Y. Hilton(FA),7,11,83,11.9,22,1,1,0,0,0,0,1,14.3,14.3
2018,2,20,Dede Westbrook(FA),4,5,82,20.5,61,1,1,1,-6,0,0,1,13.6,13.6
2018,2,21,Sammy Watkins(FA),6,7,100,16.7,40,2,0,1,31,0,0,1,13.1,13.1
2018,2,22,Calvin Ridley(TEN),4,5,64,16.0,22,2,1,1,3,0,0,1,12.7,12.7
2018,2,23,Davante Adams(LAR),8,12,64,8.0,16,0,1,0,0,0,0,1,12.4,12.4
2018,2,24,Mike Evans(TB),10,12,83,8.3,16,0,1,0,0,0,1,1,12.3,12.3
2018,2,25,Jarius Wright(FA),5,7,62,12.4,22,1,1,0,0,0,0,1,12.2,12.2
2018,2,26,Tyler Lockett(TEN),5,7,60,12.0,20,1,1,0,0,0,0,1,12.0,12.0
2018,2,27,DJ Moore(CHI),1,2,51,51.0,51,1,1,1,7,0,0,1,11.8,11.8
2018,2,28,Golden Tate(FA),7,13,109,15.6,67,1,0,1,9,0,0,1,11.8,11.8
2018,2,29,Chris Godwin(TB),5,6,56,11.2,17,0,1,0,0,0,0,1,11.6,11.6
2018,2,30,Amari Cooper(FA),10,10,116,11.6,30,2,0,0,0,0,0,1,11.6,11.6
2018,2,31,Marvin Jones Jr.(FA),4,9,54,13.5,19,0,1,0,0,0,0,1,11.4,11.4
2018,2,32,Albert Wilson(FA),3,5,37,12.3,29,1,1,2,8,0,0,1,10.5,10.5
2018,2,33,Seth Roberts(FA),3,3,43,14.3,20,1,1,0,0,0,0,1,10.3,10.3
2018,2,34,Emmanuel Sanders(FA),4,4,96,24.0,23,4,0,0,0,0,0,1,9.6,9.6
2018,2,35,Donte Moncrief(FA),4,9,34,8.5,14,0,1,0,0,0,0,1,9.4,9.4
2018,2,36,Torrey Smith(FA),3,7,33,11.0,26,1,1,0,0,0,0,1,9.3,9.3
2018,2,37,Taywan Taylor(FA),3,4,32,10.7,18,0,1,0,0,0,0,1,9.2,9.2
2018,2,38,Quincy Enunwa(FA),7,11,92,13.1,21,2,0,0,0,0,0,1,9.2,9.2
2018,2,39,Mike Williams(LAC),2,2,27,13.5,17,0,1,0,0,0,0,1,8.7,8.7
2018,2,40,Terrelle Pryor Sr.(FA),4,8,84,21.0,44,1,0,0,0,0,0,1,8.4,8.4
2018,2,41,Laquon Treadwell(IND),2,6,23,11.5,14,0,1,0,0,0,0,1,8.3,8.3
2018,2,42,Allen Robinson II(FA),10,14,83,8.3,14,0,0,0,0,0,0,1,8.3,8.3
2018,2,43,Robert Woods(PIT),6,9,81,13.5,21,2,0,0,0,0,0,1,8.1,8.1
2018,2,44,Kelvin Benjamin(FA),2,3,19,9.5,16,0,1,0,0,0,0,1,7.9,7.9
2018,2,45,Devin Funchess(FA),7,9,77,11.0,27,1,0,0,0,0,0,1,7.7,7.7
2018,2,46,James Washington(FA),1,5,14,14.0,14,0,1,0,0,0,0,1,7.4,7.4
2018,2,47,Anthony Miller(BAL),2,3,11,5.5,10,0,1,0,0,0,0,1,7.1,7.1
2018,2,48,Jarvis Landry(FA),5,7,69,13.8,25,2,0,0,0,0,0,1,6.9,6.9
2018,2,49,Keenan Allen(FA),6,8,67,11.2,16,0,0,0,0,0,0,1,6.7,6.7
2018,2,50,Antonio Brown(FA),9,17,67,7.4,19,0,0,0,0,0,0,1,6.7,6.7
2018,2,51,Julio Jones(FA),5,9,64,12.8,30,1,0,0,0,0,0,1,6.4,6.4
2018,2,52,Kendrick Bourne(NE),1,1,4,4.0,4,0,1,0,0,0,0,1,6.4,6.4
2018,2,53,Geronimo Allison(FA),6,6,64,10.7,22,1,0,0,0,0,0,1,6.4,6.4
2018,2,54,Paul Richardson Jr.(FA),4,6,63,15.8,34,1,0,0,0,0,0,1,6.3,6.3
2018,2,55,Cooper Kupp(SEA),6,6,63,10.5,29,1,0,0,0,0,0,1,6.3,6.3
2018,2,56,Zay Jones(ARI),2,3,63,31.5,57,1,0,0,0,0,0,1,6.3,6.3
2018,2,57,Demarcus Robinson(SF),1,1,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3
2018,2,58,Chris Conley(FA),2,2,17,8.5,15,0,1,0,0,0,1,1,5.7,5.7
2018,2,59,Pierre Garcon(FA),4,4,57,14.3,20,1,0,0,0,0,0,1,5.7,5.7
2018,2,60,Michael Crabtree(FA),5,10,56,11.2,17,0,0,0,0,0,0,1,5.6,5.6
2018,2,61,Corey Davis(FA),5,7,55,11.0,18,0,0,0,0,0,0,1,5.5,5.5
2018,2,62,Willie Snead IV(FA),5,8,54,10.8,19,0,0,0,0,0,0,1,5.4,5.4
2018,2,63,Odell Beckham Jr.(FA),4,9,51,12.8,17,0,0,0,0,0,0,1,5.1,5.1
2018,2,64,Tyrell Williams(FA),3,3,48,16.0,22,1,0,0,0,0,0,1,4.8,4.8
2018,2,65,Rashard Higgins(FA),5,7,47,9.4,23,1,0,0,0,0,0,1,4.7,4.7
2018,2,66,Taylor Gabriel(FA),4,7,30,7.5,9,0,0,3,17,0,0,1,4.7,4.7
2018,2,67,Bruce Ellington(FA),3,3,45,15.0,23,1,0,0,0,0,0,1,4.5,4.5
2018,2,68,Brandon Marshall(FA),4,6,44,11.0,18,0,0,0,0,0,0,1,4.4,4.4
2018,2,69,Phillip Dorsett II(FA),5,7,44,8.8,19,0,0,0,0,0,0,1,4.4,4.4
2018,2,70,Cody Latimer(FA),2,3,41,20.5,37,1,0,0,0,0,0,1,4.1,4.1
2018,2,71,Kamar Aiken(FA),5,6,39,7.8,18,0,0,0,0,0,0,1,3.9,3.9
2018,2,72,Jamison Crowder(FA),2,4,8,4.0,8,0,0,2,29,0,0,1,3.7,3.7
2018,2,73,Josh Doctson(FA),4,7,37,9.3,14,0,0,0,0,0,0,1,3.7,3.7
2018,2,74,Jaron Brown(FA),3,3,36,12.0,19,0,0,0,0,0,0,1,3.6,3.6
2018,2,75,Dante Pettis(NO),1,2,35,35.0,35,1,0,0,0,0,0,1,3.5,3.5
2018,2,76,Ted Ginn Jr.(FA),4,7,55,13.8,42,1,0,0,0,0,1,1,3.5,3.5
2018,2,77,Deonte Thompson(FA),4,5,33,8.3,12,0,0,0,0,0,0,1,3.3,3.3
2018,2,78,Danny Amendola(FA),4,4,32,8.0,14,0,0,0,0,0,0,1,3.2,3.2
2018,2,79,Jakeem Grant Sr.(FA),2,4,27,13.5,16,0,0,1,5,0,0,1,3.2,3.2
2018,2,80,Martavis Bryant(FA),4,4,30,7.5,16,0,0,0,0,0,0,1,3.0,3.0
2018,2,81,Jordy Nelson(FA),2,4,30,15.0,23,1,0,0,0,0,0,1,3.0,3.0
2018,2,82,Randall Cobb(FA),4,6,30,7.5,14,0,0,0,0,0,0,1,3.0,3.0
2018,2,83,Ryan Grant(FA),2,2,30,15.0,21,1,0,0,0,0,0,1,3.0,3.0
2018,2,84,Robert Foster(FA),2,3,30,15.0,19,0,0,0,0,0,0,1,3.0,3.0
2018,2,85,Marvin Hall(FA),1,1,30,30.0,30,1,0,0,0,0,0,1,3.0,3.0
2018,2,86,Larry Fitzgerald(FA),3,5,28,9.3,15,0,0,0,0,0,0,1,2.8,2.8
2018,2,87,Christian Kirk(HOU),4,5,27,6.8,11,0,0,0,0,0,0,1,2.7,2.7
2018,2,88,Tim Patrick(DET),1,2,26,26.0,26,1,0,0,0,0,0,1,2.6,2.6
2018,2,89,Sterling Shepard(TB),3,5,24,8.0,14,0,0,0,0,0,0,1,2.4,2.4
2018,2,90,Ryan Switzer(FA),1,2,14,14.0,14,0,0,2,5,0,0,1,1.9,1.9
2018,2,91,Tre'Quan Smith(FA),1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8
2018,2,92,Demaryius Thomas(FA),5,11,18,3.6,7,0,0,0,0,0,0,1,1.8,1.8
2018,2,93,Kenny Stills(FA),2,3,17,8.5,13,0,0,0,0,0,0,1,1.7,1.7
2018,2,94,Chester Rogers(FA),3,3,17,5.7,6,0,0,0,0,0,0,1,1.7,1.7
2018,2,95,Mohamed Sanu Sr.(FA),2,2,19,9.5,12,0,0,1,-4,0,0,1,1.5,1.5
2018,2,96,Tajae Sharpe(FA),1,2,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4
2018,2,97,Cole Beasley(FA),2,3,13,6.5,10,0,0,0,0,0,0,1,1.3,1.3
