year,week,Rank,Player,Rec_REC,Rec_TGT,Rec_YDS,Rec_Y/R,LG,20+Rec_TD,Rush_ATT,Rush_YDS,Rush_TD,FL,G,FPTS,FPTS/G,ROST
2021,1,24,Deonte Harty(FA),2,2,72,36.0,55,1,1,0,0,0,0,1,13.2,13.2
2021,1,25,DeVonta Smith(PHI),6,8,71,11.8,19,0,1,0,0,0,0,1,13.1,13.1
2021,1,26,Jaylen Waddle(MIA),4,5,61,15.3,36,1,1,0,0,0,0,1,12.1,12.1
2021,1,27,DK Metcalf(PIT),4,5,60,15.0,30,1,1,0,0,0,0,1,12.0,12.0
2021,1,28,Tee Higgins(CIN),4,5,58,14.5,28,1,1,0,0,0,0,1,11.8,11.8
2021,1,29,Robbie Chosen(FA),1,3,57,57.0,57,1,1,0,0,0,0,1,11.7,11.7
2021,1,30,A.J. Brown(PHI),4,8,49,12.3,19,0,1,0,0,0,0,1,10.9,10.9
2021,1,31,Jalen Reagor(LAC),6,6,49,8.2,23,1,1,0,0,0,0,1,10.9,10.9
2021,1,32,Zay Jones(ARI),2,2,46,23.0,31,1,1,0,0,0,0,1,10.6,10.6
2021,1,33,Keenan Allen(FA),9,13,100,11.1,17,0,0,0,0,0,0,1,10.0,10.0
2021,1,34,Gabe Davis(FA),2,5,40,20.0,37,1,1,0,0,0,0,1,10.0,10.0
2021,1,35,Tim Patrick(DET),4,4,39,9.8,16,0,1,0,0,0,0,1,9.9,9.9
2021,1,36,Sammy Watkins(FA),4,8,96,24.0,49,2,0,0,0,0,0,1,9.6,9.6
2021,1,37,Diontae Johnson(CLE),5,10,36,7.2,14,0,1,0,0,0,0,1,9.6,9.6
2021,1,38,Robert Woods(PIT),3,4,27,9.0,19,0,1,1,7,0,0,1,9.4,9.4
2021,1,39,Danny Amendola(FA),5,5,34,6.8,8,0,1,0,0,0,0,1,9.4,9.4
2021,1,40,DJ Moore(CHI),6,8,80,13.3,27,2,0,1,14,0,0,1,9.4,9.4
2021,1,41,Quintez Cephus(FA),3,6,12,4.0,7,0,1,0,0,0,0,1,9.2,9.2
2021,1,42,Anthony Schwartz(FA),3,5,69,23.0,44,1,0,1,17,0,0,1,8.6,8.6
2021,1,43,Trent Sherfield Sr.(DEN),2,3,23,11.5,18,0,1,0,0,0,0,1,8.3,8.3
2021,1,44,Bryan Edwards(FA),4,5,81,20.3,32,2,0,0,0,0,0,1,8.1,8.1
2021,1,45,DeVante Parker(FA),4,7,81,20.3,30,2,0,0,0,0,0,1,8.1,8.1
2021,1,46,K.J. Osborn(WAS),7,9,76,10.9,25,1,0,0,0,0,0,1,7.6,7.6
2021,1,47,Justin Jefferson(MIN),5,9,71,14.2,34,1,0,0,0,0,0,1,7.5,7.5
2021,1,48,Jerry Jeudy(CLE),6,7,72,12.0,20,1,0,0,0,0,0,1,7.2,7.2
2021,1,49,Hunter Renfrow(CAR),6,9,70,11.7,27,1,0,0,0,0,0,1,7.0,7.0
2021,1,50,Chris Hogan(FA),1,1,10,10.0,10,0,1,0,0,0,0,1,7.0,7.0
2021,1,51,Chase Claypool(FA),3,5,45,15.0,22,1,0,1,25,0,0,1,7.0,7.0
2021,1,52,Stefon Diggs(NE),9,13,69,7.7,13,0,0,0,0,0,0,1,6.9,6.9
2021,1,53,Rondale Moore(MIN),4,5,68,17.0,29,1,0,0,0,0,0,1,6.8,6.8
2021,1,54,Darius Slayton(NYG),3,7,65,21.7,42,1,0,0,0,0,0,1,6.5,6.5
2021,1,55,Kenny Golladay(FA),4,6,64,16.0,17,0,0,0,0,0,0,1,6.4,6.4
2021,1,56,Terry McLaurin(WAS),4,4,62,15.5,34,1,0,0,0,0,0,1,6.2,6.2
2021,1,57,Chester Rogers(FA),4,6,62,15.5,39,1,0,0,0,0,0,1,6.2,6.2
2021,1,58,Cole Beasley(FA),8,13,60,7.5,12,0,0,0,0,0,0,1,6.0,6.0
2021,1,59,Laviska Shenault Jr.(BUF),7,10,50,7.1,14,0,0,1,9,0,0,1,5.9,5.9
2021,1,60,Kalif Raymond(DET),3,4,50,16.7,25,2,0,1,9,0,0,1,5.9,5.9
2021,1,61,Davante Adams(LAR),5,7,56,11.2,31,1,0,0,0,0,0,1,5.6,5.6
2021,1,62,Emmanuel Sanders(FA),4,8,52,13.0,16,0,0,0,0,0,0,1,5.2,5.2
2021,1,63,JuJu Smith-Schuster(KC),4,8,52,13.0,24,1,0,0,0,0,0,1,5.2,5.2
2021,1,64,Calvin Ridley(TEN),5,8,51,10.2,16,0,0,0,0,0,0,1,5.1,5.1
2021,1,65,Braxton Berrios(HOU),5,7,51,10.2,25,1,0,0,0,0,0,1,5.1,5.1
2021,1,66,Jalen Guyton(FA),3,5,49,16.3,22,1,0,0,0,0,0,1,4.9,4.9
2021,1,67,Henry Ruggs III(FA),2,5,46,23.0,37,1,0,0,0,0,0,1,4.6,4.6
2021,1,68,Jakobi Meyers(LV),6,9,44,7.3,22,1,0,0,0,0,0,1,4.4,4.4
2021,1,69,Marquise Goodwin(FA),4,4,45,11.3,19,0,0,1,-2,0,0,1,4.3,4.3
2021,1,70,KJ Hamler(BUF),3,4,41,13.7,22,1,0,0,0,0,0,1,4.1,4.1
2021,1,71,Denzel Mims(FA),1,1,40,40.0,40,1,0,0,0,0,0,1,4.0,4.0
2021,1,72,Michael Gallup(WAS),4,7,36,9.0,12,0,0,0,0,0,0,1,3.6,3.6
2021,1,73,Allen Robinson II(FA),6,11,35,5.8,9,0,0,0,0,0,0,1,3.5,3.5
2021,1,74,Randall Cobb(FA),1,1,32,32.0,32,1,0,1,1,0,0,1,3.3,3.3
2021,1,75,Tyler Boyd(FA),3,4,32,10.7,18,0,0,0,0,0,0,1,3.2,3.2
2021,1,76,KJ Hill Jr.(FA),3,3,30,10.0,19,0,0,0,0,0,0,1,3.0,3.0
2021,1,77,Michael Pittman Jr.(IND),3,4,29,9.7,14,0,0,0,0,0,0,1,2.9,2.9
2021,1,78,Julio Jones(FA),3,6,29,9.7,10,0,0,0,0,0,0,1,2.9,2.9
2021,1,79,Dee Eskridge(MIA),1,1,6,6.0,6,0,0,2,22,0,0,1,2.8,2.8
2021,1,80,Chris Conley(FA),2,2,27,13.5,17,0,0,0,0,0,0,1,2.7,2.7
2021,1,81,Terrace Marshall Jr.(PHI),3,6,26,8.7,11,0,0,0,0,0,0,1,2.6,2.6
2021,1,82,Darnell Mooney(ATL),5,7,26,5.2,9,0,0,0,0,0,0,1,2.6,2.6
2021,1,83,Michael Strachan(WAS),2,2,26,13.0,16,0,0,0,0,0,0,1,2.6,2.6
2021,1,84,A.J. Green(FA),2,6,25,12.5,21,1,0,0,0,0,0,1,2.5,2.5
2021,1,85,Cedrick Wilson Jr.(NO),3,3,24,8.0,13,0,0,0,0,0,0,1,2.4,2.4
2021,1,86,Parris Campbell(DAL),1,3,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4
2021,1,87,Mike Evans(TB),3,6,24,8.0,10,0,0,0,0,0,0,1,2.4,2.4
2021,1,88,Amon-Ra St. Brown(DET),2,4,23,11.5,20,1,0,0,0,0,0,1,2.3,2.3
2021,1,89,Quez Watkins(ARI),3,3,23,7.7,11,0,0,0,0,0,0,1,2.3,2.3
2021,1,90,DeSean Jackson(FA),2,2,21,10.5,18,0,0,0,0,0,0,1,2.1,2.1
2021,1,91,Damiere Byrd(FA),3,3,19,6.3,10,0,0,0,0,0,0,1,1.9,1.9
2021,1,92,Mecole Hardman Jr.(GB),3,3,19,6.3,8,0,0,0,0,0,0,1,1.9,1.9
2021,1,93,Amari Rodgers(FA),1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9
2021,1,94,Trinity Benson(FA),3,6,19,6.3,11,0,0,0,0,0,0,1,1.9,1.9
2021,1,95,Kendrick Bourne(NE),1,3,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7
2021,1,96,Joshua Palmer(BUF),1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7
2021,1,97,Marquez Valdes-Scantling(SEA),3,8,17,5.7,10,0,0,0,0,0,0,1,1.7,1.7
2021,1,98,Cam Sims(FA),1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7
2021,1,99,Allen Lazard(NYJ),2,4,16,8.0,14,0,0,0,0,0,0,1,1.6,1.6
2021,1,100,Courtland Sutton(DEN),1,3,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4
2021,1,101,Tyrell Williams(FA),2,3,14,7.0,7,0,0,0,0,0,0,1,1.4,1.4
2021,1,102,Marquez Callaway(FA),1,2,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4
2021,1,103,Malik Taylor(DET),2,3,14,7.0,7,0,0,0,0,0,0,1,1.4,1.4
2021,1,104,Dede Westbrook(FA),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1
2021,1,105,James Washington(FA),2,2,10,5.0,9,0,0,0,0,0,0,1,1.0,1.0
2021,1,106,Adam Humphries(FA),2,2,10,5.0,6,0,0,0,0,0,0,1,1.0,1.0
2021,1,107,Nick Westbrook-Ikhine(MIA),1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0
2021,1,108,Demarcus Robinson(SF),1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9
2021,1,109,Nico Collins(HOU),1,3,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7
2021,1,110,Mohamed Sanu Sr.(FA),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7
2021,1,111,C.J. Board(FA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6
2021,1,112,Devin Duvernay(CHI),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6
2021,1,113,Byron Pringle(FA),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6
2021,1,114,Tyron Billy-Johnson(FA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6
2021,1,115,Freddie Swain(FA),0,1,0,0,0,0,0,1,5,0,0,1,0.5,0.5
2021,1,116,Mike Thomas(FA),1,3,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5
2021,1,117,Donovan Peoples-Jones(NO),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4
2021,1,118,Ihmir Smith-Marsette(NYG),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,119,Tom Kennedy(DET),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,120,Gunner Olszewski(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,121,Nsimba Webster(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,122,Brandon Aiyuk(SF),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,123,Willie Snead IV(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,124,Diontae Spencer(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,125,Albert Wilson(FA),0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,126,Andre Roberts(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,127,Russell Gage Jr.(SF),0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,128,Ray-Ray McCloud III(ATL),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,129,Justin Hardee Sr.(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,130,Jamal Agnew(ATL),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,131,Marcus Kemp(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,132,Penny Hart(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,133,Jeff Smith(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,134,Tyler Johnson(NYJ),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,135,Ashton Dulin(IND),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,136,J.J. Arcega-Whiteside(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,137,Devin Smith(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,138,Ty Montgomery II(FA),1,1,5,5.0,5,0,0,0,0,0,0,1,0.0,0.0
2021,1,139,DeAndre Carter(CLE),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,140,Jaydon Mickens(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,141,Mack Hollins(NE),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,142,Alex Erickson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,143,Jakeem Grant Sr.(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2021,1,144,Dyami Brown(JAC),1,4,-2,-2.0,0,0,0,0,0,0,0,1,-0.2,-0.2
2021,1,145,Kadarius Toney(FA),2,2,-2,-1.0,4,0,0,0,0,0,0,1,-0.2,-0.2
2021,1,146,Isaiah McKenzie(FA),0,0,0,0,0,0,0,1,-3,0,0,1,-0.3,-0.3
2021,1,147,Elijah Moore(BUF),1,4,-3,-3.0,0,0,0,0,0,0,0,1,-0.3,-0.3
2021,2,1,Cooper Kupp(SEA),9,11,163,18.1,44,2,2,1,-5,0,0,1,27.8,27.8
2021,2,2,Tyler Lockett(TEN),8,11,178,22.3,63,3,1,0,0,0,0,1,23.8,23.8
2021,2,3,Mike Evans(TB),5,9,75,15.0,26,3,2,0,0,0,0,1,19.5,19.5
2021,2,4,Henry Ruggs III(FA),5,7,113,22.6,61,2,1,1,2,0,0,1,17.5,17.5
2021,2,5,Rondale Moore(MIN),7,8,114,16.3,77,1,1,0,0,0,0,1,17.4,17.4
2021,2,6,Marquise Brown(KC),6,10,113,18.8,42,3,1,0,0,0,0,1,17.3,17.3
2021,2,7,Terry McLaurin(WAS),11,14,107,9.7,18,0,1,0,0,0,0,1,16.7,16.7
2021,2,8,Freddie Swain(FA),5,5,95,19.0,68,1,1,1,5,0,0,1,16.0,16.0
2021,2,9,Courtland Sutton(DEN),9,12,159,17.7,55,2,0,0,0,0,0,1,15.9,15.9
2021,2,10,Mike Williams(LAC),7,10,91,13.0,27,1,1,0,0,0,0,1,15.1,15.1
2021,2,11,K.J. Osborn(WAS),5,6,91,18.2,64,1,1,0,0,0,0,1,15.1,15.1
2021,2,12,DJ Moore(CHI),8,11,79,9.9,20,1,1,0,0,0,0,1,13.9,13.9
2021,2,13,Brandin Cooks(NO),9,14,78,8.7,22,1,1,0,0,0,0,1,13.8,13.8
2021,2,14,Julio Jones(FA),6,8,128,21.3,51,1,0,0,0,0,0,1,12.8,12.8
2021,2,15,Justin Jefferson(MIN),6,10,65,10.8,14,0,1,0,0,0,0,1,12.5,12.5
2021,2,16,Quintez Cephus(FA),4,7,63,15.8,46,1,1,0,0,0,0,1,12.3,12.3
2021,2,17,Calvin Ridley(TEN),7,10,63,9.0,22,1,1,0,0,0,0,1,12.3,12.3
2021,2,18,Byron Pringle(FA),2,2,63,31.5,40,2,1,0,0,0,0,1,12.3,12.3
2021,2,19,Michael Pittman Jr.(IND),8,12,123,15.4,42,2,0,0,0,0,0,1,12.3,12.3
2021,2,20,Chris Godwin(TB),4,5,62,15.5,26,1,1,0,0,0,0,1,12.2,12.2
2021,2,21,Davante Adams(LAR),8,9,121,15.1,50,2,0,0,0,0,0,1,12.1,12.1
2021,2,22,Stefon Diggs(NE),4,8,60,15.0,41,1,1,0,0,0,0,1,12.0,12.0
2021,2,23,Quez Watkins(ARI),2,2,117,58.5,91,2,0,0,0,0,0,1,11.7,11.7
2021,2,24,Marvin Jones Jr.(FA),6,11,55,9.2,25,1,1,0,0,0,0,1,11.5,11.5
2021,2,25,Darius Slayton(NYG),3,6,54,18.0,33,1,1,0,0,0,0,1,11.4,11.4
2021,2,26,Ja'Marr Chase(CIN),2,4,54,27.0,42,1,1,0,0,0,0,1,11.4,11.4
2021,2,27,DeAndre Hopkins(BAL),4,4,54,13.5,16,0,1,0,0,0,0,1,11.4,11.4
2021,2,28,Keenan Allen(FA),4,8,108,27.0,42,3,0,0,0,0,0,1,10.8,10.8
2021,2,29,Demarcus Robinson(SF),3,4,46,15.3,33,1,1,0,0,0,0,1,10.6,10.6
2021,2,30,Diontae Johnson(CLE),9,12,105,11.7,41,1,0,0,0,0,0,1,10.5,10.5
2021,2,31,JuJu Smith-Schuster(KC),6,7,41,6.8,17,0,0,1,3,1,0,1,10.4,10.4
2021,2,32,A.J. Green(FA),3,6,44,14.7,29,1,1,0,0,0,0,1,10.4,10.4
2021,2,33,Brandon Zylstra(FA),3,3,44,14.7,20,1,1,0,0,0,0,1,10.4,10.4
2021,2,34,Deebo Samuel Sr.(WAS),6,8,93,15.5,40,1,0,2,8,0,0,1,10.1,10.1
2021,2,35,Tee Higgins(CIN),6,10,60,10.0,14,0,1,0,0,0,1,1,10.0,10.0
2021,2,36,Adam Thielen(CAR),6,7,39,6.5,15,0,1,0,0,0,0,1,9.9,9.9
2021,2,37,Zach Pascal(NYG),5,6,38,7.6,9,0,1,0,0,0,0,1,9.8,9.8
2021,2,38,Tim Patrick(DET),3,4,37,12.3,14,0,1,0,0,0,0,1,9.7,9.7
2021,2,39,CeeDee Lamb(DAL),8,9,81,10.1,34,1,0,1,13,0,0,1,9.4,9.4
2021,2,40,Sterling Shepard(TB),9,10,94,10.4,21,1,0,1,-9,0,0,1,8.5,8.5
2021,2,41,Allen Robinson II(FA),2,4,24,12.0,13,0,1,0,0,0,0,1,8.4,8.4
2021,2,42,Jauan Jennings(SF),2,2,17,8.5,11,0,1,0,0,0,0,1,7.7,7.7
2021,2,43,Braxton Berrios(HOU),7,11,73,10.4,27,1,0,0,0,0,0,1,7.3,7.3
2021,2,44,Tyler Boyd(FA),7,9,73,10.4,22,1,0,0,0,0,0,1,7.3,7.3
2021,2,45,Robert Woods(PIT),5,9,64,12.8,16,0,0,2,6,0,0,1,7.0,7.0
2021,2,46,Chase Claypool(FA),3,9,70,23.3,52,1,0,1,-3,0,0,1,6.7,6.7
2021,2,47,Darnell Mooney(ATL),6,8,66,11.0,21,1,0,0,0,0,0,1,6.6,6.6
2021,2,48,Christian Kirk(HOU),3,4,65,21.7,35,1,0,0,0,0,0,1,6.5,6.5
2021,2,49,Jamal Agnew(ATL),0,0,0,0,0,0,0,0,0,0,0,1,6.0,6.0
2021,2,50,Hunter Renfrow(CAR),5,7,57,11.4,23,1,0,0,0,0,0,1,5.7,5.7
2021,2,51,Mecole Hardman Jr.(GB),5,8,55,11.0,19,0,0,0,0,0,0,1,5.5,5.5
2021,2,52,DK Metcalf(PIT),6,11,53,8.8,16,0,0,0,0,0,0,1,5.3,5.3
2021,2,53,Emmanuel Sanders(FA),2,6,48,24.0,35,1,0,0,0,0,0,1,4.8,4.8
2021,2,54,Elijah Moore(BUF),4,8,47,11.8,27,1,0,0,0,0,0,1,4.7,4.7
2021,2,55,Adam Humphries(FA),7,8,44,6.3,12,0,0,0,0,0,0,1,4.4,4.4
2021,2,56,Sammy Watkins(FA),4,7,44,11.0,19,0,0,0,0,0,0,1,4.4,4.4
2021,2,57,A.J. Brown(PHI),3,9,43,14.3,15,0,0,0,0,0,0,1,4.3,4.3
2021,2,58,DeVante Parker(FA),5,9,42,8.4,16,0,0,0,0,0,0,1,4.2,4.2
2021,2,59,Bryan Edwards(FA),3,3,40,13.3,18,0,0,0,0,0,0,1,4.0,4.0
2021,2,60,Jakobi Meyers(LV),4,6,38,9.5,24,1,0,0,0,0,0,1,3.8,3.8
2021,2,61,Robbie Chosen(FA),3,6,38,12.7,18,0,0,0,0,0,0,1,3.8,3.8
2021,2,62,Kenny Golladay(FA),3,8,38,12.7,16,0,0,0,0,0,0,1,3.8,3.8
2021,2,63,Cole Beasley(FA),4,4,36,9.0,22,1,0,0,0,0,0,1,3.6,3.6
2021,2,64,Jeff Smith(FA),1,2,35,35.0,35,1,0,0,0,0,0,1,3.5,3.5
2021,2,65,Dyami Brown(JAC),3,6,34,11.3,22,1,0,0,0,0,0,1,3.4,3.4
2021,2,66,Nico Collins(HOU),1,1,32,32.0,32,1,0,0,0,0,0,1,3.2,3.2
2021,2,67,Tyreek Hill(MIA),3,4,14,4.7,7,0,0,1,15,0,0,1,2.9,2.9
2021,2,68,Jaylen Waddle(MIA),6,8,48,8.0,14,0,0,0,0,0,1,1,2.8,2.8
2021,2,69,Russell Gage Jr.(SF),5,7,28,5.6,8,0,0,0,0,0,0,1,2.8,2.8
2021,2,70,Rashard Higgins(FA),2,2,27,13.5,14,0,0,0,0,0,0,1,2.7,2.7
2021,2,71,Lil'Jordan Humphrey(NYG),1,2,27,27.0,27,1,0,0,0,0,0,1,2.7,2.7
2021,2,72,Randall Cobb(FA),3,3,26,8.7,14,0,0,0,0,0,0,1,2.6,2.6
2021,2,73,Kendrick Bourne(NE),2,3,10,5.0,7,0,0,1,16,0,0,1,2.6,2.6
2021,2,74,Cedrick Wilson Jr.(NO),2,2,20,10.0,16,0,0,1,5,0,0,1,2.5,2.5
2021,2,75,Trinity Benson(FA),1,3,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4
2021,2,76,Amari Cooper(FA),3,5,24,8.0,12,0,0,0,0,0,0,1,2.4,2.4
2021,2,77,Chester Rogers(FA),2,5,22,11.0,12,0,0,0,0,0,0,1,2.2,2.2
2021,2,78,Jalen Guyton(FA),2,2,13,6.5,9,0,0,1,9,0,0,1,2.2,2.2
2021,2,79,Olamide Zaccheaus(CHI),2,4,22,11.0,12,0,0,0,0,0,0,1,2.2,2.2
2021,2,80,Joshua Palmer(BUF),2,2,21,10.5,16,0,0,0,0,0,0,1,2.1,2.1
2021,2,81,Nelson Agholor(FA),3,3,21,7.0,10,0,0,0,0,0,0,1,2.1,2.1
2021,2,82,Albert Wilson(FA),4,6,20,5.0,6,0,0,0,0,0,0,1,2.0,2.0
2021,2,83,DJ Chark Jr.(FA),1,4,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9
2021,2,84,Amon-Ra St. Brown(DET),3,5,18,6.0,7,0,0,0,0,0,0,1,1.8,1.8
2021,2,85,Kalif Raymond(DET),2,2,18,9.0,10,0,0,0,0,0,0,1,1.8,1.8
2021,2,86,Antonio Brown(FA),1,3,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7
2021,2,87,Terrace Marshall Jr.(PHI),3,3,17,5.7,11,0,0,0,0,0,0,1,1.7,1.7
2021,2,88,DeVonta Smith(PHI),2,7,16,8.0,11,0,0,0,0,0,0,1,1.6,1.6
2021,2,89,Chris Hogan(FA),1,3,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6
2021,2,90,Kendall Hinton(FA),1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5
2021,2,91,Andre Roberts(FA),1,2,35,35.0,35,1,0,0,0,0,1,1,1.5,1.5
2021,2,92,Willie Snead IV(FA),1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4
2021,2,93,Van Jefferson(TEN),1,3,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4
2021,2,94,Chris Conley(FA),1,2,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3
2021,2,95,Marquise Goodwin(FA),1,3,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0
2021,2,96,Ashton Dulin(IND),1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0
2021,2,97,Deonte Harty(FA),1,2,9,9.0,9,0,0,1,1,0,0,1,1.0,1.0
2021,2,98,Trent Sherfield Sr.(DEN),1,3,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9
2021,2,99,Danny Amendola(FA),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9
2021,2,100,Jarvis Landry(FA),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9
2021,2,101,Tajae Sharpe(FA),1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8
2021,2,102,Marquez Callaway(FA),2,4,8,4.0,4,0,0,0,0,0,0,1,0.8,0.8
2021,2,103,Corey Davis(FA),2,5,8,4.0,5,0,0,0,0,0,0,1,0.8,0.8
2021,2,104,Christian Blake(FA),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8
2021,2,105,C.J. Board(FA),0,0,0,0,0,0,0,1,6,0,0,1,0.6,0.6
2021,2,106,Nick Westbrook-Ikhine(MIA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6
2021,2,107,Brandon Aiyuk(SF),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6
2021,2,108,Jalen Reagor(LAC),2,5,5,2.5,4,0,0,0,0,0,0,1,0.5,0.5
2021,2,109,KJ Hamler(BUF),1,3,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5
2021,2,110,Tyler Johnson(NYJ),1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5
2021,2,111,DeAndre Carter(CLE),0,0,0,0,0,0,0,1,2,0,0,1,0.2,0.2
