year,week,Rank,Player,Rec_REC,Rec_TGT,Rec_YDS,Rec_Y/R,LG,20+Rec_TD,Rush_ATT,Rush_YDS,Rush_TD,FL,G,FPTS,FPTS/G,ROST
2020,1,22,Tyreek Hill(MIA),5,6,46,9.2,15,0,1,0,0,0,0,1,10.6,10.6
2020,1,23,Marquise Brown(KC),5,6,101,20.2,47,2,0,0,0,0,0,1,10.1,10.1
2020,1,24,Corey Davis(FA),7,8,101,14.4,23,2,0,0,0,0,0,1,10.1,10.1
2020,1,25,James Washington(FA),2,3,34,17.0,21,1,1,0,0,0,0,1,9.4,9.4
2020,1,26,Tyler Lockett(TEN),8,8,92,11.5,20,1,0,0,0,0,0,1,9.2,9.2
2020,1,27,Stefon Diggs(NE),8,9,86,10.8,22,1,0,0,0,0,0,1,8.6,8.6
2020,1,28,DJ Chark Jr.(FA),3,3,25,8.3,12,0,1,0,0,0,0,1,8.5,8.5
2020,1,29,Nelson Agholor(FA),1,1,23,23.0,23,1,1,0,0,0,0,1,8.3,8.3
2020,1,30,Danny Amendola(FA),5,7,81,16.2,32,1,0,0,0,0,0,1,8.1,8.1
2020,1,31,Amari Cooper(FA),10,14,81,8.1,14,0,0,0,0,0,0,1,8.1,8.1
2020,1,32,Parris Campbell(DAL),6,9,71,11.8,21,1,0,1,9,0,0,1,8.0,8.0
2020,1,33,Julian Edelman(FA),5,7,57,11.4,16,0,0,1,23,0,0,1,8.0,8.0
2020,1,34,Chris Godwin(TB),6,7,79,13.2,29,2,0,0,0,0,0,1,7.9,7.9
2020,1,35,Scotty Miller(PIT),5,6,73,14.6,37,1,0,1,6,0,0,1,7.9,7.9
2020,1,36,Emmanuel Sanders(FA),3,5,15,5.0,6,0,1,0,0,0,0,1,7.5,7.5
2020,1,37,Allen Robinson II(FA),5,9,74,14.8,22,2,0,1,-1,0,0,1,7.3,7.3
2020,1,38,Mike Williams(LAC),4,9,69,17.3,37,1,0,0,0,0,0,1,6.9,6.9
2020,1,39,Henry Ruggs III(FA),3,5,55,18.3,45,1,0,2,11,0,0,1,6.6,6.6
2020,1,40,Mike Evans(TB),1,4,2,2.0,2,0,1,0,0,0,0,1,6.2,6.2
2020,1,41,Javon Wims(FA),1,2,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1
2020,1,42,Terry McLaurin(WAS),5,7,61,12.2,21,1,0,0,0,0,0,1,6.1,6.1
2020,1,43,Jarvis Landry(FA),5,6,61,12.2,20,1,0,0,0,0,0,1,6.1,6.1
2020,1,44,CeeDee Lamb(DAL),5,6,59,11.8,33,1,0,0,0,0,0,1,5.9,5.9
2020,1,45,Cole Beasley(FA),4,7,58,14.5,29,1,0,0,0,0,0,1,5.8,5.8
2020,1,46,Jerry Jeudy(CLE),4,8,56,14.0,25,2,0,0,0,0,0,1,5.6,5.6
2020,1,47,Bisi Johnson(FA),3,4,56,18.7,29,2,0,0,0,0,0,1,5.6,5.6
2020,1,48,Marvin Jones Jr.(FA),4,8,55,13.8,21,1,0,0,0,0,0,1,5.5,5.5
2020,1,49,Jalen Reagor(LAC),1,4,55,55.0,55,1,0,0,0,0,0,1,5.5,5.5
2020,1,50,DJ Moore(CHI),4,9,54,13.5,18,0,0,0,0,0,0,1,5.4,5.4
2020,1,51,T.Y. Hilton(FA),4,9,53,13.3,20,1,0,0,0,0,0,1,5.3,5.3
2020,1,52,A.J. Green(FA),5,9,51,10.2,14,0,0,0,0,0,0,1,5.1,5.1
2020,1,53,Michael Gallup(WAS),3,5,50,16.7,24,1,0,0,0,0,0,1,5.0,5.0
2020,1,54,Steven Sims Jr.(SEA),3,3,50,16.7,19,0,0,0,0,0,0,1,5.0,5.0
2020,1,55,DeVante Parker(FA),4,4,47,11.8,18,0,0,0,0,0,0,1,4.7,4.7
2020,1,56,Chase Claypool(FA),2,2,39,19.5,28,1,0,1,8,0,0,1,4.7,4.7
2020,1,57,Sterling Shepard(TB),6,6,47,7.8,14,0,0,0,0,0,0,1,4.7,4.7
2020,1,58,Adam Humphries(FA),6,7,47,7.8,10,0,0,0,0,0,0,1,4.7,4.7
2020,1,59,DeSean Jackson(FA),2,7,46,23.0,27,1,0,0,0,0,0,1,4.6,4.6
2020,1,60,Quintez Cephus(FA),3,10,43,14.3,20,1,0,0,0,0,0,1,4.3,4.3
2020,1,61,Curtis Samuel(BUF),5,8,38,7.6,19,0,0,1,5,0,0,1,4.3,4.3
2020,1,62,Preston Williams(FA),2,7,41,20.5,21,2,0,0,0,0,0,1,4.1,4.1
2020,1,63,Cooper Kupp(SEA),4,5,40,10.0,15,0,0,0,0,0,0,1,4.0,4.0
2020,1,64,David Moore(CAR),3,3,28,9.3,18,0,0,1,12,0,0,1,4.0,4.0
2020,1,65,A.J. Brown(PHI),5,8,39,7.8,12,0,0,0,0,0,0,1,3.9,3.9
2020,1,66,Darnell Mooney(ATL),3,3,38,12.7,19,0,0,0,0,0,0,1,3.8,3.8
2020,1,67,Miles Boykin(CHI),3,4,37,12.3,25,1,0,0,0,0,0,1,3.7,3.7
2020,1,68,Keenan Allen(FA),4,8,37,9.3,13,0,0,0,0,0,0,1,3.7,3.7
2020,1,69,Diontae Johnson(CLE),6,10,57,9.5,18,0,0,0,0,0,1,1,3.7,3.7
2020,1,70,Kendrick Bourne(NE),2,5,34,17.0,18,0,0,0,0,0,0,1,3.4,3.4
2020,1,71,Larry Fitzgerald(FA),4,5,34,8.5,10,0,0,0,0,0,0,1,3.4,3.4
2020,1,72,Tyler Boyd(FA),4,5,33,8.3,11,0,0,0,0,0,0,1,3.3,3.3
2020,1,73,Van Jefferson(TEN),1,3,31,31.0,31,1,0,0,0,0,0,1,3.1,3.1
2020,1,74,Greg Ward(FA),5,7,31,6.2,11,0,0,0,0,0,0,1,3.1,3.1
2020,1,75,Tim Patrick(DET),4,5,29,7.3,15,0,0,0,0,0,0,1,2.9,2.9
2020,1,76,Justin Jefferson(MIN),2,3,26,13.0,17,0,0,0,0,0,0,1,2.6,2.6
2020,1,77,Marvin Hall(FA),1,2,26,26.0,26,1,0,0,0,0,0,1,2.6,2.6
2020,1,78,Deonte Harty(FA),1,1,17,17.0,17,0,0,1,9,0,0,1,2.6,2.6
2020,1,79,Jakeem Grant Sr.(FA),3,3,25,8.3,14,0,0,0,0,0,0,1,2.5,2.5
2020,1,80,Randall Cobb(FA),2,3,23,11.5,17,0,0,0,0,0,0,1,2.3,2.3
2020,1,81,Odell Beckham Jr.(FA),3,10,22,7.3,16,0,0,0,0,0,0,1,2.2,2.2
2020,1,82,Dontrelle Inman(FA),2,5,21,10.5,11,0,0,0,0,0,0,1,2.1,2.1
2020,1,83,Hunter Renfrow(CAR),2,2,21,10.5,11,0,0,0,0,0,0,1,2.1,2.1
2020,1,84,Brandin Cooks(NO),2,5,20,10.0,11,0,0,0,0,0,0,1,2.0,2.0
2020,1,85,Demarcus Robinson(SF),3,6,20,6.7,9,0,0,0,0,0,0,1,2.0,2.0
2020,1,86,N'Keal Harry(FA),5,6,39,7.8,13,0,0,0,0,0,1,1,1.9,1.9
2020,1,87,Zach Pascal(NYG),2,3,18,9.0,12,0,0,0,0,0,0,1,1.8,1.8
2020,1,88,DaeSean Hamilton(FA),1,3,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8
2020,1,89,C.J. Board(FA),2,2,17,8.5,10,0,0,0,0,0,0,1,1.7,1.7
2020,1,90,Michael Thomas(FA),3,5,17,5.7,8,0,0,0,0,0,0,1,1.7,1.7
2020,1,91,Mike Thomas(FA),2,3,17,8.5,12,0,0,0,0,0,0,1,1.7,1.7
2020,1,92,Freddie Swain(FA),1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7
2020,1,93,Isaiah McKenzie(FA),3,3,17,5.7,10,0,0,0,0,0,0,1,1.7,1.7
2020,1,94,Josh Reynolds(NYJ),1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7
2020,1,95,Breshad Perriman(FA),3,5,17,5.7,13,0,0,0,0,0,0,1,1.7,1.7
2020,1,96,John Ross(FA),2,5,17,8.5,15,0,0,0,0,0,0,1,1.7,1.7
2020,1,97,Gabe Davis(FA),2,2,16,8.0,13,0,0,0,0,0,0,1,1.6,1.6
2020,1,98,Jalen Guyton(FA),1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6
2020,1,99,Collin Johnson(LV),1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4
2020,1,100,Isaiah Ford(FA),2,5,13,6.5,8,0,0,0,0,0,0,1,1.3,1.3
2020,1,101,KhaDarel Hodge(ATL),1,3,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2
2020,1,102,Devin Duvernay(CHI),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2
2020,1,103,Michael Pittman Jr.(IND),2,2,10,5.0,5,0,0,0,0,0,0,1,1.0,1.0
2020,1,104,Rashard Higgins(FA),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9
2020,1,105,Bryan Edwards(FA),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9
2020,1,106,DeAndre Carter(CLE),1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8
2020,1,107,Tyrie Cleveland(FA),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7
2020,1,108,Trent Taylor(SF),2,5,7,3.5,5,0,0,0,0,0,0,1,0.7,0.7
2020,1,109,Justin Watson(HOU),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6
2020,1,110,Mecole Hardman Jr.(GB),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6
2020,1,111,Chris Conley(FA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6
2020,1,112,Seth Roberts(FA),1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5
2020,1,113,Tre'Quan Smith(FA),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4
2020,1,114,KJ Hill Jr.(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,115,Tee Higgins(CIN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,116,James Proche II(TEN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,117,K.J. Osborn(WAS),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,118,Dan Chisena(CAR),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,119,Joe Reed(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,120,Isaiah Wright(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,121,Kenny Stills(FA),0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,122,Chris Hogan(FA),1,4,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,123,Bennie Fowler III(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,124,Diontae Spencer(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,125,Matthew Slater(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,126,Ted Ginn Jr.(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,127,Andre Roberts(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,128,Dante Pettis(NO),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,129,Christian Kirk(HOU),1,5,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,130,Cedrick Wilson Jr.(NO),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,131,Braxton Berrios(HOU),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,132,Richie James Jr.(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,133,Auden Tate(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,134,Brandon Zylstra(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,135,Byron Pringle(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,136,Brandon Powell(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,137,Damion Ratley(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,138,Ray-Ray McCloud III(ATL),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,139,JoJo Natson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,140,Justin Hardee Sr.(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,141,Marcus Kemp(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,142,Jamal Agnew(ATL),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,143,Jakobi Meyers(LV),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,144,Ashton Dulin(IND),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,145,Andy Isabella(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,146,Malik Taylor(DET),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,147,Olamide Zaccheaus(CHI),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,148,Nsimba Webster(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,149,Quinton Bell(MIA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,150,Penny Hart(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,151,Christian Blake(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,152,Cam Sims(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,153,Trent Sherfield Sr.(DEN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,154,J.J. Arcega-Whiteside(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,155,Malik Turner(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,156,Ty Montgomery II(FA),0,0,0,0,0,0,0,1,-4,0,0,1,0.0,0.0
2020,1,157,Damiere Byrd(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,158,Pharoh Cooper(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,159,Tajae Sharpe(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,160,Jaydon Mickens(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,161,Cody Hollister(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,162,Josh Malone(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,163,Mack Hollins(NE),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,164,Zay Jones(ARI),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,165,Noah Brown(WAS),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,166,Alex Erickson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,167,Kalif Raymond(DET),0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,168,John Hightower(FA),1,4,-2,-2.0,0,0,0,0,0,0,0,1,-0.2,-0.2
2020,2,1,Calvin Ridley(TEN),7,10,109,15.6,25,3,2,0,0,0,0,1,22.9,22.9
2020,2,2,Stefon Diggs(NE),8,13,153,19.1,47,4,1,0,0,0,0,1,21.3,21.3
2020,2,3,Terry McLaurin(WAS),7,10,125,17.9,26,3,1,0,0,0,0,1,18.5,18.5
2020,2,4,Julian Edelman(FA),8,11,179,22.4,49,3,0,0,0,0,0,1,17.9,17.9
2020,2,5,Tyreek Hill(MIA),5,11,99,19.8,54,1,1,1,9,0,0,1,16.8,16.8
2020,2,6,Mike Evans(TB),7,10,104,14.9,50,2,1,0,0,0,0,1,16.4,16.4
2020,2,7,DK Metcalf(PIT),4,6,92,23.0,54,1,1,0,0,0,0,1,15.2,15.2
2020,2,8,Diontae Johnson(CLE),8,13,92,11.5,28,1,1,0,0,0,0,1,15.2,15.2
2020,2,9,Chase Claypool(FA),3,3,88,29.3,84,1,1,0,0,0,0,1,14.8,14.8
2020,2,10,John Brown(FA),4,6,82,20.5,46,1,1,0,0,0,0,1,14.2,14.2
2020,2,11,Odell Beckham Jr.(FA),4,6,74,18.5,43,1,1,0,0,0,0,1,13.4,13.4
2020,2,12,Tyler Boyd(FA),7,8,72,10.3,17,0,1,0,0,0,0,1,13.2,13.2
2020,2,13,DeAndre Hopkins(BAL),8,9,68,8.5,25,1,1,0,0,0,0,1,12.8,12.8
2020,2,14,Tyler Lockett(TEN),7,8,67,9.6,16,0,1,0,0,0,0,1,12.7,12.7
2020,2,15,DJ Moore(CHI),8,13,120,15.0,30,1,0,0,0,0,0,1,12.0,12.0
2020,2,16,Braxton Berrios(HOU),6,8,59,9.8,30,1,1,0,0,0,0,1,11.9,11.9
2020,2,17,Keelan Cole Sr.(FA),6,7,58,9.7,23,1,1,0,0,0,0,1,11.8,11.8
2020,2,18,CeeDee Lamb(DAL),6,9,106,17.7,37,2,0,1,9,0,0,1,11.5,11.5
2020,2,19,DeVante Parker(FA),5,8,53,10.6,20,1,1,0,0,0,0,1,11.3,11.3
2020,2,20,Adam Humphries(FA),5,6,48,9.6,18,0,1,0,0,0,0,1,10.8,10.8
2020,2,21,David Moore(CAR),3,3,48,16.0,38,1,1,0,0,0,0,1,10.8,10.8
2020,2,22,Russell Gage Jr.(SF),6,9,46,7.7,14,0,1,0,0,0,0,1,10.6,10.6
2020,2,23,Amari Cooper(FA),6,9,100,16.7,58,1,0,0,0,0,0,1,10.0,10.0
2020,2,24,Darnell Mooney(ATL),3,3,36,12.0,16,0,1,0,0,0,0,1,9.6,9.6
2020,2,25,Corey Davis(FA),3,5,36,12.0,17,0,1,0,0,0,0,1,9.6,9.6
2020,2,26,Keenan Allen(FA),7,10,96,13.7,28,2,0,0,0,0,0,1,9.6,9.6
2020,2,27,Brandin Cooks(NO),5,8,95,19.0,38,2,0,0,0,0,0,1,9.5,9.5
2020,2,28,Robert Woods(PIT),2,5,14,7.0,13,0,0,3,19,1,0,1,9.3,9.3
2020,2,29,Mike Thomas(FA),4,4,31,7.8,14,0,1,0,0,0,0,1,9.1,9.1
2020,2,30,Robbie Chosen(FA),9,10,109,12.1,39,1,0,0,0,0,1,1,8.9,8.9
2020,2,31,Tre'Quan Smith(FA),5,7,86,17.2,29,2,0,0,0,0,0,1,8.6,8.6
2020,2,32,DJ Chark Jr.(FA),4,4,84,21.0,45,1,0,0,0,0,0,1,8.4,8.4
2020,2,33,Marvin Hall(FA),1,2,24,24.0,24,1,1,0,0,0,0,1,8.4,8.4
2020,2,34,Marvin Jones Jr.(FA),4,6,23,5.8,8,0,1,0,0,0,0,1,8.3,8.3
2020,2,35,Freddie Swain(FA),1,1,21,21.0,21,1,1,0,0,0,0,1,8.1,8.1
2020,2,36,Cooper Kupp(SEA),5,6,81,16.2,24,2,0,2,19,0,1,1,8.0,8.0
2020,2,37,Zach Pascal(NYG),3,4,19,6.3,14,0,1,0,0,0,0,1,7.9,7.9
2020,2,38,Isaiah Ford(FA),7,9,76,10.9,14,0,0,0,0,0,0,1,7.6,7.6
2020,2,39,Chris Hogan(FA),6,8,75,12.5,27,1,0,0,0,0,0,1,7.5,7.5
2020,2,40,Zay Jones(ARI),1,1,15,15.0,15,0,1,0,0,0,0,1,7.5,7.5
2020,2,41,Jalen Guyton(FA),1,2,14,14.0,14,0,1,0,0,0,0,1,7.4,7.4
2020,2,42,Damiere Byrd(FA),6,9,72,12.0,20,1,0,0,0,0,0,1,7.2,7.2
2020,2,43,N'Keal Harry(FA),8,12,72,9.0,17,0,0,0,0,0,0,1,7.2,7.2
2020,2,44,Laviska Shenault Jr.(BUF),3,4,35,11.7,14,0,0,5,37,0,0,1,7.2,7.2
2020,2,45,Cole Beasley(FA),5,6,70,14.0,26,2,0,0,0,0,0,1,7.0,7.0
2020,2,46,Andy Isabella(FA),2,3,67,33.5,54,1,0,0,0,0,0,1,6.7,6.7
2020,2,47,Kendrick Bourne(NE),4,5,67,16.8,24,1,0,0,0,0,0,1,6.7,6.7
2020,2,48,Courtland Sutton(DEN),3,6,66,22.0,45,2,0,0,0,0,0,1,6.6,6.6
2020,2,49,Gabe Davis(FA),1,1,6,6.0,6,0,1,1,0,0,0,1,6.6,6.6
2020,2,50,Marquez Valdes-Scantling(SEA),3,7,64,21.3,41,1,0,0,0,0,0,1,6.4,6.4
2020,2,51,DeSean Jackson(FA),6,9,64,10.7,25,1,0,0,0,0,0,1,6.4,6.4
2020,2,52,Jerry Jeudy(CLE),4,7,62,15.5,20,1,0,0,0,0,0,1,6.2,6.2
2020,2,53,Christian Kirk(HOU),2,4,57,28.5,49,1,0,1,3,0,0,1,6.0,6.0
2020,2,54,Randall Cobb(FA),5,6,59,11.8,23,1,0,0,0,0,0,1,5.9,5.9
2020,2,55,Michael Gallup(WAS),2,5,58,29.0,38,2,0,0,0,0,0,1,5.8,5.8
2020,2,56,KJ Hamler(BUF),3,7,48,16.0,18,0,0,1,9,0,0,1,5.7,5.7
2020,2,57,Quintez Cephus(FA),3,3,54,18.0,36,1,0,0,0,0,0,1,5.4,5.4
2020,2,58,Mecole Hardman Jr.(GB),2,3,30,15.0,22,1,0,1,3,0,0,1,5.3,5.3
2020,2,59,Larry Fitzgerald(FA),7,7,50,7.1,12,0,0,0,0,0,0,1,5.0,5.0
2020,2,60,Justin Watson(HOU),2,3,48,24.0,36,1,0,0,0,0,0,1,4.8,4.8
2020,2,61,JuJu Smith-Schuster(KC),7,8,48,6.9,18,0,0,0,0,0,0,1,4.8,4.8
2020,2,62,Chris Conley(FA),4,7,48,12.0,24,1,0,0,0,0,0,1,4.8,4.8
2020,2,63,Isaiah McKenzie(FA),2,2,47,23.5,46,1,0,0,0,0,0,1,4.7,4.7
2020,2,64,Golden Tate(FA),5,5,47,9.4,20,1,0,0,0,0,0,1,4.7,4.7
2020,2,65,Preston Williams(FA),1,5,26,26.0,26,1,0,0,0,0,0,1,4.6,4.6
2020,2,66,Jarvis Landry(FA),3,3,46,15.3,21,1,0,0,0,0,0,1,4.6,4.6
2020,2,67,Allen Lazard(NYJ),3,5,45,15.0,25,1,0,0,0,0,0,1,4.5,4.5
2020,2,68,Van Jefferson(TEN),4,5,45,11.3,21,1,0,1,-1,0,0,1,4.4,4.4
2020,2,69,Justin Jefferson(MIN),3,3,44,14.7,22,1,0,0,0,0,0,1,4.4,4.4
2020,2,70,Marquise Brown(KC),5,6,42,8.4,25,1,0,0,0,0,0,1,4.2,4.2
2020,2,71,Bryan Edwards(FA),2,2,42,21.0,22,2,0,0,0,0,0,1,4.2,4.2
2020,2,72,Jalen Reagor(LAC),4,4,41,10.3,16,0,0,0,0,0,0,1,4.1,4.1
2020,2,73,Curtis Samuel(BUF),2,2,13,6.5,10,0,0,4,26,0,0,1,3.9,3.9
2020,2,74,KhaDarel Hodge(ATL),2,2,39,19.5,26,1,0,0,0,0,0,1,3.9,3.9
2020,2,75,Miles Boykin(CHI),4,5,38,9.5,14,0,0,0,0,0,0,1,3.8,3.8
2020,2,76,Cameron Batson(FA),2,2,26,13.0,18,0,0,1,11,0,0,1,3.7,3.7
2020,2,77,Michael Pittman Jr.(IND),4,6,37,9.3,16,0,0,0,0,0,0,1,3.7,3.7
2020,2,78,Hunter Renfrow(CAR),3,3,37,12.3,17,0,0,0,0,0,0,1,3.7,3.7
2020,2,79,Davante Adams(LAR),3,3,36,12.0,17,0,0,0,0,0,0,1,3.6,3.6
2020,2,80,Tee Higgins(CIN),3,6,35,11.7,18,0,0,0,0,0,0,1,3.5,3.5
2020,2,81,Sterling Shepard(TB),2,4,29,14.5,24,1,0,1,6,0,0,1,3.5,3.5
2020,2,82,Deonte Harty(FA),3,5,23,7.7,9,0,0,1,11,0,0,1,3.4,3.4
2020,2,83,Allen Robinson II(FA),3,9,33,11.0,17,0,0,0,0,0,0,1,3.3,3.3
2020,2,84,Darius Slayton(NYG),3,6,33,11.0,17,0,0,0,0,0,0,1,3.3,3.3
2020,2,85,Josh Reynolds(NYJ),2,2,33,16.5,20,1,0,0,0,0,0,1,3.3,3.3
2020,2,86,Steven Sims Jr.(SEA),3,5,53,17.7,30,1,0,0,0,0,1,1,3.3,3.3
2020,2,87,C.J. Board(FA),3,3,32,10.7,12,0,0,0,0,0,0,1,3.2,3.2
2020,2,88,Adam Thielen(CAR),3,8,31,10.3,18,0,0,0,0,0,0,1,3.1,3.1
2020,2,89,A.J. Green(FA),3,13,29,9.7,15,0,0,0,0,0,0,1,2.9,2.9
2020,2,90,Willie Snead IV(FA),2,2,29,14.5,22,1,0,0,0,0,0,1,2.9,2.9
2020,2,91,T.Y. Hilton(FA),3,5,28,9.3,28,1,0,0,0,0,0,1,2.8,2.8
2020,2,92,Noah Brown(WAS),2,2,28,14.0,20,1,0,0,0,0,0,1,2.8,2.8
2020,2,93,Demarcus Robinson(SF),3,4,28,9.3,14,0,0,0,0,0,0,1,2.8,2.8
