year,week,Rank,Player,Rec_REC,Rec_TGT,Rec_YDS,Rec_Y/R,LG,20+Rec_TD,Rush_ATT,Rush_YDS,Rush_TD,FL,G,FPTS,FPTS/G,ROST
2020,1,32,Chris Herndon IV(FA),6,7,37,6.2,18,0,0,0,0,0,1,1,1.7,1.7
2020,1,33,Ian Thomas(LV),2,2,16,8.0,11,0,0,0,0,0,0,1,1.6,1.6
2020,1,34,Austin Hooper(NE),2,2,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5
2020,1,35,Levine Toilolo(FA),1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3
2020,1,36,Jordan Reed(FA),2,2,12,6.0,10,0,0,0,0,0,0,1,1.2,1.2
2020,1,37,Blake Jarwin(FA),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2
2020,1,38,Josiah Deguara(ARI),1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2
2020,1,39,Dalton Schultz(HOU),1,4,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1
2020,1,40,Rob Gronkowski(FA),2,3,11,5.5,9,0,0,0,0,0,0,1,1.1,1.1
2020,1,41,Irv Smith Jr.(HOU),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1
2020,1,42,Virgil Green(FA),1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0
2020,1,43,Jacob Hollister(FA),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9
2020,1,44,Evan Engram(DEN),2,7,9,4.5,5,0,0,0,0,0,0,1,0.9,0.9
2020,1,45,Tyler Eifert(FA),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8
2020,1,46,Will Dissly(LAC),2,2,8,4.0,5,0,0,0,0,0,0,1,0.8,0.8
2020,1,47,Drew Sample(CIN),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7
2020,1,48,Gerald Everett(FA),1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7
2020,1,49,Anthony Firkser(FA),2,2,5,2.5,6,0,0,0,0,0,0,1,0.5,0.5
2020,1,50,Harrison Bryant(PHI),1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5
2020,1,51,Chris Manhertz(NYG),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4
2020,1,52,Vance McDonald(FA),1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3
2020,1,53,Nick Boyle(FA),2,3,3,1.5,4,0,0,0,0,0,0,1,0.3,0.3
2020,1,54,Jason Witten(FA),1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2
2020,1,55,Bruce Miller(FA),1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2
2020,1,56,Charlie Woerner(ATL),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,57,Ben Ellefson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,58,Cole Kmet(CHI),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,59,Devin Asiasi(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,60,Adam Trautman(DEN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,61,Derek Carrier(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,62,Luke Stocker(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,63,Demetrius Harris(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,64,Ryan Griffin(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,65,Luke Willson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,66,Richard Rodgers(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,67,Clark Harris(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,68,Marcedes Lewis(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,69,Taysom Hill(NO),1,1,14,14.0,14,0,0,3,13,0,0,1,0.0,0.0
2020,1,70,Antony Auclair(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,71,Jeremy Sprinkle(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,72,Adam Shaheen(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,73,Jake Butt(FA),1,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,74,Robert Tonyan(KC),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,75,Johnny Mundt(JAC),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,76,Cethan Carter(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,77,Darrell Daniels(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,78,Marcus Baugh(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,79,Trevon Wesco(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,80,Foster Moreau(NO),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,81,N'Keal Harry(FA),5,6,39,7.8,13,0,0,0,0,0,1,1,0.0,0.0
2020,1,82,Jaeden Graham(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,83,Jace Sternberger(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,84,Stephen Carlson(CHI),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,85,Andrew Beck(NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,86,Kahale Warring(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,87,Tyler Conklin(LAC),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,88,Durham Smythe(CHI),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,89,Nick Keizer(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,90,Ross Dwelley(SF),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,91,James O'Shaughnessy(FA),1,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,92,Blake Bell(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,93,Jesse James(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,94,Tyler Kroft(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,95,Cameron Brate(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,96,Josh Hill(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,97,Maxx Williams(FA),0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,98,Kyle Nelson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,99,J.P. Holtz(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,100,Zach Wood(NO),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,101,Eric Tomlinson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,102,Daniel Brown(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,103,Stephen Anderson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,104,Patrick Scales(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,105,Tyler Ott(WAS),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,106,James Winchester(KC),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,107,Beau Brinkley(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,1,108,Nick Vannett(FA),1,2,-6,-6.0,0,0,0,0,0,0,0,1,-0.6,-0.6
2020,2,1,Tyler Higbee(LAR),5,5,54,10.8,28,1,3,0,0,0,0,1,23.4,23.4
2020,2,2,Jonnu Smith(PIT),4,5,84,21.0,63,1,2,0,0,0,0,1,20.4,20.4
2020,2,3,Mike Gesicki(CIN),8,11,130,16.3,27,2,1,0,0,0,0,1,19.0,19.0
2020,2,4,Jordan Reed(FA),7,8,50,7.1,18,0,2,0,0,0,0,1,17.0,17.0
2020,2,5,Darren Waller(MIA),12,16,105,8.8,18,0,1,0,0,0,0,1,16.5,16.5
2020,2,6,Travis Kelce(KC),9,14,90,10.0,20,1,1,0,0,0,0,1,15.0,15.0
2020,2,7,Noah Fant(SEA),4,5,57,14.3,22,2,1,0,0,0,0,1,13.7,13.7
2020,2,8,Hayden Hurst(FA),5,8,72,14.4,42,2,1,0,0,0,0,1,13.2,13.2
2020,2,9,Dalton Schultz(HOU),9,10,88,9.8,18,0,1,0,0,0,1,1,12.8,12.8
2020,2,10,Mo Alie-Cox(IND),5,6,111,22.2,33,3,0,0,0,0,0,1,11.1,11.1
2020,2,11,C.J. Uzomah(FA),4,6,42,10.5,23,1,1,0,0,0,0,1,10.2,10.2
2020,2,12,Tyler Eifert(FA),3,6,36,12.0,19,0,1,0,0,0,0,1,9.6,9.6
2020,2,13,Robert Tonyan(KC),2,3,25,12.5,14,0,1,0,0,0,0,1,8.5,8.5
2020,2,14,Hunter Henry(NE),6,8,83,13.8,22,1,0,0,0,0,0,1,8.3,8.3
2020,2,15,Darren Fells(FA),2,4,23,11.5,13,0,1,0,0,0,0,1,8.3,8.3
2020,2,16,Jared Cook(FA),2,5,13,6.5,7,0,1,0,0,0,0,1,7.3,7.3
2020,2,17,Evan Engram(DEN),6,8,65,10.8,22,1,0,0,0,0,0,1,6.5,6.5
2020,2,18,T.J. Hockenson(MIN),4,4,62,15.5,29,1,0,0,0,0,0,1,6.2,6.2
2020,2,19,Jordan Akins(FA),7,7,55,7.9,12,0,0,0,0,0,0,1,5.5,5.5
2020,2,20,Drew Sample(CIN),7,9,45,6.4,10,0,0,0,0,0,0,1,4.5,4.5
2020,2,21,Anthony Firkser(FA),4,4,45,11.3,16,0,0,0,0,0,0,1,4.5,4.5
2020,2,22,Eric Ebron(FA),3,5,43,14.3,21,1,0,0,0,0,0,1,4.3,4.3
2020,2,23,Zach Ertz(WAS),5,7,42,8.4,12,0,0,0,0,0,0,1,4.2,4.2
2020,2,24,James O'Shaughnessy(FA),4,4,40,10.0,13,0,0,0,0,0,0,1,4.0,4.0
2020,2,25,Blake Bell(FA),2,3,34,17.0,24,1,0,0,0,0,0,1,3.4,3.4
2020,2,26,Foster Moreau(NO),1,1,31,31.0,31,1,0,0,0,0,0,1,3.1,3.1
2020,2,27,Dallas Goedert(PHI),4,8,30,7.5,11,0,0,0,0,0,0,1,3.0,3.0
2020,2,28,Mark Andrews(BAL),1,3,29,29.0,29,1,0,0,0,0,0,1,2.9,2.9
2020,2,29,Dan Arnold(FA),2,4,26,13.0,20,1,0,0,0,0,0,1,2.6,2.6
2020,2,30,Logan Thomas(FA),4,9,26,6.5,10,0,0,0,0,0,0,1,2.6,2.6
2020,2,31,Austin Hooper(NE),2,4,22,11.0,11,0,0,0,0,0,0,1,2.2,2.2
2020,2,32,Ryan Izzo(FA),2,2,19,9.5,16,0,0,0,0,0,0,1,1.9,1.9
2020,2,33,Jimmy Graham(FA),1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8
2020,2,34,Adam Trautman(DEN),1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7
2020,2,35,Dawson Knox(BUF),1,3,36,36.0,36,1,0,0,0,0,1,1,1.6,1.6
2020,2,36,Josh Hill(FA),1,2,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6
2020,2,37,Harrison Bryant(PHI),1,2,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4
2020,2,38,Cole Kmet(CHI),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2
2020,2,39,Nick Boyle(FA),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1
2020,2,40,O.J. Howard(FA),1,3,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1
2020,2,41,Will Dissly(LAC),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9
2020,2,42,Chris Manhertz(NYG),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8
2020,2,43,Ross Dwelley(SF),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5
2020,2,44,Chris Herndon IV(FA),1,4,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5
2020,2,45,Marcedes Lewis(FA),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4
2020,2,46,Adam Shaheen(FA),1,2,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4
2020,2,47,Jason Witten(FA),1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3
2020,2,48,Irv Smith Jr.(HOU),1,4,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3
2020,2,49,Vance McDonald(FA),1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3
2020,2,50,Marcus Baugh(FA),1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2
2020,2,51,Ben Ellefson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,52,Noah Togiai(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,53,Charlie Woerner(ATL),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,54,Sean McKeon(IND),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,55,Farrod Green(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,56,Devin Asiasi(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,57,Antonio Gandy-Golden(FA),1,1,3,3.0,3,0,0,0,0,0,0,1,0.0,0.0
2020,2,58,Derek Carrier(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,59,Levine Toilolo(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,60,Bruce Miller(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,61,Virgil Green(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,62,Luke Stocker(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,63,Richard Rodgers(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,64,Demetrius Harris(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,65,Ryan Griffin(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,66,Luke Willson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,67,Kyle Rudolph(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,68,Greg Olsen(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,69,Clark Harris(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,70,Rob Gronkowski(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,71,Taysom Hill(NO),0,0,0,0,0,0,0,2,8,0,0,1,0.0,0.0
2020,2,72,Colin Thompson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,73,Ian Thomas(LV),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,74,Gerald Everett(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,75,Jake Butt(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,76,Jeremy Sprinkle(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,77,Johnny Mundt(JAC),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,78,Darrell Daniels(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,79,Cethan Carter(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,80,Jacob Hollister(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,81,Jordan Thomas(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,82,Trevon Wesco(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,83,N'Keal Harry(FA),8,12,72,9.0,17,0,0,0,0,0,0,1,0.0,0.0
2020,2,84,Jaeden Graham(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,85,Stephen Carlson(CHI),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,86,Andrew Beck(NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,87,Jace Sternberger(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,88,Tyler Conklin(LAC),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,89,Durham Smythe(CHI),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,90,Nick Keizer(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,91,Tanner Hudson(CIN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,92,MyCole Pruitt(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,93,Tyler Kroft(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,94,Jesse James(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,95,Cameron Brate(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,96,Kyle Nelson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,97,Zach Wood(NO),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,98,J.P. Holtz(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,99,Stephen Anderson(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,100,Daniel Brown(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,101,Nick Vannett(FA),0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,102,Patrick Scales(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,103,Tyler Ott(WAS),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,104,James Winchester(KC),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,105,Beau Brinkley(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2020,2,106,Kaden Smith(FA),2,3,-1,-0.5,2,0,0,0,0,0,0,1,-0.1,-0.1
2020,3,1,Jimmy Graham(FA),6,10,60,10.0,29,1,2,0,0,0,0,1,18.0,18.0
2020,3,2,Tyler Kroft(FA),4,5,24,6.0,13,0,2,0,0,0,0,1,14.4,14.4
2020,3,3,Eric Ebron(FA),5,7,52,10.4,17,0,1,0,0,0,0,1,11.2,11.2
2020,3,4,Robert Tonyan(KC),5,5,50,10.0,16,0,1,0,0,0,0,1,11.0,11.0
2020,3,5,Mo Alie-Cox(IND),3,3,50,16.7,45,1,1,0,0,0,0,1,11.0,11.0
2020,3,6,Jesse James(FA),3,4,28,9.3,15,0,1,0,0,0,0,1,8.8,8.8
2020,3,7,Travis Kelce(KC),6,7,87,14.5,29,1,0,0,0,0,0,1,8.7,8.7
2020,3,8,Foster Moreau(NO),2,2,25,12.5,24,1,1,0,0,0,0,1,8.5,8.5
2020,3,9,Jacob Hollister(FA),1,2,1,1.0,1,0,1,0,0,0,0,1,8.1,8.1
2020,3,10,Marcedes Lewis(FA),1,2,18,18.0,18,0,1,0,0,0,0,1,7.8,7.8
2020,3,11,Mike Gesicki(CIN),1,3,15,15.0,15,0,1,0,0,0,0,1,7.5,7.5
2020,3,12,Kyle Rudolph(FA),2,3,11,5.5,8,0,1,0,0,0,0,1,7.1,7.1
2020,3,13,Zach Ertz(WAS),7,10,70,10.0,30,1,0,0,0,0,0,1,7.0,7.0
2020,3,14,Nick Boyle(FA),1,1,5,5.0,5,0,1,0,0,0,0,1,6.5,6.5
2020,3,15,Harrison Bryant(PHI),1,2,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3
2020,3,16,Lee Smith(FA),1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1
2020,3,17,Hayden Hurst(FA),1,3,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1
2020,3,18,Greg Olsen(FA),5,6,61,12.2,21,1,0,0,0,0,0,1,6.1,6.1
2020,3,19,Jonnu Smith(PIT),5,8,61,12.2,21,1,0,0,0,0,0,1,6.1,6.1
2020,3,20,Tyler Higbee(LAR),2,2,40,20.0,31,1,0,0,0,0,0,1,6.0,6.0
2020,3,21,T.J. Hockenson(MIN),4,7,53,13.3,27,1,0,0,0,0,0,1,5.3,5.3
2020,3,22,Hunter Henry(NE),5,7,50,10.0,16,0,0,0,0,0,0,1,5.0,5.0
2020,3,23,O.J. Howard(FA),3,4,49,16.3,33,1,0,0,0,0,0,1,4.9,4.9
2020,3,24,Ross Dwelley(SF),4,4,49,12.3,20,1,0,0,0,0,0,1,4.9,4.9
2020,3,25,Rob Gronkowski(FA),6,7,48,8.0,10,0,0,0,0,0,0,1,4.8,4.8
2020,3,26,Dalton Schultz(HOU),4,6,48,12.0,28,1,0,0,0,0,0,1,4.8,4.8
2020,3,27,Noah Fant(SEA),5,10,46,9.2,18,0,0,0,0,0,0,1,4.6,4.6
2020,3,28,Jace Sternberger(FA),3,3,36,12.0,23,1,0,0,0,0,0,1,3.6,3.6
2020,3,29,Vance McDonald(FA),3,3,35,11.7,15,0,0,0,0,0,0,1,3.5,3.5
2020,3,30,Gerald Everett(FA),2,2,34,17.0,18,0,0,0,0,0,0,1,3.4,3.4
2020,3,31,Logan Thomas(FA),4,7,31,7.8,14,0,0,0,0,0,0,1,3.1,3.1
2020,3,32,James O'Shaughnessy(FA),3,4,29,9.7,12,0,0,0,0,0,0,1,2.9,2.9
2020,3,33,Jordan Akins(FA),2,3,28,14.0,20,1,0,0,0,0,0,1,2.8,2.8
2020,3,34,Austin Hooper(NE),3,4,25,8.3,10,0,0,0,0,0,0,1,2.5,2.5
2020,3,35,Darrell Daniels(FA),2,2,24,12.0,15,0,0,0,0,0,0,1,2.4,2.4
2020,3,36,Jordan Reed(FA),2,6,23,11.5,12,0,0,0,0,0,0,1,2.3,2.3
2020,3,37,Mark Andrews(BAL),3,8,22,7.3,13,0,0,0,0,0,0,1,2.2,2.2
2020,3,38,Evan Engram(DEN),3,5,22,7.3,9,0,0,0,0,0,0,1,2.2,2.2
2020,3,39,Jared Cook(FA),2,3,21,10.5,13,0,0,0,0,0,0,1,2.1,2.1
2020,3,40,Chris Herndon IV(FA),3,5,21,7.0,9,0,0,0,0,0,0,1,2.1,2.1
2020,3,41,Adam Trautman(DEN),2,2,17,8.5,10,0,0,0,0,0,0,1,1.7,1.7
2020,3,42,MyCole Pruitt(FA),2,2,16,8.0,10,0,0,0,0,0,0,1,1.6,1.6
2020,3,43,Richard Rodgers(FA),2,2,15,7.5,12,0,0,0,0,0,0,1,1.5,1.5
2020,3,44,Demetrius Harris(FA),3,3,15,5.0,8,0,0,0,0,0,0,1,1.5,1.5
2020,3,45,Kaden Smith(FA),1,2,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3
2020,3,46,Dan Arnold(FA),1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1
2020,3,47,Tyler Eifert(FA),2,3,11,5.5,6,0,0,0,0,0,0,1,1.1,1.1
2020,3,48,Darren Waller(MIA),2,4,9,4.5,8,0,0,0,0,0,0,1,0.9,0.9
2020,3,49,Ian Thomas(LV),1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9
2020,3,50,Durham Smythe(CHI),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7
2020,3,51,Dallas Goedert(PHI),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7
