year,week,Rank,Player,Rec_REC,Rec_TGT,Rec_YDS,Rec_Y/R,LG,20+Rec_TD,Rush_ATT,Rush_YDS,Rush_TD,FL,G,FPTS,FPTS/G,ROST
2024,1,1,Isaiah Likely(BAL),9,12,111,12.3,49,1,1,0,0,0,0,1,17.1,17.1
2024,1,2,Foster Moreau(NO),4,4,43,10.8,22,1,1,0,0,0,0,1,10.3,10.3
2024,1,3,Juwan Johnson(NO),2,3,26,13.0,16,0,1,0,0,0,0,1,8.6,8.6
2024,1,4,Kyle Pitts(ATL),3,3,26,8.7,12,0,1,0,0,0,0,1,8.6,8.6
2024,1,5,Chig Okonkwo(TEN),2,2,15,7.5,17,0,1,0,0,0,0,1,7.5,7.5
2024,1,6,Brock Bowers(LV),6,8,58,9.7,26,1,0,0,0,0,0,1,5.8,5.8
2024,1,7,Colby Parkinson(LAR),4,5,47,11.8,20,1,0,0,0,0,0,1,4.7,4.7
2024,1,8,Sam LaPorta(DET),4,5,45,11.3,18,0,0,0,0,0,0,1,4.5,4.5
2024,1,9,David Njoku(CLE),4,5,44,11.0,29,1,0,0,0,0,0,1,4.4,4.4
2024,1,10,George Kittle(SF),4,5,40,10.0,26,1,0,0,0,0,0,1,4.0,4.0
2024,1,11,Noah Gray(KC),3,3,37,12.3,13,0,0,0,0,0,0,1,3.7,3.7
2024,1,12,Tucker Kraft(GB),2,3,37,18.5,29,1,0,0,0,0,0,1,3.7,3.7
2024,1,13,Taysom Hill(NO),1,2,1,1.0,1,0,0,5,35,0,0,1,3.6,3.6
2024,1,14,Travis Kelce(KC),3,4,34,11.3,23,1,0,0,0,0,0,1,3.4,3.4
2024,1,15,Hayden Hurst(FA),2,3,33,16.5,27,1,0,0,0,0,0,1,3.3,3.3
2024,1,16,Dallas Goedert(PHI),4,5,31,7.8,21,1,0,0,0,0,0,1,3.1,3.1
2024,1,17,Austin Hooper(NE),2,4,31,15.5,16,0,0,0,0,0,0,1,3.1,3.1
2024,1,18,Trey McBride(ARI),5,9,30,6.0,8,0,0,0,0,0,0,1,3.0,3.0
2024,1,19,Zach Ertz(WAS),3,4,28,9.3,12,0,0,0,0,0,0,1,2.8,2.8
2024,1,20,Josh Oliver(MIN),2,2,27,13.5,22,1,0,0,0,0,0,1,2.7,2.7
2024,1,21,Jordan Akins(FA),3,4,27,9.0,13,0,0,0,0,0,0,1,2.7,2.7
2024,1,22,Pat Freiermuth(PIT),4,4,27,6.8,10,0,0,0,0,0,0,1,2.7,2.7
2024,1,23,Dawson Knox(BUF),1,2,23,23.0,23,1,0,0,0,0,0,1,2.3,2.3
2024,1,24,Theo Johnson(NYG),1,4,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8
2024,1,25,Hunter Henry(NE),2,3,18,9.0,9,0,0,0,0,0,0,1,1.8,1.8
2024,1,26,Mike Gesicki(CIN),3,4,18,6.0,7,0,0,0,0,0,0,1,1.8,1.8
2024,1,27,Dalton Schultz(HOU),3,3,16,5.3,7,0,0,0,0,0,0,1,1.6,1.6
2024,1,28,Jake Ferguson(DAL),3,5,15,5.0,7,0,0,0,0,0,0,1,1.5,1.5
2024,1,29,Johnny Mundt(JAC),2,3,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5
2024,1,30,Mark Andrews(BAL),2,2,14,7.0,11,0,0,0,0,0,0,1,1.4,1.4
2024,1,31,Will Dissly(LAC),1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3
2024,1,32,Greg Dulcich(NYG),2,3,12,6.0,7,0,0,0,0,0,0,1,1.2,1.2
2024,1,33,Elijah Higgins(ARI),2,2,12,6.0,7,0,0,0,0,0,0,1,1.2,1.2
2024,1,34,Noah Fant(SEA),2,4,11,5.5,9,0,0,0,0,0,0,1,1.1,1.1
2024,1,35,Dalton Kincaid(BUF),1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1
2024,1,36,Grant Calcaterra(PHI),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1
2024,1,37,Nick Vannett(FA),2,2,11,5.5,8,0,0,0,0,0,0,1,1.1,1.1
2024,1,38,MyCole Pruitt(FA),1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9
2024,1,39,Jonnu Smith(PIT),1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7
2024,1,40,Julian Hill(MIA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6
2024,1,41,Tyler Conklin(LAC),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6
2024,1,42,Evan Engram(DEN),1,4,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5
2024,1,43,Cade Otton(TB),1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5
2024,1,44,Darnell Washington(PIT),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5
2024,1,45,Cole Kmet(CHI),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4
2024,1,46,Ja'Tavion Sanders(CAR),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4
2024,1,47,Charlie Woerner(ATL),1,2,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4
2024,1,48,Brevin Jordan(HOU),1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3
2024,1,49,Daniel Bellinger(NYG),1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3
2024,1,50,Michael Mayer(LV),2,3,3,1.5,3,0,0,0,0,0,0,1,0.3,0.3
2024,1,51,Brock Wright(DET),1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2
2024,1,52,Josiah Deguara(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0
