year,week,Rank,Player,Rec_REC,Rec_TGT,Rec_YDS,Rec_Y/R,LG,20+Rec_TD,Rush_ATT,Rush_YDS,Rush_TD,FL,G,FPTS,FPTS/G,ROST
2023,1,20,Adam Trautman(DEN),5,5,34,6.8,15,0,0,0,0,0,0,1,3.4,3.4
2023,1,21,Josh Oliver(MIN),3,3,32,10.7,18,0,0,0,0,0,0,1,3.2,3.2
2023,1,22,Noah Gray(KC),3,5,31,10.3,24,1,0,0,0,0,0,1,3.1,3.1
2023,1,23,Dalton Kincaid(BUF),4,4,26,6.5,9,0,0,0,0,0,0,1,2.6,2.6
2023,1,24,Dawson Knox(BUF),3,4,25,8.3,15,0,0,0,0,0,0,1,2.5,2.5
2023,1,25,David Njoku(CLE),2,3,24,12.0,15,0,0,0,0,0,0,1,2.4,2.4
2023,1,26,Trey McBride(ARI),2,2,23,11.5,13,0,0,0,0,0,0,1,2.3,2.3
2023,1,27,Gerald Everett(FA),2,3,21,10.5,11,0,0,1,2,0,0,1,2.3,2.3
2023,1,28,Greg Dulcich(NYG),2,2,22,11.0,13,0,0,0,0,0,0,1,2.2,2.2
2023,1,29,Zach Ertz(WAS),6,10,21,3.5,6,0,0,0,0,0,0,1,2.1,2.1
2023,1,30,Brycen Hopkins(FA),1,2,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1
2023,1,31,Austin Hooper(NE),1,1,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0
2023,1,32,Drew Ogletree(IND),1,2,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0
2023,1,33,Cade Otton(TB),2,3,19,9.5,13,0,0,0,0,0,0,1,1.9,1.9
2023,1,34,George Kittle(SF),3,6,19,6.3,11,0,0,0,0,0,0,1,1.9,1.9
2023,1,35,Connor Heyward(PIT),2,4,19,9.5,11,0,0,0,0,0,0,1,1.9,1.9
2023,1,36,Brock Wright(DET),2,2,17,8.5,9,0,0,0,0,0,0,1,1.7,1.7
2023,1,37,Will Dissly(LAC),2,2,17,8.5,10,0,0,0,0,0,0,1,1.7,1.7
2023,1,38,Cole Turner(WAS),1,2,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7
2023,1,39,Irv Smith Jr.(HOU),3,5,17,5.7,8,0,0,0,0,0,0,1,1.7,1.7
2023,1,40,Jordan Akins(FA),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2
2023,1,41,Teagan Quitoriano(ATL),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1
2023,1,42,Jake Ferguson(DAL),2,7,11,5.5,9,0,0,0,0,0,0,1,1.1,1.1
2023,1,43,Colby Parkinson(LAR),1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8
2023,1,44,Dalton Schultz(HOU),2,4,4,2.0,5,0,0,0,0,0,0,1,0.4,0.4
2023,1,45,Taysom Hill(NO),0,1,0,0,0,0,0,3,4,0,0,1,0.4,0.4
2023,1,46,Isaiah Likely(BAL),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4
2023,1,47,Tyler Conklin(LAC),1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2
2023,1,48,Giovanni Ricci(MIN),1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2
2023,1,49,Daniel Bellinger(NYG),1,1,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1
2023,1,50,Tommy Tremble(CAR),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,51,John Bates(WAS),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,52,Peyton Hendershot(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,53,Darnell Washington(PIT),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,54,Josh Whyle(TEN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,55,Charlie Kolar(BAL),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,56,Mitchell Wilcox(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,57,Josiah Deguara(ARI),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,58,Charlie Woerner(ATL),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,59,Lawrence Cager(WAS),2,2,17,8.5,9,0,0,0,0,0,0,1,0.0,0.0
2023,1,60,Parker Hesse(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,61,Michael Mayer(LV),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,62,Davis Allen(LAR),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,63,Jeremy Ruckert(NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,64,Grant Calcaterra(PHI),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,65,Chig Okonkwo(TEN),0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,66,Jack Stoll(NO),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,67,Ben Sims(GB),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,68,Brenton Strange(JAC),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,69,Tucker Kraft(GB),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,70,Luke Schoonmaker(DAL),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,71,Ko Kieft(TB),0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,72,Andrew Beck(NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,73,Mo Alie-Cox(IND),0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,74,Robert Tonyan(KC),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,75,Jonnu Smith(PIT),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,76,Ross Dwelley(SF),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,77,Drew Sample(CIN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,78,Trevon Wesco(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,79,Jesper Horsted(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,80,Foster Moreau(NO),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,81,Noah Fant(SEA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,82,Ian Thomas(LV),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,83,Dallas Goedert(PHI),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,84,Chris Manhertz(NYG),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,85,Geoff Swaim(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,86,Zach Wood(NO),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,1,87,Andrew DePaola(MIN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,1,T.J. Hockenson(MIN),7,8,66,9.4,24,1,2,0,0,0,0,1,18.6,18.6
2023,2,2,Hunter Henry(NE),6,7,52,8.7,13,0,1,0,0,0,0,1,11.2,11.2
2023,2,3,Mark Andrews(BAL),5,8,45,9.0,20,1,1,0,0,0,0,1,10.5,10.5
2023,2,4,Travis Kelce(KC),4,9,26,6.5,9,0,1,0,0,0,0,1,8.6,8.6
2023,2,5,Logan Thomas(FA),2,3,22,11.0,18,0,1,0,0,0,0,1,8.2,8.2
2023,2,6,Taysom Hill(NO),1,2,-1,-1.0,0,0,0,9,75,0,0,1,7.7,7.7
2023,2,7,Kylen Granson(PHI),3,4,16,5.3,11,0,1,0,0,0,0,1,7.6,7.6
2023,2,8,Darren Waller(MIA),6,8,76,12.7,25,1,0,0,0,0,0,1,7.6,7.6
2023,2,9,Jake Ferguson(DAL),3,4,11,3.7,6,0,1,0,0,0,0,1,7.1,7.1
2023,2,10,Dawson Knox(BUF),3,5,10,3.3,7,0,1,0,0,0,0,1,7.0,7.0
2023,2,11,Sam LaPorta(DET),5,6,63,12.6,23,1,0,0,0,0,0,1,6.3,6.3
2023,2,12,Luke Schoonmaker(DAL),1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1
2023,2,13,Evan Engram(DEN),6,8,57,9.5,17,0,0,0,0,0,0,1,5.7,5.7
2023,2,14,Zach Ertz(WAS),6,8,56,9.3,17,0,0,0,0,0,0,1,5.6,5.6
2023,2,15,Noah Fant(SEA),4,4,56,14.0,31,1,0,0,0,0,0,1,5.6,5.6
2023,2,16,Tyler Conklin(LAC),5,6,50,10.0,17,0,0,0,0,0,0,1,5.0,5.0
2023,2,17,Will Mallory(IND),2,2,49,24.5,43,1,0,0,0,0,0,1,4.9,4.9
2023,2,18,Jonnu Smith(PIT),4,6,47,11.8,17,0,0,0,0,0,0,1,4.7,4.7
2023,2,19,Gerald Everett(FA),3,3,47,15.7,29,1,0,0,0,0,0,1,4.7,4.7
2023,2,20,John Bates(WAS),3,5,46,15.3,35,1,0,0,0,0,0,1,4.6,4.6
2023,2,21,Dalton Kincaid(BUF),5,6,43,8.6,14,0,0,0,0,0,0,1,4.3,4.3
2023,2,22,Colby Parkinson(LAR),2,3,41,20.5,21,2,0,0,0,0,0,1,4.1,4.1
2023,2,23,Cade Otton(TB),6,6,41,6.8,9,0,0,0,0,0,0,1,4.1,4.1
2023,2,24,Cole Kmet(CHI),4,6,38,9.5,11,0,0,0,0,0,0,1,3.8,3.8
2023,2,25,Noah Gray(KC),3,3,38,12.7,16,0,0,0,0,0,0,1,3.8,3.8
2023,2,26,Chig Okonkwo(TEN),4,4,35,8.8,20,1,0,0,0,0,0,1,3.5,3.5
2023,2,27,Will Dissly(LAC),3,3,35,11.7,16,0,0,0,0,0,0,1,3.5,3.5
2023,2,28,Dalton Schultz(HOU),4,7,34,8.5,14,0,0,0,0,0,0,1,3.4,3.4
2023,2,29,Mike Gesicki(CIN),5,6,33,6.6,14,0,0,0,0,0,0,1,3.3,3.3
2023,2,30,Trey McBride(ARI),2,3,32,16.0,23,1,0,0,0,0,0,1,3.2,3.2
2023,2,31,George Kittle(SF),3,3,30,10.0,12,0,0,0,0,0,0,1,3.0,3.0
2023,2,32,David Njoku(CLE),4,4,48,12.0,29,1,0,0,0,0,1,1,2.8,2.8
2023,2,33,Brevin Jordan(HOU),2,2,27,13.5,16,0,0,0,0,0,0,1,2.7,2.7
2023,2,34,Luke Musgrave(GB),2,3,25,12.5,17,0,0,0,0,0,0,1,2.5,2.5
2023,2,35,Stone Smartt(NYJ),1,1,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4
2023,2,36,Durham Smythe(CHI),3,3,23,7.7,9,0,0,0,0,0,0,1,2.3,2.3
2023,2,37,Dallas Goedert(PHI),6,7,22,3.7,9,0,0,0,0,0,0,1,2.2,2.2
2023,2,38,Cole Turner(WAS),2,2,21,10.5,12,0,0,0,0,0,0,1,2.1,2.1
2023,2,39,Foster Moreau(NO),2,2,20,10.0,14,0,0,0,0,0,0,1,2.0,2.0
2023,2,40,Hayden Hurst(FA),3,3,20,6.7,9,0,0,0,0,0,0,1,2.0,2.0
2023,2,41,Austin Hooper(NE),2,2,20,10.0,15,0,0,0,0,0,0,1,2.0,2.0
2023,2,42,Mo Alie-Cox(IND),1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5
2023,2,43,Kyle Pitts(ATL),2,5,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5
2023,2,44,Josh Oliver(MIN),2,3,13,6.5,13,0,0,0,0,0,0,1,1.3,1.3
2023,2,45,Juwan Johnson(NO),2,3,13,6.5,8,0,0,0,0,0,0,1,1.3,1.3
2023,2,46,Tyler Higbee(LAR),3,7,12,4.0,6,0,0,0,0,0,0,1,1.2,1.2
2023,2,47,Irv Smith Jr.(HOU),2,4,10,5.0,6,0,0,0,0,0,0,1,1.0,1.0
2023,2,48,Isaiah Likely(BAL),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8
2023,2,49,Donald Parham Jr.(PIT),1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7
2023,2,50,Josiah Deguara(ARI),2,2,5,2.5,4,0,0,0,0,0,0,1,0.5,0.5
2023,2,51,Andrew Beck(NYJ),0,0,0,0,0,0,0,2,2,0,0,1,0.2,0.2
2023,2,52,Jordan Akins(FA),1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2
2023,2,53,Pat Freiermuth(PIT),1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2
2023,2,54,Michael Mayer(LV),1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2
2023,2,55,Tommy Tremble(CAR),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,56,Peyton Hendershot(FA),0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0
2023,2,57,Darnell Washington(PIT),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,58,Josh Whyle(TEN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,59,Harrison Bryant(PHI),0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,60,Adam Trautman(DEN),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,61,Charlie Woerner(ATL),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,62,Mitchell Fraboni(DEN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,63,Brycen Hopkins(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,64,Nate Adkins(DEN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,65,Jeremy Ruckert(NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,66,Daniel Bellinger(NYG),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,67,Grant Calcaterra(PHI),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,68,Brock Wright(DET),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,69,Ben Sims(GB),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,70,Brenton Strange(JAC),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,71,Tucker Kraft(GB),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,72,Connor Heyward(PIT),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,73,Ko Kieft(TB),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,74,Jimmy Graham(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,75,Robert Tonyan(KC),0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,76,Trevon Wesco(FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,77,Drew Sample(CIN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,78,Ross Dwelley(SF),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,79,MyCole Pruitt(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,2,80,David Wells(FA),2,2,-10,-5.0,1,0,0,0,0,0,0,1,-1.0,-1.0
2023,3,1,Sam LaPorta(DET),8,11,84,10.5,45,1,1,0,0,0,0,1,14.4,14.4
2023,3,2,Pharaoh Brown(MIA),2,2,71,35.5,58,1,1,0,0,0,0,1,13.1,13.1
2023,3,3,Travis Kelce(KC),7,8,69,9.9,24,1,1,0,0,0,0,1,12.9,12.9
2023,3,4,Donald Parham Jr.(PIT),2,2,4,2.0,3,0,2,0,0,0,0,1,12.4,12.4
2023,3,5,Pat Freiermuth(PIT),3,4,41,13.7,14,0,1,0,0,0,0,1,10.1,10.1
2023,3,6,George Kittle(SF),7,9,90,12.9,29,1,0,0,0,0,0,1,9.0,9.0
2023,3,7,Brevin Jordan(HOU),2,2,13,6.5,9,0,1,0,0,0,0,1,7.3,7.3
2023,3,8,Tyler Higbee(LAR),5,5,71,14.2,22,1,0,0,0,0,0,1,7.1,7.1
2023,3,9,Jimmy Graham(FA),1,1,8,8.0,8,0,1,0,0,0,0,1,6.8,6.8
2023,3,10,Evan Engram(DEN),7,8,67,9.6,28,1,0,0,0,0,0,1,6.7,6.7
2023,3,11,Josh Oliver(MIN),2,2,4,2.0,4,0,1,0,0,0,0,1,6.4,6.4
2023,3,12,Andrew Beck(NYJ),0,0,0,0,0,0,0,0,0,0,0,1,6.0,6.0
2023,3,13,T.J. Hockenson(MIN),8,11,78,9.8,21,1,0,0,0,0,1,1,5.8,5.8
2023,3,14,Luke Musgrave(GB),6,8,49,8.2,12,0,0,0,0,0,0,1,4.9,4.9
2023,3,15,Jake Ferguson(DAL),5,7,48,9.6,12,0,0,0,0,0,0,1,4.8,4.8
2023,3,16,Noah Fant(SEA),4,5,41,10.3,13,0,0,0,0,0,0,1,4.1,4.1
2023,3,17,Dallas Goedert(PHI),5,7,41,8.2,13,0,0,0,0,0,0,1,4.1,4.1
2023,3,18,Colby Parkinson(LAR),3,4,38,12.7,17,0,0,0,0,0,0,1,3.8,3.8
2023,3,19,Jonnu Smith(PIT),5,8,37,7.4,12,0,0,0,0,0,0,1,3.7,3.7
2023,3,20,Kyle Pitts(ATL),5,9,41,8.2,16,0,0,1,-4,0,0,1,3.7,3.7
2023,3,21,Cole Turner(WAS),4,7,35,8.8,21,1,0,0,0,0,0,1,3.5,3.5
2023,3,22,Mark Andrews(BAL),4,5,35,8.8,20,1,0,0,0,0,0,1,3.5,3.5
2023,3,23,Gerald Everett(FA),6,6,30,5.0,13,0,0,0,0,0,0,1,3.0,3.0
2023,3,24,Tanner Hudson(CIN),2,4,30,15.0,26,1,0,0,0,0,0,1,3.0,3.0
2023,3,25,Tyler Conklin(LAC),3,5,26,8.7,18,0,0,0,0,0,0,1,2.6,2.6
2023,3,26,Cole Kmet(CHI),2,2,22,11.0,14,0,0,0,0,0,0,1,2.2,2.2
2023,3,27,Taysom Hill(NO),1,1,9,9.0,9,0,0,4,12,0,0,1,2.1,2.1
2023,3,28,Darren Waller(MIA),3,7,20,6.7,9,0,0,0,0,0,0,1,2.0,2.0
2023,3,29,Isaiah Likely(BAL),1,2,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0
2023,3,30,David Njoku(CLE),4,4,20,5.0,7,0,0,0,0,0,0,1,2.0,2.0
2023,3,31,Michael Mayer(LV),0,1,0,0,0,0,0,0,0,0,0,1,2.0,2.0
2023,3,32,Mike Gesicki(CIN),1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8
2023,3,33,Hunter Henry(NE),2,5,17,8.5,9,0,0,0,0,0,0,1,1.7,1.7
2023,3,34,Cade Otton(TB),1,2,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6
2023,3,35,Tommy Tremble(CAR),1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5
2023,3,36,Durham Smythe(CHI),1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5
2023,3,37,John Bates(WAS),2,2,12,6.0,7,0,0,0,0,0,0,1,1.2,1.2
2023,3,38,Juwan Johnson(NO),2,4,12,6.0,7,0,0,0,0,0,0,1,1.2,1.2
2023,3,39,Hayden Hurst(FA),1,3,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1
2023,3,40,Drew Ogletree(IND),1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1
2023,3,41,Dawson Knox(BUF),1,3,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1
2023,3,42,Nate Adkins(DEN),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1
2023,3,43,MyCole Pruitt(FA),1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0
2023,3,44,Mitchell Wilcox(FA),2,3,10,5.0,7,0,0,0,0,0,0,1,1.0,1.0
2023,3,45,Dalton Schultz(HOU),1,3,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9
2023,3,46,C.J. Uzomah(FA),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9
2023,3,47,Kylen Granson(PHI),2,4,9,4.5,7,0,0,0,0,0,0,1,0.9,0.9
2023,3,48,Noah Gray(KC),1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9
2023,3,49,Daniel Bellinger(NYG),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8
2023,3,50,Ian Thomas(LV),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8
2023,3,51,Drew Sample(CIN),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7
2023,3,52,Brenton Strange(JAC),2,2,7,3.5,4,0,0,0,0,0,0,1,0.7,0.7
2023,3,53,Chig Okonkwo(TEN),3,4,7,2.3,6,0,0,0,0,0,0,1,0.7,0.7
2023,3,54,Zach Ertz(WAS),2,2,6,3.0,5,0,0,0,0,0,0,1,0.6,0.6
2023,3,55,Jack Stoll(NO),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6
2023,3,56,Luke Farrell(SF),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4
2023,3,57,Harrison Bryant(PHI),0,0,0,0,0,0,0,2,4,0,0,1,0.4,0.4
2023,3,58,Dalton Kincaid(BUF),2,2,3,1.5,4,0,0,0,0,0,0,1,0.3,0.3
2023,3,59,Peyton Hendershot(FA),1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3
2023,3,60,Trey McBride(ARI),1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2
2023,3,61,Tre' McKitty(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,62,Josh Whyle(TEN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,63,Darnell Washington(PIT),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,64,Josiah Deguara(ARI),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,65,Adam Trautman(DEN),0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,66,Dalton Keene(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,67,Brady Russell(SEA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,68,Julian Hill(MIA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,69,Derek Parish(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,70,Brayden Willis(SF),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,71,Jeremy Ruckert(NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,72,Teagan Quitoriano(ATL),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,73,John FitzPatrick(GB),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,74,Grant Calcaterra(PHI),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,75,Brock Wright(DET),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,76,Ben Sims(GB),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,77,Tucker Kraft(GB),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,78,Luke Schoonmaker(DAL),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,79,Ko Kieft(TB),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,80,Connor Heyward(PIT),0,2,0,0,0,0,0,1,0,0,0,1,0.0,0.0
2023,3,81,Johnny Mundt(JAC),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,82,Mo Alie-Cox(IND),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,83,Ross Dwelley(SF),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,84,Chris Manhertz(NYG),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,3,85,Tyler Ott(WAS),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023,4,1,Cole Kmet(CHI),7,9,85,12.1,22,2,2,1,1,0,0,1,20.6,20.6
2023,4,2,Mark Andrews(BAL),5,5,80,16.0,36,1,2,0,0,0,0,1,20.0,20.0
2023,4,3,Drew Ogletree(IND),3,4,48,16.0,22,2,1,0,0,0,0,1,10.8,10.8
2023,4,4,Dalton Schultz(HOU),3,3,42,14.0,29,1,1,0,0,0,0,1,10.2,10.2
2023,4,5,Jonnu Smith(PIT),6,6,95,15.8,33,1,0,0,0,0,0,1,9.5,9.5
2023,4,6,Mo Alie-Cox(IND),1,1,35,35.0,35,1,1,0,0,0,0,1,9.5,9.5
2023,4,7,Noah Gray(KC),1,3,34,34.0,34,1,1,0,0,0,0,1,9.4,9.4
2023,4,8,Josh Whyle(TEN),2,2,26,13.0,24,1,1,0,0,0,0,1,8.6,8.6
2023,4,9,Jake Ferguson(DAL),7,7,77,11.0,21,1,0,0,0,0,0,1,7.7,7.7
2023,4,10,Cade Otton(TB),3,4,13,4.3,6,0,1,0,0,0,0,1,7.3,7.3
